@relation train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute sector numeric
@attribute state numeric
@attribute In_SP500 numeric
@attribute In_NASDAQ numeric
@attribute is_Insolvent numeric
@attribute has_benefits numeric
@attribute target {0,1,2,3,4}

@data
-1.284552,-0.040737,-0.116865,-0.613068,0.74101,-0.685022,1.687009,0.06294,-0.364344,-0.179717,-0.202207,-0.08772,-0.03893,-0.002095,-0.189095,-0.160032,0.052633,0.263783,0.133955,-0.036465,-0.270014,-0.081367,-0.275649,-0.260792,-0.169615,-0.061436,-0.295279,-0.171435,-0.411824,-0.156026,-0.321714,-0.176594,-0.241715,-0.184588,-0.642815,-0.183513,-0.35668,-0.32877,-0.489819,0.061037,-0.766188,-0.216017,-0.291315,-0.836481,-0.232659,-0.295165,-0.000129,7,4,0,0,0,0,0
-0.558303,-0.318492,-0.209947,-0.502149,0.049601,0.495248,0.593414,0.940454,1.887614,-0.158272,-0.199945,-0.14796,-0.039467,-0.106419,-0.791401,-0.301312,0.052258,-0.542783,-0.44999,-0.023857,-0.005349,-0.09005,-0.147116,-0.282152,-0.207534,-0.247816,0.46435,0.185511,-0.389984,-0.305444,-0.462624,-0.382515,-0.055227,-0.009855,-0.642815,-0.183513,-0.076141,-0.069538,1.43382,2.050257,-0.710474,1.732409,-0.192073,-0.721823,-0.224917,-0.238861,-0.202169,6,35,0,0,0,1,4
-0.074138,-0.144918,-0.161511,-0.63891,0.523942,-0.713413,-0.060173,0.084742,-0.206855,-0.15242,-0.172398,-0.278455,-0.039226,0.035447,-0.232664,-0.121131,0.052753,0.544452,0.236696,-0.061051,-0.133617,0.033244,-0.128695,-0.174949,-0.084606,0.10142,-0.167293,-0.024258,-0.326158,-0.357972,-0.310657,-0.017914,-0.158677,-0.120697,-0.642815,-0.183513,-0.255664,-0.262743,-0.046989,1.123011,0.526387,1.664709,2.444106,-0.56412,-0.116964,-0.267649,-0.135505,2,40,0,0,0,0,3
1.620442,0.974761,0.191812,-0.63199,-0.058341,0.234053,0.205802,-0.035167,-0.165129,0.674211,0.700954,0.080319,-0.037989,0.137582,-0.154367,0.035903,0.052929,0.544929,0.25735,-0.062312,0.394688,0.046954,0.496685,0.540632,0.58145,0.392753,-0.17571,-0.193365,0.484645,-0.34763,-0.371598,0.267774,0.398849,0.386568,-0.187226,-0.092742,0.147689,0.166087,-0.239848,-0.848377,-0.602759,-0.882192,-0.535487,-0.139637,0.890271,-0.116586,-0.011092,7,46,1,0,0,0,2
1.862524,0.720283,0.130677,-0.672371,-0.0799,-0.174238,-0.120811,0.399502,-0.245369,0.195731,0.16923,1.127623,-0.037016,0.147691,1.48247,0.06949,0.053113,0.733235,0.654265,-0.048863,-0.113363,-0.162374,0.190557,-0.041562,0.024983,0.083325,0.182354,0.08614,-0.20564,-0.369403,-0.493995,-0.258509,0.055688,0.40403,-0.642815,-0.183513,-0.089663,-0.066486,-0.371588,-0.846396,-0.773617,-0.882192,-0.530122,0.333582,-0.068621,-0.138175,0.119379,9,4,1,1,0,0,1
0.531069,1.420023,0.434921,-0.696402,-0.268609,0.431051,-0.010653,-1.258781,-0.231206,0.497847,0.58165,0.978031,-0.039032,0.001652,-1.063053,-0.144678,0.052559,0.398509,1.324171,-0.084375,1.596537,1.466235,0.178676,0.721622,0.63532,0.869259,-0.022037,-0.067932,1.260557,-0.316603,-0.437168,-0.104665,0.560875,0.770966,0.500419,-0.016666,-0.062111,-0.084832,-0.433005,-0.985087,-1.018761,-0.953955,-0.544696,-0.783489,1.212035,0.404163,-0.061018,7,20,1,0,0,0,3
-0.800386,-0.287248,1.020616,-0.024429,0.573366,-1.77391,0.443895,0.000261,-0.335725,-0.185044,-0.207968,-0.030493,-0.039082,0.452141,1.201552,0.283988,0.053976,4.281694,7.502771,0.285036,-0.279456,-0.255477,-0.276505,-0.253793,-0.157515,0.121325,-0.278799,-0.052277,-0.412955,-0.068389,-0.170004,-0.381314,-0.24286,-0.184844,-0.642815,-0.183513,-0.352275,-0.326321,-0.401739,1.913548,-0.138472,1.060818,-0.314829,-0.573071,-0.252033,-0.288292,-0.176016,6,4,0,0,0,0,3
1.862524,-0.281402,-0.182466,-0.718235,-0.328424,-0.78823,-0.785741,-0.349927,2.158967,0.45909,0.963783,-0.356758,-0.0391,0.186673,0.837962,0.152705,0.05296,0.252566,0.342699,-0.080383,2.968357,-0.150712,6.719166,4.991738,4.246174,0.157515,1.797329,-0.15845,7.456835,-0.339737,-0.455681,-0.056627,4.7583,0.70845,1.247471,-0.135143,4.581659,4.487508,2.100345,-0.864228,-0.773617,-0.891671,-0.485508,-0.060951,1.951108,2.595035,-0.177269,1,40,1,1,0,0,2
-0.921428,0.098195,-0.08883,-0.548315,-0.033907,0.316834,-0.025513,-0.615634,-0.395377,-0.16938,-0.183397,-0.294201,-0.038149,0.134364,-0.041313,0.27114,0.053127,0.145644,0.023181,-0.051385,-0.263762,-0.120526,-0.265246,-0.221946,-0.151495,0.130976,-0.301965,-0.237972,-0.299007,-0.461394,-0.582964,0.511282,-0.219516,-0.259933,0.203149,-0.07734,-0.344726,-0.316841,-0.499689,-0.578921,0.143815,-0.550459,-0.389216,-0.049237,-0.239456,-0.280424,-0.080855,10,8,0,0,0,0,1
1.4994,0.085442,-0.072541,-0.657395,0.026183,-0.048745,-0.072815,0.771492,-0.27962,-0.097237,-0.097985,0.131273,-0.0389,-0.021035,-0.778185,-0.070099,0.052712,0.29827,0.263548,-0.084796,-0.076564,0.061138,-0.181597,-0.100745,-0.109789,-0.032484,-0.253522,-0.180598,-0.088059,-0.303267,-0.429454,-0.222769,-0.118221,-0.171249,-0.642815,-0.183513,-0.217881,-0.20982,-0.028063,0.645519,2.034393,0.542231,-0.393239,1.014788,0.206411,-0.088561,0.027138,7,6,0,0,0,0,1
-0.437262,-0.106074,-0.132379,-0.576278,-0.313353,-0.003912,-0.266568,-0.310412,-0.01405,-0.098918,-0.095011,-0.211623,-0.039195,0.043029,-0.749504,-0.058312,0.052834,0.246241,0.425071,-0.07597,0.13054,0.137029,-0.05854,0.082791,0.089898,0.21542,0.413059,0.289262,0.133786,-0.334838,-0.453367,-0.102112,0.054403,0.239454,0.924212,-0.092241,-0.115616,-0.09418,0.879288,1.91553,1.603534,1.320789,-0.4459,1.486626,0.653489,-0.06914,-0.1458,1,35,1,0,0,0,2
-0.558303,0.488425,0.032653,-0.528232,-0.062219,-0.213501,-0.120947,-0.255908,-0.349726,-0.04765,-0.062234,-0.208317,-0.038355,0.086213,0.0344,0.098766,0.052911,0.368915,0.033212,-0.066514,-0.140461,-0.009281,-0.097055,-0.061417,-0.051338,0.187674,-0.241666,-0.151741,-0.257233,-0.173989,-0.119348,0.611772,-0.050394,0.031431,-0.232826,-0.104088,-0.243827,-0.217779,-0.479705,-0.939517,-0.86276,-0.924167,-0.525205,0.420114,-0.038489,-0.276427,-0.015196,6,36,1,0,0,0,2
-0.679345,0.083286,-0.053669,-0.287999,-0.290437,-0.445282,-0.717864,-0.877253,-0.359997,-0.137462,-0.15501,-0.22438,-0.038842,0.074987,-0.149567,0.028885,0.052844,0.473688,0.145699,-0.071978,-0.191843,-0.02194,-0.18386,-0.158542,-0.100811,0.143039,-0.265494,-0.15991,-0.326794,-0.339192,-0.378026,0.166293,-0.15448,-0.125614,-0.040621,-0.112678,-0.287729,-0.261134,-0.482053,-0.842433,-0.680759,-0.85105,-0.457166,0.344909,-0.096488,-0.276951,-0.088628,6,14,0,0,0,0,1
-1.042469,-0.053381,-0.142928,-0.66322,0.231655,-0.104999,0.576244,0.252342,-0.395533,-0.179877,-0.201357,-0.303755,-0.039005,-0.010441,-0.528044,-0.10625,0.052683,0.068198,-0.045816,-0.079122,-0.265639,-0.027483,-0.277795,-0.254628,-0.168682,-0.046357,-0.293551,-0.156027,-0.39781,0.027685,0.143445,0.262368,-0.244511,-0.185863,-0.642815,-0.183513,-0.356332,-0.329453,-0.520227,-0.82262,-0.855331,-0.813138,0.17879,0.08034,-0.227583,-0.294233,-0.025826,7,4,0,0,0,0,0
-0.195179,-0.295434,-0.212174,0.23365,-0.120229,-0.67401,-0.675892,0.687011,-0.161584,-0.154473,-0.154873,-0.301706,-0.038654,0.033655,0.121477,0.070722,0.052862,0.056861,0.011192,-0.055377,-0.212461,-0.265454,-0.187809,-0.171148,-0.132619,-0.144674,-0.263215,-0.214519,-0.100406,-0.422475,-0.524079,-0.253974,-0.142013,-0.190332,-0.642815,-0.183513,-0.080244,-0.134296,-0.177081,-0.481838,-0.242472,-0.324339,0.575669,-0.51892,0.339686,-0.06427,-0.074103,2,23,0,0,0,0,1
1.862524,0.565675,0.042471,-0.39782,0.401502,0.589839,0.368905,-0.24637,-0.231268,0.098024,0.078931,0.474967,-0.037345,-1.155788,0.493969,-0.139737,0.05249,-0.56999,-1.985862,-0.058739,-0.134483,-0.150926,-0.019036,-0.185845,-0.992914,-1.661048,0.13881,0.102728,-0.145694,-0.26598,-0.390883,-0.166443,-0.237196,0.111729,-0.642815,-0.183513,-0.128073,-0.119747,-0.131495,-0.246064,0.229244,-0.396101,-0.429002,0.442438,-0.097361,-0.159612,-0.202169,1,35,1,1,0,1,0
-0.195179,-0.311074,-0.209271,0.138106,0.425947,1.216711,1.790178,0.614793,0.371133,-0.124879,-0.127206,-0.327826,-0.038703,0.057884,0.348952,-0.019139,0.052634,-0.256624,-0.026201,-0.074709,-0.168954,-0.291378,-0.098506,-0.152633,-0.092605,-0.153118,-0.185464,-0.206256,-0.091239,-0.21318,-0.022922,-0.245069,-0.161578,0.108215,-0.642815,-0.183513,0.292434,0.304832,0.827257,-0.008308,0.229244,-0.006145,-0.45806,1.05822,-0.144952,-0.067976,-0.07845,6,15,0,0,0,0,2
-1.042469,-0.309977,-0.182521,-0.674087,-0.224244,0.447953,0.17786,0.219639,-0.334624,-0.182002,-0.205603,-0.350662,-0.038959,-0.409194,0.021093,-0.382708,0.052088,-0.945886,-0.371063,-0.078912,-0.276153,-0.295075,-0.28039,-0.272103,-0.19322,-0.318387,-0.256901,-0.100611,-0.413415,0.278349,0.565148,-0.182811,-0.249976,-0.191314,-0.642815,-0.183513,-0.313577,-0.287469,-0.400814,0.025374,-0.469044,-0.099572,-0.29659,0.241966,-0.217817,-0.295954,-0.202169,9,4,0,0,0,1,0
1.136276,0.261647,-0.040405,-0.077143,2.353677,0.289825,1.238851,1.903812,6.449621,2.319495,2.219391,4.230067,-0.008886,0.241642,1.117696,-0.039234,0.053138,0.303282,0.144598,0.016068,-0.196301,-0.336318,-0.074623,-0.186245,-0.029024,-0.188102,0.998278,-0.161401,-0.399245,1.151181,0.93568,-0.412368,0.024312,0.122673,-0.642815,-0.183513,2.685402,2.550966,1.992012,-0.71563,-1.256476,-0.764393,-0.228908,-1.787837,-0.203545,-0.22727,2.816144,9,5,1,1,0,0,4
-0.679345,-0.233057,-0.178177,0.165027,-0.115933,0.188418,-0.151681,-0.121011,-0.342202,-0.168404,-0.185747,-0.318041,-0.03849,-0.026398,-0.894703,-0.064184,0.052585,-0.233354,-0.123274,-0.114634,-0.258787,-0.265483,-0.28257,-0.245789,-0.168359,-0.174229,-0.281639,-0.201659,-0.335746,-0.380834,-0.400397,-0.076479,-0.227431,-0.166747,1.205115,0.590274,-0.272367,-0.25401,-0.463893,-0.79092,-0.628759,-0.730543,-0.408886,0.304959,-0.237239,-0.266558,0.208,8,50,0,0,0,0,1
1.257317,-0.276578,-0.211399,0.354452,-0.158559,-0.504755,-0.377829,-0.62381,0.441899,0.007229,0.086215,-0.351605,-0.036232,0.947137,1.695028,1.038324,0.055217,0.225,0.047709,-0.07513,-0.183572,-0.323011,0.015862,0.231928,0.35577,-0.048769,-0.251792,-0.233188,0.965841,15.880186,14.818696,-0.065877,0.140781,0.081579,1.789812,-0.032501,1.059224,1.057856,0.598377,-0.717612,-0.613902,-0.744083,-0.527351,0.69789,-0.253668,0.222323,-0.142072,8,35,1,0,0,0,1
1.136276,-0.132749,-0.172659,-0.726602,0.121092,0.681468,0.420572,-0.894967,0.199302,0.218783,0.177275,0.193042,-0.037314,0.217515,0.362807,0.138741,0.053215,1.57202,0.326,-0.061471,-0.085733,-0.298476,0.042845,0.045634,0.127398,-0.109087,0.146847,-0.174044,-0.412611,0.242968,0.214414,-0.339312,0.076357,0.165577,-0.642815,-0.183513,0.938136,0.57109,0.455163,-0.737425,-0.086472,-0.687214,2.005473,-1.14299,-0.187031,-0.29163,0.019515,3,4,1,1,0,0,2
0.531069,0.288395,-0.031175,-0.593056,-0.043115,-0.041275,-0.14151,-0.121011,-0.273865,0.066126,0.048224,-0.160857,-0.037902,0.218294,-0.229018,0.164235,0.053104,0.521898,0.133099,-0.079542,-0.103529,-0.165787,-0.095456,0.034881,0.101178,0.168373,-0.16797,-0.156618,-0.247158,-0.271968,-0.270544,0.225563,0.037834,0.161128,-0.366439,-0.140223,-0.065492,-0.043603,-0.414903,-0.949423,-0.799617,-0.933645,-0.520019,0.01569,0.006497,-0.261785,-0.050365,7,40,1,0,0,0,2
-0.558303,-0.384961,-0.171478,-0.644916,-0.659507,-1.059284,-1.346354,-0.854089,0.529132,-0.183475,-0.207702,-0.237693,-0.038743,-0.870704,0.171821,-0.958654,0.051821,-1.522857,-0.799194,11.387566,-0.282168,-0.343665,-0.28778,-0.279118,-0.193396,-0.214039,-0.218197,-0.221073,-0.408239,1.275016,1.331926,-0.443797,-0.282059,-0.234473,-0.642815,-0.183513,0.482535,0.359283,3.673353,1.622298,3.274968,0.891566,-0.543533,-0.431172,-0.251221,-0.074832,-0.202169,6,4,0,0,0,1,2
-1.16351,-0.250487,-0.153511,-0.715333,-0.518648,-1.063032,-0.827973,-0.189141,-0.389002,-0.183168,-0.204178,-0.323622,-0.03931,-0.037418,-0.583584,-0.117164,0.052681,0.463545,0.014638,-0.07513,-0.249998,0.038799,-0.267516,-0.245661,-0.167823,-0.081944,-0.29222,-0.172863,-0.391855,-0.219168,-0.238659,-0.100805,-0.237644,-0.190536,0.531204,-0.069593,-0.347464,-0.319836,-0.506976,-0.668079,-0.639902,-0.587017,-0.37661,0.458407,-0.199474,-0.287573,-0.108409,7,23,0,0,0,0,1
0.894193,-0.238867,-0.180449,-0.356637,-0.227047,-0.336165,-0.153053,0.523499,1.641727,0.162777,0.230402,-0.218273,-0.038769,0.025162,-0.123833,0.245431,0.05327,0.565454,0.133221,-0.054327,0.390258,-0.238604,0.512235,1.055248,0.193931,-0.126579,0.6709,-0.142826,0.299819,-0.243663,-0.056607,-0.259365,0.800141,0.35269,-0.021078,-0.07996,1.556551,1.541896,0.250957,-0.935554,-1.349333,-0.941769,-0.492571,-0.146931,0.091309,0.245866,-0.043602,0,2,1,0,0,0,2
0.65211,1.458209,0.481861,-0.617461,-0.224963,-0.609298,-0.67281,-0.418057,-0.371192,-0.058242,-0.0846,-0.037028,-0.037077,0.116394,0.058737,-0.003083,0.052865,0.162947,0.019511,-0.063362,-0.227618,-0.034688,-0.213291,-0.207015,-0.117166,0.214817,-0.108878,0.400778,-0.367918,-0.270063,-0.425339,0.812002,-0.150184,-0.067822,-0.642815,-0.183513,-0.318181,-0.290645,-0.471628,-0.572977,-0.086472,-0.639824,-0.517695,0.473934,-0.162617,-0.292567,0.166004,9,45,1,0,0,0,2
0.167945,-0.019579,-0.123658,-0.562551,-0.154375,0.119616,-0.266866,-1.21109,-0.166506,0.028506,0.151174,-0.329956,-0.038539,0.091767,0.308574,0.221984,0.052837,0.002207,0.008827,-0.06042,0.136914,-0.071515,0.393659,0.52329,0.197407,0.125547,0.02413,-0.11024,1.683492,-0.293741,-0.408368,0.538266,0.472074,-0.355178,0.793696,-0.044326,0.109119,0.129158,-0.107863,-0.668079,0.006386,-0.657426,-0.532894,-0.993907,-0.071081,0.008992,-0.108655,10,35,1,0,0,0,4
-0.800386,-0.119448,-0.162364,-0.107893,0.979701,1.35048,2.054337,-0.893604,-0.077124,0.03317,0.01939,-0.101754,-0.038206,0.262404,0.002924,0.409412,0.053491,1.489323,0.471803,0.077006,-0.086,-0.24912,-0.029849,0.244167,0.172113,0.021802,0.131419,-0.116826,-0.23837,-0.036273,0.077618,-0.229272,0.234575,0.03411,0.245605,-0.121131,0.303111,0.31961,-0.173949,-0.864228,-0.803331,-0.868652,-0.537007,-0.855655,-0.100923,-0.180825,-0.102853,0,5,0,0,0,0,3
-0.195179,-0.046145,-0.108543,2.110486,-0.230229,-1.342079,-0.502679,0.426754,-0.239589,-0.109371,-0.12915,-0.038077,-0.038909,0.045204,0.156357,-0.085453,0.052755,0.869393,0.383253,-0.051805,-0.132332,-0.096727,-0.067258,-0.154001,-0.076293,0.014564,-0.261492,-0.198522,-0.346419,-0.221073,-0.190832,-0.214871,-0.188778,-0.16042,-0.642815,-0.183513,-0.186411,-0.24498,-0.250785,-0.321353,0.095529,0.386519,3.483736,-1.871219,-0.210378,-0.254449,-0.071739,2,19,0,0,0,0,0
0.894193,0.568086,0.068135,-0.03747,-0.110281,-0.427174,-0.251157,-0.924944,-0.27998,0.15874,0.140932,-0.309631,-0.039195,0.093972,-0.451085,-0.040279,0.052957,0.0392,0.238511,-0.074709,0.98218,0.926155,0.801857,0.884169,0.949467,1.326463,1.299463,0.78916,0.30106,-0.478541,-0.603534,1.678589,1.34997,3.504204,0.067535,-0.144963,-0.076115,-0.053921,-0.348107,-0.818658,-0.287044,-0.863236,-0.531284,-0.17793,0.157947,-0.249471,-0.149759,5,35,1,0,0,0,3
-0.800386,-0.352147,-0.193325,-0.644916,-0.188149,-1.491258,-0.580979,0.890038,-0.043344,-0.183303,-0.207293,-0.205366,-0.038325,0.53444,1.591362,0.299671,0.053701,1.99732,0.616505,10.063315,-0.283294,-0.333754,-0.284929,-0.26166,-0.166525,-0.15915,-0.260954,-0.160594,-0.417656,1.470702,1.320869,-0.405505,-0.248539,-0.197011,-0.642815,-0.183513,-0.271334,-0.255722,0.196837,2.785318,-0.290758,1.626796,0.121301,-2.336703,-0.25322,-0.298156,-0.135832,6,31,0,0,0,0,2
-0.679345,-0.262656,0.007729,-0.622266,0.212008,0.695165,-0.257759,1.0481,-0.170221,-0.15538,-0.181119,0.761019,-0.036693,0.11131,1.328187,-0.017177,0.053084,0.786935,0.377646,0.108736,-0.274577,-0.326667,-0.262706,-0.256701,-0.16473,-0.183277,-0.247698,-0.186345,-0.397948,0.230992,0.302869,-0.421332,-0.262925,-0.221711,-0.642815,-0.183513,-0.162813,-0.168715,0.573656,1.782783,2.442965,1.534723,0.317997,-1.392309,-0.249513,-0.198442,0.261566,6,27,0,0,0,0,1
0.288986,-0.271499,-0.173335,0.535657,-0.312487,0.338116,-0.483147,-0.137362,-0.289379,-0.159869,-0.170718,-0.186345,-0.037176,0.050244,0.883658,0.582932,0.053311,-0.004953,-0.039821,-0.086056,-0.26705,-0.287401,-0.251441,-0.206478,-0.167253,-0.168801,-0.294642,-0.225671,-0.151706,-0.367225,-0.481395,-0.320196,-0.19701,-0.135754,2.392099,0.650675,-0.273076,-0.254144,-0.250369,0.387951,0.35553,0.524628,0.169044,0.268545,-0.236234,-0.001956,0.062217,8,5,0,0,0,0,4
-0.800386,-0.330295,-0.217283,-0.092518,-0.090281,0.125597,0.603362,0.851885,-0.214225,-0.160784,-0.172093,0.156645,-0.038025,-0.052949,0.373289,0.380996,0.053352,0.49123,-0.060496,-0.071347,-0.257004,-0.321587,-0.244398,-0.196219,-0.171776,-0.200769,-0.230193,-0.203585,-0.235268,0.031768,-0.055578,-0.422879,-0.210699,-0.144152,-0.642815,-0.183513,0.005986,-0.163267,-0.190713,-0.656192,-0.535902,-0.461094,-0.332442,0.047241,-0.217648,0.676968,0.710469,6,36,0,0,0,0,2
-0.195179,-0.333072,0.400362,-0.37447,-0.386994,-0.207119,-0.425323,0.601167,-0.365662,-0.181461,-0.178129,-0.400075,-0.035932,0.29899,1.692445,0.886259,0.054506,-0.03765,-0.077276,-0.079542,-0.276162,-0.312477,-0.263137,-0.224105,-0.156577,-0.119944,-0.299276,-0.233933,-0.072393,9.885216,9.449702,0.046777,-0.24491,-0.262759,1.336048,-0.07071,-0.279819,-0.273929,-0.378941,-0.261914,1.566391,-0.259346,1.45222,-0.873282,-0.253099,-0.197808,-0.147431,8,35,0,0,0,0,2
-0.437262,-0.201631,-0.188738,-0.233088,2.132919,3.96384,2.605682,-0.11011,-0.099335,-0.167419,-0.192423,-0.088777,-0.037745,-0.010176,0.098083,0.203866,0.053084,0.30185,0.016269,0.129749,-0.274763,-0.264824,-0.277629,-0.247391,-0.172277,-0.17061,-0.280696,-0.170565,-0.375168,0.106885,0.110274,-0.302282,-0.241625,-0.318583,-0.259854,0.001857,-0.313951,-0.300127,-0.037483,3.526323,-0.391044,2.276723,-0.040259,1.373128,-0.249585,-0.256645,0.240376,4,45,0,0,0,0,0
-0.558303,-0.213507,-0.042289,0.400028,1.120121,-1.018707,0.504634,1.416001,-0.120085,-0.166923,-0.191379,0.010255,-0.038122,-0.583327,0.189383,-0.710355,0.051868,-1.175004,-0.881097,-0.0123,-0.270734,-0.295865,-0.270493,-0.292897,-0.215792,-0.376292,-0.215852,-0.072312,-0.406544,-0.315514,-0.353856,-0.342691,-0.255293,-0.182975,-0.642815,-0.183513,-0.276951,-0.265432,0.231988,3.209315,0.894103,2.853533,1.093428,-1.971013,-0.239032,-0.283245,-0.202169,5,35,0,0,0,1,4
-0.195179,-0.294593,-0.221671,-0.132053,0.192098,0.243691,0.370826,0.075204,-0.185565,-0.14839,-0.159439,-0.29697,-0.038856,0.003489,-0.077438,0.01598,0.05284,0.1571,-0.034316,-0.085216,-0.19759,-0.266724,-0.184141,-0.169425,-0.13711,-0.15915,-0.145648,-0.152797,-0.225208,0.05844,0.198472,-0.259229,-0.186452,-0.127101,-0.642815,-0.183513,-0.02964,-0.013026,-0.187071,-0.598734,-0.435616,-0.661488,-0.391183,1.002079,-0.083161,-0.152399,-0.0332,7,5,0,0,0,0,1
-0.437262,-0.349442,-0.225006,-0.082634,-0.094451,-0.321815,-0.123818,-0.197316,-0.384908,-0.176273,-0.196777,-0.255649,-0.038666,-0.127651,0.741588,-0.038718,0.05273,-0.085025,-0.207624,-0.073659,-0.267852,-0.322139,-0.255854,-0.251491,-0.17946,-0.211023,-0.269548,-0.214084,-0.375374,-0.068661,-0.081549,-0.388582,-0.231976,-0.180083,-0.642815,-0.183513,-0.132369,-0.328425,-0.480806,-1.044525,0.344387,-0.251222,0.155544,0.131397,-0.229764,-0.19856,-0.202169,9,5,0,0,0,1,2
-0.195179,-0.292656,-0.200328,-0.100205,-0.174485,-0.145446,-0.52064,0.746965,0.023767,-0.16996,-0.178342,0.008256,-0.039075,0.049803,0.178992,-0.016618,0.052933,0.261277,1.290773,-0.025749,-0.202154,-0.183651,-0.168137,-0.184592,-0.12064,-0.089785,-0.099784,0.015689,-0.14944,-0.303811,-0.45671,-0.390684,-0.179467,-0.13555,-0.38192,-0.164625,-0.221572,-0.219823,-0.003464,0.778266,-0.532187,0.769705,0.420369,1.769761,-0.141899,0.35623,-0.132485,1,45,0,0,0,0,2
-0.437262,-0.239671,-0.202578,0.084293,0.171633,0.591716,0.269397,-1.092544,-0.305888,-0.174208,-0.197936,0.081887,-0.038528,0.0847,-0.21647,-0.108757,0.052836,1.015933,0.3312,-0.048863,-0.271804,-0.286683,-0.278067,-0.258873,-0.163966,-0.141658,-0.266084,-0.148634,-0.416544,0.132469,0.213129,-0.371403,-0.248893,-0.199501,-0.642815,-0.183513,-0.299923,-0.284843,-0.30362,0.536548,-0.175615,1.152891,0.318355,-0.555666,-0.250131,-0.296157,-0.007599,3,35,0,0,0,0,2
-0.558303,-0.362707,-0.226447,-0.527957,0.11067,-1.31145,-0.412174,1.879285,0.706099,-0.163903,-0.186086,-0.084025,-0.039341,-0.096839,-0.948298,-0.290226,0.05251,-0.893141,-0.360379,-0.040458,-0.121614,-0.274955,-0.233844,-0.269816,-0.186733,-0.212229,-0.263861,-0.229491,-0.375287,-0.354706,-0.501452,-0.429246,-0.227127,-0.157854,-0.642815,-0.183513,0.360563,0.262489,1.198507,0.148214,-0.33533,0.113008,-0.381885,-0.787799,-0.222906,-0.001732,-0.202169,8,35,0,0,0,1,2
-0.316221,0.090558,-0.095767,-0.382376,0.095591,0.501636,0.22527,0.392689,-0.3373,-0.152395,-0.175218,-0.187161,-0.038882,0.078044,-0.238588,-0.085998,0.052781,0.253878,0.217143,-0.085636,-0.222468,-0.02489,-0.22527,-0.221093,-0.124294,0.146055,-0.036937,0.591847,-0.319,-0.096694,-0.164861,0.080083,-0.203016,-0.13704,-0.642815,-0.183513,-0.314874,-0.287914,-0.363905,0.391914,0.240387,0.433909,-0.429092,1.434408,-0.192931,-0.271359,-0.087868,9,50,0,0,0,0,1
0.288986,-0.288271,7.53174,0.178739,-0.467808,-1.511886,-1.019302,-0.250458,-0.117128,-0.172811,-0.164678,-0.40587,-0.039096,0.146545,0.839967,0.745639,0.053119,0.342781,0.065244,-0.125771,-0.160257,-0.04549,-0.021965,0.20986,-0.030292,0.269705,-0.287335,-0.216818,0.000205,-0.405873,-0.529994,0.651881,0.18178,-0.160212,4.021106,-0.096296,-0.251676,-0.236888,-0.082859,0.885256,-0.394758,0.665446,-0.456272,1.227471,-0.24606,-0.243459,-0.18435,4,5,0,0,0,0,2
-0.921428,-0.328943,0.538586,-0.002465,-0.245852,-0.792377,0.16617,1.432353,-0.398246,-0.186685,-0.209721,-0.363667,-0.039084,-1.099115,1.699828,-1.251741,0.051475,-2.158778,-0.735601,-0.033313,-0.284097,-0.301675,-0.287007,-0.276934,-0.188516,-0.509593,-0.284798,-0.055507,-0.417281,0.427223,0.332183,-0.207092,-0.258944,-0.201762,-0.642815,-0.183513,-0.358126,-0.332814,-0.521508,-0.828564,-0.573045,-0.795536,0.949303,-2.928779,-0.250361,-0.298023,-0.202169,5,4,0,0,0,1,2
