@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
22,5,1,0,268.21,306.91,6.916667,0.546,1863065,106932723712,126860722176,1.540817,2.207,0.16,0.27501,0.19866,0.22318,0.02776,0.13627,57486000128,143.085,15809000448,11420000256,9198000128,22.64,6696999936,16.797,21572999168,0.184,0.388,174.07,14000000000,12818124800,0.013794,0.1634,398690293,369510150,2626769,0.0066,1.4,0.0066,0.07361,0.84187,43000,123932895.777561,0,11.846731,3
8,0,0,0,193.76,209.42,0.03125,0.647,1040639,12755382272,12579355648,4.907304,19.498,0.42476,0.84738,0.80195,0.50526,0.07435,0.10985,645169024,9.842,546702016,517396000,274043008,6.82,143551008,2.189,6688000,3.297,3.516,39.484,461870016,-594125,0.002903,0.2566,65830835,65289649,3471222,0.0527,3.24,0.0807,0.00357,0.89566,30,169385.067369,0,28.410557,2
4,4,0,0,22.12,28.405,13.9,0.591,334254,854133568,1002492736,1.337202,4.179,0.16525,0.76232,0.75895,0.491,0.05021,0.06661,239904000,7.248,182884000,182075008,39645000,1.09,1962000,0.048,106000000,0.681,0.947,16.542,163928000,43447124,0.098194,1.9954,38613632,30195308,3493330,0.0905,9.1,0.1099,0.17015,0.5195,33,6407931.326321,0,20.293578,2
2,2,0,0,23.36,44.38,8.17,1.874,353129,2169716224,3719378176,1.630374,0.79,0.06613,0.20005,0.08949,0.0576,0.07702,0.22936,4708434944,50.361,941934016,421343008,297887008,3.09,210320000,2.264,1580352000,0.556,6.509,14.328,-11719000,-148554880,0,0,35155531,29119337,5129190,0.0552,15.69,0.365,0.17709,0.91891,1686,110298157.453936,0,7.559871,4
10,5,0,0,15.39,146.45,4.315,2.491,1783417,1765850880,1035677888,1.255917,0.83,0.05929,0.26346,0.12927,0.16295,0.00607,0.05496,1248525952,11.026,328935008,161392992,74026000,0.64,752561984,6.559,22389000,4.95,5.984,12.254,-1907550976,-621227136,0,0,114740147,105448490,4811719,0.0419,3.33,0.0431,0.02896,0.82304,1002,1827076.872858,0,24.046875,2
23,8,1,0,102.4,180.37,16.38,0.808,906312,10941719552,14809502720,2.430572,9.432,0.09934,0.61421,0.56491,0.18012,0.02021,0.03414,1570124032,14.471,964382016,886972992,155651008,1.43,33091000,0.31,3828363008,0.028,0.037,42.13,792796992,701680384,0.040844,2.9091,106852727,105021271,2983815,0.0279,3.44,0.0388,0.0134,0.97211,1660,90870235.176834,0,71.608392,3
16,9,1,0,128.74,216,20,0.978,1798735,17823928320,20550725632,44.210167,4.325,0.17014,0.63974,0.24526,0.21871,0.0812,2.8803,4752099840,33.847,3040100096,1165500032,808499968,5.6,1154899968,8.342,3881700096,0.42,0.637,2.912,1480300032,1225512448,0,0,138449017,137532485,7447072,0.0538,4.78,0.0703,0.00662,0.97428,5518,1333001406.593407,0,22.989286,2
4,6,0,0,4.41,31.48,0.82,1.088,1070457,845391168,752302272,10.184757,48.8,0,-2.4254,-2.80507,0.17814,-0.21008,-0.52818,15416000,0.081,-37390000,-43243000,-54252000,-0.29,98088000,0.512,4999000,19.756,20.533,0.433,-60191000,-35017000,0,0,191698695,126049560,10136672,0.0529,6.36,0.0751,0.21874,0.62583,44,11545034.642032,1,0,1
9,6,0,0,22.48,38.46,2.25,0.157,2861515,1935335936,1962296832,127.005646,101.558,0,0.69294,0,-4.24409,-0.39741,-3.89134,19322000,0.232,13389000,-136866000,-151588992,-1.82,173422000,2.014,200383008,2.339,2.494,0.177,-116055000,-71345000,0,0,86091454,60759905,18386736,0.2136,6.34,0.2655,0.13364,0.70542,170,1132107389.830508,1,0,1
9,6,0,0,20.66,188.72,4.11,2.388,707587,561012544,391509568,2.427447,3.206,-0.49265,-0.58078,-0.56715,-0.41044,-0.12999,-0.24575,122122000,4.507,-70926000,-69262000,-60164000,-2.22,196467008,7.235,26964000,4.594,5.901,8.511,-64941000,-47599124,0,0,27154529,25017468,5143436,0.1894,7.86,0.2928,0.07882,0.89259,174,3168135.354247,1,0,0
5,3,0,0,4.65,52.84,2.54,0.47,2641470,372017440,2355708416,0.741982,1.265,-0.12021,0.21718,0.14061,0.09722,0.03862,-0.35357,1862467968,23.475,404495008,261888992,-223887008,-2.83,54084000,0.676,2037774976,0.753,2.935,6.267,155072000,179756368,0.165217,3.3333,80003749,76915604,14168669,0.1771,4.86,0.2518,0.03214,0.79672,2610,325159562.150949,1,0,4
9,6,0,0,7.2,28.699,5.44,-1.263,1511470,737509888,287409920,1.600356,1.532,-0.50627,0.9402,-0.57987,-1.03144,-0.1519,-0.24752,187638000,1.853,176416992,-108806000,-94995000,-0.89,453103008,4.423,3003000,9.23,9.653,4.499,-63058000,-143568624,0,0,102431933,78723038,10724894,0.1047,9.94,0.155,0.16936,0.85331,182,667481.662592,1,0,1
9,6,0,0,27.77,91.8,2.5,0.885,1845607,4506933760,5529744896,3.313842,1.029,0.03931,0.19673,0.07444,0.05841,0.06203,0.15245,5374021120,32.19,1057222976,400048000,211254000,1.26,205890000,1.269,1228701056,0.932,1.519,8.38,279640000,194119632,0,0,162295059,152854355,6983228,0.043,3.47,0.0675,0.00767,1.0289,8000,146623037.708831,0,22.039683,1
22,3,1,1,70.22,70.65,0.006185,0.541,5610801,68564787200,66558091264,9.534285,8.69,0.20543,0.55184,0.29801,0.29912,0.16301,0.241,7659164160,7.861,4226618880,2282533120,1573416960,1.61,2072179968,2.122,65483000,2.856,3.519,7.365,2053715968,1438209536,0,0,976428189,694103742,21078899,0.0216,4.08,0.0305,0.28605,0.69076,5527,8891106.5852,0,43.614907,2
2,1,0,0,43.56,265.2,2.25,0.984,1045117,5517864960,5752551424,15.289576,22.069,-0.14735,0.66735,0.38435,0.09153,0.00446,-0.10327,260664000,2.063,173955008,100185000,-49013000,-0.4,308225984,2.433,542913024,2.577,2.812,2.849,582446976,-303579872,0,0,126672742,49648114,3547248,0.028,2.5,0.0713,0.60611,0.23063,389,190562661.986662,1,0,0
3,2,0,0,8.87,59.16,0.411458,0.734,1750571,1200563200,2788163072,1.404148,0.658,0.03355,0.17932,0.08921,0.07183,0.0412,0.1866,4238200064,30.734,760000000,378100000,142200000,1.03,368800000,2.725,1955600000,1.179,2.172,6.317,308600000,245224992,0.022599,0.1942,135350969,132354299,8344727,0.0617,4.37,0.0823,0.02013,0.86572,17700,309577331.011556,0,8.61165,4
2,1,0,0,5.13,23.925,2.31,1.263,1562420,439984512,1467208192,2.347826,2.426,-0.10698,0.61756,0.35731,0.01664,0.00359,-0.30994,604800000,7.349,373500000,216100000,-64700000,-0.78,31800000,0.384,1074099968,0.397,0.636,2.185,129900000,-9375000,0,0,85766960,49151024,1542387,0.018,1.54,0.0301,0.03597,0.77228,1320,491578932.723112,1,0,3
6,2,0,0,25.52,70.89,1.19,1.532,380898,547750144,1681309184,0.58217,0.725,-0.01154,0.32409,0.05721,0.04187,0.0209,-0.02692,2320257024,104.2,751980992,132735000,-26781000,-1.21,151016992,7.036,1273783040,0.266,1.209,43.836,10572000,-106200128,0,0,21463563,18705710,3434160,0.16,9.27,0.1996,0.13194,0.9493,4050,29057921.343188,1,0,1
6,9,0,0,46.08,131.89,1.28,0.932,596645,2018304128,3164704000,1.104824,0.79,0.03498,0.28842,0.09196,0.06653,0.0476,0.07709,4004900096,90.917,1155100032,368300000,140100000,3.14,138900000,3.171,1285299968,1.91,2.108,41.708,377700000,286849984,0,0,43800000,42257364,1967015,0.0449,3.15,0.0739,0.03628,1.01022,3200,30816629.135897,0,14.675159,3
25,6,1,0,82.52,113.65,0.296875,0.609,7804937,104662286336,173385285632,1.35117,0.451,0.01179,0.13305,0.03636,0.02803,0.02286,0.05881,384328990720,304.54,51134001152,13973000192,4530999808,3.59,14172999680,11.175,82724003840,0.582,0.803,61.073,7568000000,5829250048,0.03269,0.7409,1268326375,1265700939,18936807,0.0149,2.48,0.0151,0.01069,0.87994,219000,1354510239.221915,0,22.986072,1
14,9,0,0,59.86,148.56,9.62,1.474,1233398,3737802752,3745054720,6.396666,5.041,0.00657,0.52622,0.05158,0.05042,-0.00028,0.00917,742948992,12.16,390956000,38319000,4884000,0.06,532072000,8.521,539324032,0.82,0.901,9.358,178456992,182333376,0,0,62442411,60187616,3848653,0.0616,2.17,0.0696,0.0111,1.08005,2476,57632403.505022,0,997.666667,2
5,8,0,0,13.03,25.9,6.145,1.735,913051,1323930368,2558652416,1.026146,2.38,0.05861,0.25319,0.21989,0.14082,0.02285,0.05179,1075160960,10.703,272216992,236416992,62460000,0.63,172899008,1.805,1437768960,1.83,2.518,12.698,172860000,36144000,0.04031,0.8299,95780393,94713399,4060624,0.0424,4.71,0.0872,0.01066,1.00506,46,113227985.509529,0,20.68254,1
8,6,0,0,1.64,53.69,0.85,2.104,7184000,492607808,880093824,8,5.638,0,0.27556,-1.44602,-1.12732,-0.33281,-1.89956,156110000,0.542,43017000,-225738000,-526359008,-2.23,314735008,1.048,702220992,5.807,6.918,0.205,-149546000,67196000,0,0,300370611,298123839,37967832,0.1264,6.4,0.1438,0.07881,0.57213,575,3425468253.658537,1,0,2
8,5,0,0,59.5,65.9,16.49,0.875,676306,5862758912,5682239488,1.044208,4.48,0.56362,0.82122,0.69561,0.74989,0.07876,0.12935,1268306048,12.28,1041561984,882240000,714846976,6.86,675148992,6.852,494630016,1.557,2.72,56.981,867009984,1425639296,0.020068,0.172,98533757,95036794,2031408,0.0206,3.06,0.0255,0.05203,0.99285,521,8680613.116653,0,8.673469,2
11,7,1,0,425.71,481.345,2.795327,0.959,520729,22622232576,24234432512,6.486317,4.307,0.14763,0.34809,0.23621,0.22583,0.10117,0.25468,5626399744,105.068,1958499968,1328999936,829100032,15.41,399600000,7.52,2000700032,0.681,1.298,65.632,957400000,476600000,0.01208,0.3364,53140009,52865807,1919056,0.0361,3.85,0.0416,0.00376,0.98314,17800,30483606.045831,0,27.625568,2
4,7,0,0,4.35,36.21,4.23,0.595,361320,145248640,93083648,0.703883,0.174,-0.35254,0.38327,0.01904,-0.013,0.00565,-0.61436,534624992,16.212,204906000,10181000,-188478000,-5.7,77518000,2.322,25353000,3.05,3.212,6.18,11376000,9905375,0.091503,1.5556,33390494,30682191,611370,0.0183,2,0.0196,0.06655,0.86536,667,4102427.184466,1,0,2
11,7,1,0,177.49,180.34,40.24,1.078,910112,15236898816,16810499072,8.528663,4.336,0.16153,0.44828,0.24093,0.21497,0.10665,0.38994,3876600064,44.79,1737799936,934000000,626200000,7.21,656800000,7.651,2230400000,1.557,2.303,20.811,765100032,548974976,0.011155,0.275,85846520,84757128,2575924,0.03,2.84,0.0343,0.01125,0.99302,14400,107174090.62515,0,24.617198,3
5,4,0,0,12.44,196.2,6.7,1.158,1283395,1437979520,1444571520,0.946079,0.863,0.04259,0.23275,0.18645,0.09915,0.03684,0.04784,1673282944,14.346,389452000,311984992,71260000,0.61,206831008,1.789,213423008,1.598,2.14,13.149,242636000,139800992,0,0,115593209,102702254,7103190,0.0615,6.63,0.078,0.01441,1.00296,8500,16231120.845692,0,20.393443,2
11,5,0,0,19.57,155.68,0.35,6.35,57187450,7249860608,9790255104,1.479885,12.262,0.85016,0.41752,1.38978,4.32843,0.06371,0.18235,798409984,2.421,333355008,1109611008,678774976,1.86,109475000,0.296,2645309952,0.319,0.536,13.224,-852441984,201091376,0,0,370457880,364589827,101158403,0.2731,1.43,0.3529,0.00657,0.6238,201,200038562.61343,0,10.521505,2
14,6,0,0,48.27,62.756256,1.877324,0.658,1307025,10466590720,10996017152,2.985712,5.39,0.18303,0.80257,0.48908,0.25485,0.09005,0.10806,2040066944,9.408,1637289984,997764992,373385984,1.69,953814976,4.399,1483255040,1.199,1.612,16.167,675030976,683148480,0.005194,0.1479,216834269,214891167,6684226,0.0308,5.48,0.0458,0.01609,0.79618,5700,91745842.766129,0,28.56213,3
12,6,0,0,11.63,485.6,2.19,1.973,953384,939160576,569607936,3.256791,10.976,0,-2.57634,0,-11.66829,-0.37786,-0.73951,51898000,0.802,-133707000,-187140992,-175380992,-2.69,255732992,3.71,23715000,7.727,7.996,3.571,-190586000,-114199624,0,0,80753269,42632302,8002454,0.1161,7.72,0.1392,0.03485,1.01229,165,6640996.91963,1,0,0
12,10,1,0,93.15,105.51,5,0.46,1073642,11124647936,25211482112,1.653766,4.797,0.10962,0.40885,0.38252,0.22907,0.02338,0.09027,5255240192,44.996,2148604928,2010236032,576059008,4.86,18841000,0.158,14004524032,0.246,0.522,56.326,1736011008,-492301760,0.038333,0.7335,119427244,118655744,5145343,0.0431,5.1,0.063,0.00247,1.02782,6403,248633384.795654,0,19.166667,3
7,5,0,0,14.48,23.28,9.43,0.705,508823,2309081856,2454263040,4.01553,6.176,0.21197,0.62789,0.50235,0.3603,0.08103,0.16392,397385984,2.527,249515008,199628000,84235000,0.54,55194000,0.346,186711008,0.377,0.777,3.606,271291008,129748496,0.04198,1.1137,66521566,65609506,4086779,0.0256,6.52,0.0733,0.01372,0.79022,577,51777872.434831,0,26.814815,2
3,0,0,0,59.27,90.3,8.0625,1.233,230378,1859662464,2557062400,1.124348,1.239,0.00102,0.25413,0.17373,0.14937,0.04882,0.00337,2063500032,64.89,524400000,358500000,2100000,0.01,319900000,10.196,983299968,1.237,1.946,52.715,188900000,295975008,0.007222,43,31376116,30950970,440623,0.014,1.85,0.0205,0.01137,0.99991,3891,18653134.174334,0,5927,0
8,1,1,0,26.39,58.375,0.708333,1.079,6115360,9665770496,12358670336,2.604362,1.397,0.04993,0.236,0.19439,0.17043,0.05394,0.11933,8846600192,23.807,2087800064,1719699968,441700000,1.18,1564400000,4.271,4184699904,0.978,1.068,10.133,958899968,934275008,0.050114,1.1186,366266390,364211636,27808338,0.0759,4.61,0.1018,0.00458,0.98312,51300,412977391.098391,0,22.364407,2
6,2,0,0,75.67,116.49,2.17,1.161,733675,4276726272,3799188480,2.722824,1.486,0.08499,0.26971,0.12005,0.1161,0.07971,0.14685,2556986880,44.569,689638016,306972992,217306000,3.76,605326976,10.71,127789000,1.513,2.394,27.791,231543008,125366128,0,0,56518125,55666962,4942024,0.0874,6.85,0.1201,0.01786,1.08697,9000,4598215.249541,0,20.125,3
7,7,0,0,4.81,22.37,3.98,1.162,2102767,634149952,2017553024,0.718769,0.745,-0.01107,0.27441,0.08709,0.03764,0.01916,-0.03361,2707109120,20.558,742862016,235760992,-29972000,-0.23,23743000,0.18,1407145984,0.448,1.84,6.692,328889984,302738112,0.02183,1.75,131839915,112137758,9761367,0.074,4.83,0.1177,0.0141,1.07809,19600,210272860.729229,1,0,4
5,9,0,0,7.59,42.81,4.61,1.042,1278057,642644928,321176960,1.192271,0.825,0.04365,0.36297,0.0626,0.00413,0.00792,0.03691,389227008,4.779,141276992,24365000,16991000,0.2,336752000,3.977,15284000,7.058,7.374,6.366,40012000,35296624,0,0,84669954,66074739,4290789,0.0507,3.4,0.0766,0.21852,0.85215,5013,2400879.673264,0,37.95,0
13,1,0,0,32.73,146.94011,0.113713,1.28,1286734,2623547392,3016413440,0.532472,0.814,-0.1209,0.74241,0.09767,0.00074,0.00865,-0.07826,3705967104,45.023,2751335936,361976000,-479886016,-5.58,1093865984,13.646,1435042048,2.631,2.867,61.468,199992000,87617000,0,0,74367772,66968995,6142862,0.0766,4.54,0.1216,0.02685,1.05158,8300,23346164.638511,1,0,1
10,7,0,0,235.02,261.13,4.53125,1.21,313487,12969873408,13980065792,9.401176,3.411,0.12269,0.36509,0.1935,0.16671,0.12234,0.37353,4098851072,73.039,1496468992,793110016,502868000,8.91,299480992,5.427,1309673984,0.929,1.683,24.999,624516992,450795872,0.012421,0.3326,55186252,54069834,1113695,0.0202,3.53,0.023,0.01624,0.81452,12000,52389054.922197,0,26.377104,2
19,3,1,1,25.52,97.77,19.99,0.127,14238768,30205452288,48986451968,0.730583,1.935,-0.20826,0.34307,0.24785,0.20702,0.03905,-0.11637,25309999104,21.118,8682999808,6272999936,-5271000064,-4.46,2564000000,2.166,21211000832,0.569,1.072,34.931,4400000000,2745499904,0.063669,0.7306,1183599215,851682487,55757946,0.0471,3.08,0.0652,0.27851,0.59455,36000,607225697.288941,1,0,4
10,7,0,0,370.8,571.42,1.657848,0.942,449051,15395992576,14683308032,5.093687,1.956,0.0708,0.27538,0.10426,0.12853,0.10139,0.20049,7507526144,199.196,2067438976,782718016,495543008,13.13,292977984,7.726,454086016,1.222,3.081,72.796,426571008,235377744,0.030054,0.8467,34902826,32898837,2798922,0.069,5.45,0.1024,0.00398,1.03802,7220,6237788.01033,0,28.24067,3
5,4,0,0,5.29,14,4.52,0.305,542754,694300928,954531904,1.080915,2.332,0.07897,0.82984,0.79161,0.42976,0.07646,0.04943,409332000,3.141,339679008,324032000,32052000,0.25,14769000,0.113,275000000,1.108,1.321,4.894,297024992,-124096872,0.08365,1.76,131247812,63681438,3129521,0.0238,5.87,0.0507,0.08319,0.80796,3,56191254.597466,0,21.16,2
5,8,0,0,5.26,23.23,2.46,1.609,707482,683768128,2800859136,0.687672,8.358,-0.07398,0.80368,0.65471,0.53947,0.03125,-0.02989,335107008,2.635,269320000,219398000,-26609000,-0.21,154283008,1.187,2277468928,0.983,11.879,7.649,83905000,353497504,0.123552,20,129993935,115827196,4605281,0.0354,6.64,0.0406,0.02412,0.67876,48,297747277.814093,1,0,3
38,9,1,0,291.31,345.72,0.040123,1.531,21361146,830464393216,928948682752,34.263702,15.74,0.2108,0.69662,0.4145,0.31381,0.07152,0.69242,59017998336,21.038,41113001984,24462999552,12440999936,4.31,11004999680,3.873,111621996544,0.498,0.618,8.502,21533999104,-2832250112,0.00607,0.4167,2850792605,1678344706,18589003,0.0065,0.51,0.011,0.40951,0.44367,162000,13128910438.014584,0,67.589327,2
27,2,1,0,55.2,63.99,0.08125,0.724,4775070,29253332992,34584879104,11.747181,2.283,0.07178,0.36409,0.12844,0.13015,0.09032,0.45345,15148456960,28.428,5515473920,1945680000,1087288960,2.03,225810000,0.426,5557355008,0.082,1.283,4.699,1606066944,731744896,0.016316,0.4433,529951669,528102138,37100107,0.07,8.48,0.073,0.00251,0.99437,52000,1182667590.551181,0,27.192118,2
16,0,1,0,79.57,109.705635,6.207038,1.07,3068556,33317285888,39614287872,1.444469,3.142,-0.01539,0.37138,0.25637,0.16273,0.03484,0.00461,12606999552,30.131,4681999872,3232000000,71000000,0.17,1836999936,4.387,7681999872,0.864,1.411,55.086,1956999936,1445500032,0.020223,9.2941,418716685,417368417,7352016,0.0176,2.33,0.0199,0.00205,0.74335,24000,139454668.554624,0,468.058824,1
18,9,1,0,75.32,204,0.541667,1.195,2478115,11179564032,11069464576,1.977422,2.759,0.09876,0.41489,0.21609,0.11617,0.04631,0.06609,4011699968,25.524,1664400000,866899968,396200000,2.51,1317900032,8.879,1207800064,1.422,2.387,38.09,1576899968,1123837440,0.037599,1.1155,148427568,147594889,10207852,0.0688,3.67,0.0915,0.00435,0.99491,10100,31709111.682856,0,30.007968,4
25,4,1,0,153.08,189.68,2.375,0.813,8275704,308429029376,290762752000,1.806616,1.536,0.07247,0.3917,0.19345,0.09441,0.04756,0.08963,189265002496,107.606,74136002560,36614000640,13715999744,7.78,4065999872,2.353,29467000832,0.62,0.996,84.733,32134000640,14433874944,0.044031,0.8597,2014822376,1614202210,16108313,0.008,2.07,0.008,0.0603,0.59081,45298,347762982.922828,0,19.676093,2
8,9,0,0,201.43,239.88,9.95,1.832,550115,5859536384,5958732800,31.219774,16.601,0.00176,0.52122,0.03571,0.11108,-0.00143,0.00416,358937984,12.571,187084992,12819000,633000,0,193204992,6.642,292400992,8.264,11.639,6.452,45408000,24460124,0,0,29089692,26332862,3125945,0.1075,5.2,0.2147,0.04191,1.09911,451,45319434.593924,1,0,0
21,5,1,0,471.04,531.93,6.875,1.412,778676,84485095424,89743097856,21.394377,12.282,0.29178,0.7278,0.46325,0.44679,0.1275,0.5302,7306999808,40.482,5318000128,3384999936,2132000000,11.78,2289999872,12.768,7389000192,1.566,1.753,22.017,2676999936,2095250048,0.00764,0.3044,179358642,165779399,1810573,0.0101,2.31,0.0117,0.1387,0.79161,15913,335604314.484262,0,39.986418,2
4,8,0,0,16.69,46.96,8.32,1.057,428339,1214252160,1654287104,1.19865,6.942,0.32734,0.47848,0.51141,0.35109,0.03207,0.07791,238308000,3.279,114026000,121874000,78466000,1.08,11364000,0.156,451399008,0.151,0.16,13.924,102118000,262238128,0.054129,0.831,72753270,71763826,826752,0.0114,1.59,0.0176,0.00799,0.88265,96,32418773.915542,0,15.453704,1
14,3,0,0,111.78,182,13,0.773,2018293,10923831296,12418257920,8.056216,1.479,0.05774,0.38934,0.09319,0.08077,0.11034,0.36937,8399001088,84.77,3270075904,782680000,484940992,4.85,261404000,2.675,1755831040,0.448,0.984,13.875,744256000,548997248,0,0,97726169,97218970,8605970,0.0881,3.89,0.118,0.00392,0.99747,35000,126546381.261261,0,23.047423,2
6,0,0,0,8.13,18.9,5.24,1.148,1583390,930218112,1751991040,1.344246,2.422,-0.01905,0.2543,0.24041,0.0953,0.02802,-0.01955,723462016,6.203,183974000,173924000,-13779000,-0.12,73604000,0.643,895377024,1.503,2.251,6.048,146723008,42092624,0,0,114417966,112330982,5168190,0.0452,2.7,0.0517,0.01478,1.07075,920,148045142.857143,1,0,1
29,5,1,0,336.02,444.65,31.55,3.684,10264484,86336356352,83493421056,7.124199,12.45,0.42666,0.84535,0.30122,0.14428,0.00761,0.27961,6706041856,26.572,5668932096,2020024960,2860652032,10.38,7539387904,29.343,4696446976,0.948,2.125,47.166,1806909056,388593504,0,0,215159125,212695976,13429182,0.0523,1.55,0.0631,0.01181,0.65781,3772,99572721.367086,0,32.371869,2
5,9,0,0,148.52,172.89,0.5,0.802,192042,4008068608,3953056512,2.824219,0.982,0.04041,0.10177,0.071,0.05278,0.04136,0.12115,4025168896,148.46,409643008,285800000,162676992,5.87,237567008,8.803,182555008,0.69,1.579,52.588,337344000,257200496,0,0,26986726,26550351,777106,0.0288,3.96,0.0418,0.01671,0.99012,20000,3471419.487336,0,25.301533,2
19,9,0,0,150.32,314.495,15.241,0.539,572207,8291896320,8152353792,6.74595,5.11,0.14238,0.68939,0.21632,0.05434,0.04421,0.20039,1595220992,28.666,1099731968,345076992,227127008,4.01,206743008,3.748,67201000,0.151,1.14,22.283,418225984,345396000,0,0,55161627,44514330,1219308,0.0221,2.09,0.0283,0.19855,0.82069,6700,3015796.795764,0,37.486284,1
3,7,0,0,12.35,66.51,2.479167,1.932,1061223,996002560,2584164608,2.646807,1.152,-0.07018,0.18363,0.0882,-0.00495,0.00519,-0.31628,2242873088,27.919,411852992,197820000,-153676000,-1.92,98400000,1.22,1644996992,0.762,1.195,4.666,66252000,52775248,0,0,80647978,66232958,8746012,0.1084,7.36,0.1346,0.03604,1.04627,12000,352549719.674239,1,0,3
40,9,0,0,87.43,294,21.52,0.838,3448231,15412675584,13494674432,2.281695,4.884,0.0608,0.76909,0.06117,0.05632,0.00557,0.02607,2763000064,15.975,2124999936,169000000,168000000,0.84,2857999872,16.212,940000000,1.246,1.347,38.318,853000000,902374976,0,0,168459019,167431041,5540710,0.0314,1.91,0.0368,0.00526,0.96389,5914,24531551.751135,0,104.083333,2
10,8,0,0,30.04,56.23,14.65,1.257,1086776,3311132416,6657404416,1.381785,8.17,0.15831,0.67372,0.57279,0.2601,0.02166,0.05347,814841024,7.609,548972992,466735008,126548000,1.17,21193000,0.196,3334384896,1.366,1.437,21.74,364073984,327257888,0.067295,1.7094,108073015,105931008,4835395,0.0447,4.46,0.0893,0.01894,1.1042,350,153375570.193192,0,25.675214,3
11,4,0,0,9.13,37.64,5,0.736,2269985,1594627712,2600289792,0.633017,1.346,-0.08912,0.72131,0.73014,-0.43963,-0.00363,-0.06564,1931650048,10.762,1393320960,1410369024,-172140000,-0.95,357287008,2.046,1362948992,0.98,1.223,14.423,1196680960,840673152,0,0,174658018,118239985,11249568,0.0644,5.05,0.1029,0.26064,0.7585,700,94498300.769604,1,0,1
15,7,0,0,27.84,50.31,1.64,1.063,963543,1665676032,2426638080,1.17226,0.818,0.01768,0.19836,0.11854,0.07143,0.01392,0.03492,2965641984,48.145,588262976,351548992,52420000,0.85,51420000,0.859,775516992,1.5,1.673,23.749,207472000,-21075376,0.020137,0.6588,59830317,58909528,3347616,0.056,4.73,0.0779,0.01196,1.04292,13000,32654721.967241,0,32.752941,4
12,6,0,0,0.9599,44.83,0.71,0.077,11376925,397804768,112176784,0.972543,0.019,-0.05349,-0.01765,-0.05885,-0.08309,-0.12068,-0.60679,5901181952,14.286,-104127000,-347304000,-329120000,-0.79,327000992,0.789,41373000,1.123,1.163,0.987,-58356000,-4197750,0,0,414423149,286262790,19794355,0.0478,2.92,0.0781,0.02083,0.93478,1076,41917933.130699,1,0,3
22,8,1,0,21.84,53.6,4.277778,1.318,3998351,14790057984,23050401792,1.405858,11.003,0.28538,0.68895,0.60894,0.33234,0.02201,0.05632,2094828032,3.107,1443227008,1275632000,559116992,0.82,226552992,0.335,8289573888,2.146,2.151,15.535,1064686976,794424640,0.045812,1.2073,677200477,661353986,21629016,0.0319,5.87,0.0439,0.02155,0.96545,717,533606301.126489,0,26.634146,3
7,3,0,0,3.43,34.67,2.72,1.56,444468,189408944,495572256,1.943343,2.332,0.04205,0.74017,0.3335,0.25163,0.04395,0.11724,212508992,4.795,157292992,70871000,8932870,0.2,63891000,1.473,381395008,2.375,3.385,1.765,59279000,53620752,0,0,43360719,27374056,1904464,0.0439,3.92,0.0704,0.03331,0.88538,124,216087823.229462,0,17.15,3
6,0,0,0,58.81,87.67,0.265625,1.125,392496,3180967680,5291297792,1.623509,1.511,0.0328,0.30688,0.15709,0.13374,0.04575,0.06056,3502085120,63.972,1074711040,550147008,114877000,2.08,122458000,2.264,2231459072,1.018,1.929,36.224,242406000,237582880,0.015593,0.4399,54088889,53817904,1050321,0.0194,2.09,0.0272,0.00292,0.9921,7500,61601674.911661,0,28.274038,2
6,6,0,0,14.26,43.44,6.1,-0.026,393210,718152064,425805088,3.193729,5.515,0.16878,0.47331,-0.43988,-0.10403,-0.05652,0.06227,77205000,1.558,36542000,-33961000,13031000,0.24,338804000,6.727,46457000,6.603,6.705,4.465,245015008,22596876,0,0,50361296,21894573,4946762,0.0982,10.91,0.1584,0.0437,0.92938,97,10404703.24748,0,59.416667,2
