@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
20,1,34579374080,134415376384,2.434,55222001664,30467999744,22175000576,5264000000,96283000832,15201000448,3736000000,0,0,6.930194,3
18,5,7403552256,7955198464,14.685,541718976,193079008,328028992,-94840000,869524992,-508072000,-107555752,0,0,0,0
15,2,5974876160,8501876224,5.871,1448000000,979000000,612000000,336000000,2576999936,342000000,252250000,0.020277,0.3718,18.411765,0
3,1,381916896,345688928,58.354,5924000,5924000,-45203000,29332000,5204000,-30042000,-12255000,0,0,12.898734,0
4,5,1844471680,1639341568,1.205,1360295040,295767008,24629000,11011000,114466000,69986000,4487375,0,0,171.6,2
12,5,28996483072,27903481856,5.63,4956000256,2443000064,1706000000,994000000,7776999936,1339000064,1000625024,0.006635,0.1671,25.334294,3
10,4,3441746944,4111746816,1.669,2463399936,775299968,675299968,275500000,1169799936,593500032,145287504,0,0,12.651832,3
5,1,521956832,1595931648,0.668,2390148096,922366976,220714000,115724000,1177827968,98597000,115827128,0,0,4.944444,3
3,7,620148800,2752329728,1.092,2520908032,493718016,222268992,-171532992,2162862080,40796000,110093624,0,0,0,2
1,9,224183312,639541312,3.92,163132992,122046000,57588000,66270000,322142016,-44181000,-178858752,0.023371,0.0835,3.844444,2
9,7,10988161024,13554161664,1.172,11569000448,1432000000,981000000,525000000,2908999936,1032000000,750875008,0.018927,0.4001,20.959581,3
7,9,7090503168,6299082240,24.643,255616992,131698000,-58993000,-82184000,5245000,52018000,15738375,0,0,0,1
22,8,13618460672,18914295808,11.03,1714882048,1139778944,1008489024,127135000,5956016128,877331968,851218112,0.047619,4.3718,92.538462,3
4,1,1662621952,10324219904,2.341,4409699840,3440800000,1554400000,-1173500032,8749800448,741900032,376724992,0,0,0,2
8,6,642243328,403665344,1.166,346268992,280468000,19437000,-9466000,37352000,62488000,43904876,0,0,0,0
4,1,398301632,374568000,1.592,235300000,107900000,13200000,-20300000,13500000,29600000,39675000,0.007335,0,0,1
16,7,72659288064,80809287680,5.118,15790000128,6906999808,4535000064,3364999936,8936999936,3147000064,2327000064,0.024297,0.5268,21.884109,4
6,9,723671616,1235084160,1.256,983368000,364787008,40381000,-97766000,217963008,120602000,75178376,0,0,0,1
13,10,51701010432,102739009536,6.747,15226999808,7503000064,7997000192,2548999936,46753001472,4608999936,-5995624960,0.044045,0.887,20.126246,4
8,7,1841997568,2585286656,1.718,1505004032,719340992,233840992,21727000,777476992,154912000,73118376,0,0,84.727273,1
26,7,145325686784,156416688128,6.019,25988999168,9918000128,5879000064,3924999936,11633999872,4062000128,2308250112,0.010543,0.3984,37.593152,2
14,6,4999198208,4829316608,11.154,432952992,330521984,-62158000,-92792000,107345000,-20621000,-2652250,0,0,0,1
8,8,1045511104,3374199296,2.468,1367020032,379716992,333316000,31611000,2339607040,268744992,256930256,0.087083,3,34.65,3
49,9,140714688512,136571822080,14.81,9221499904,6769900032,1329500032,1133900032,417400000,3716000000,3386425088,0,0,129.93125,1
9,0,3678637312,5054090752,1.713,2949740032,534768000,436062016,153270000,1402066944,244254000,-163470496,0,0,24.044444,1
10,6,1421331328,1085599360,4.563,237916992,139140000,-186484000,-181332992,114453000,27496000,-6255750,0,0,0,1
15,5,52177944576,70042943488,0.959,73011003392,18783000576,7248000000,4091000064,48102998016,15228999680,3001125120,0.028302,0.3739,13.320883,2
23,9,83148537856,95694798848,14.87,6435303936,5220850176,1311251968,1166705024,15140314112,1441688064,2632420608,0,0,60.573748,1
21,9,14889531392,15786227712,8.871,1779559936,1323954944,-85427000,-433905984,2341060096,380672000,503774496,0,0,0,3
15,6,19916177408,21144193024,6.941,3046055936,1797732992,1055441984,661393024,1595229952,745412992,465317376,0,0,30.224932,3
12,3,18670776320,26317776896,0.486,54145998848,4113999872,3321999872,784000000,9064999936,2236999936,1433624960,0.038152,0.9045,23.854545,3
6,0,2652080640,2690316800,0.41,6557812224,1194681984,491406016,262271008,519255008,273848992,-55057876,0.011858,0.1232,10.414956,2
24,6,20189941760,27363842048,3.493,7833800192,5581400064,2588600064,823500032,7721500160,1663000064,1293074944,0.009608,0.2341,24.858537,3
2,7,4536495616,5579821568,1.526,3657687040,1110870016,587868032,351081984,1386537984,250868000,15995375,0.007744,0.1098,13.853547,2
33,9,5590484992,4765265408,5.252,907380992,680105024,-298656000,-429364000,11543000,40656000,218117504,0,0,0,2
15,2,45818605568,51375104000,1.486,34575200256,8152900096,5226200064,3963300096,7362400256,2910700032,1818237440,0.009809,0.1206,12.364441,3
4,2,1654926080,2001182976,1.688,1185464064,376404992,200844992,62246000,445655008,160284992,111991624,0.018885,0.5323,27.940299,4
17,6,756533056,384190016,4.591,83687000,-217416000,-259359008,-244784992,56486000,-230384000,-127045504,0,0,0,1
4,4,546341376,9566212096,4.768,2006240000,828406016,426272992,-1009936000,9407387648,39618000,-2099545344,0.055249,0.4396,0,4
12,9,113939521536,115329474560,5.609,20560900096,9949599744,6025200128,4079699968,9205600256,4939700224,3516012544,0.021488,0.6032,28.155155,3
6,6,767000320,609867328,1.789,340825984,228056000,-28492000,58139000,29122000,17722000,24128500,0,0,13.72381,2
19,6,9710782464,9506749440,7.426,1280152064,850881984,176836992,147703008,220528992,201491008,97769376,0,0,65.873016,1
30,9,24865368064,24778600448,5.705,4343436800,1857224960,1847719040,1257474944,1067070016,298856992,-1397291648,0,0,19.799317,1
2,7,881235840,846881792,0.92,920872000,226980000,134734000,20908000,698000,122639000,-64164752,0.02212,0.96,43.24,4
5,0,2270345984,3046726656,1.662,1832674048,667753984,266692000,-7134000,975089024,169566000,117624624,0.014869,0.3561,0,0
3,6,1277715968,1933552896,2.18,886886016,411420000,100769000,-1043097024,794720000,87011000,61377752,0,0,0,3
9,7,8617924608,9102524416,5.829,1561600000,633699968,427000000,296000000,565699968,305700000,228724992,0.006219,0.1784,29.514074,2
22,0,10913914880,15346852864,3.074,4993277952,407654016,473204000,-1096204032,3746203904,775100032,-251354496,0.017001,0.5797,0,3
11,6,1393531008,1120356992,9.118,122867000,-20736000,-72606000,-73675000,18678000,-38710000,2235875,0,0,0,0
16,3,10843330560,25123631104,0.309,81370603520,22159599616,3645199872,977299968,14567100416,2588499968,1275512448,0.029641,0.3373,11.680473,2
2,9,742963200,730870144,12.863,56818000,20574000,-5611000,-6654000,10615000,-10062000,-11518375,0,0,0,4
13,6,7637484032,12304483328,0.963,12773000192,4001999872,998000000,389000000,3358000128,512000000,333249984,0,0,20.250804,3
20,8,67176796160,83513851904,13.84,6034414080,4958723072,4471964160,2112224000,25920014336,4020951040,2046775552,0.047245,1.2906,27.568111,3
8,8,4064476672,4208458752,0.669,6290200064,756800000,-9400000,-53500000,546700032,163800000,164862496,0,0,0,2
19,0,78493188096,84775297024,5.391,15723899904,6920600064,3723200000,2136099968,7000000000,2624600064,2128974976,0.009312,0.3369,37.048193,2
18,10,107584634880,180472643584,6.363,28362999808,13822999552,13363999744,4283000064,70824001536,9219999744,-1096749952,0.029463,0.7494,25.271318,3
47,9,81562714112,80675274752,19.601,4115907072,2748928000,-1277532032,-1379862016,2692328960,837699968,1182815872,0,0,0,1
1,7,549222592,3172553472,1.443,2198233088,1006254976,403263008,-94667000,1997954944,-67636000,-93476752,0.13369,4.0462,0,2
11,6,54201253888,72785256448,3.403,21386000384,10085000192,5919000064,1584999936,19341000704,3254000128,3369374976,0.021968,0.7441,34.6337,3
19,2,7713019392,8819142656,4.351,2026855040,1202464000,609036992,306924992,1367956992,373303008,202367248,0,0,21.958115,0
7,5,7622131712,6518715392,4.819,1352716032,-193742000,-314087008,-231315008,382078016,61040000,1390065536,0.015534,1.6721,0,1
2,5,969853056,895153088,1.006,889500032,124500000,127900000,101100000,3400000,78700000,184987504,0.02999,0.2983,10.085575,4
8,9,3036756224,2758596608,5.472,504120000,372972000,-13938000,-18217000,22589000,123529000,124575504,0,0,0,2
2,7,1746123776,2322516736,1.21,1919100032,602680000,203864000,86575000,689307008,82106000,5889625,0,0,21.273423,0
19,10,3344425728,2487357952,1.016,2449086976,310956992,-8628000,-18417000,409516992,-400752000,-247292128,0,0,0,3
24,6,11649904640,11340938240,12.013,944049984,50066000,-255171008,-268216000,1984002048,-230566000,-168629872,0,0,0,2
11,6,1363995264,1100101248,87.386,12589000,-120196000,-188419008,-212386000,4142000,-178683008,-133341000,0,0,0,0
5,5,224665216,152948208,1.684,90840000,90104000,-61118000,-62737000,5263000,-34332000,-8001250,0,0,0,2
20,5,15270372352,19883571200,4.563,4357300224,2581499904,1422800000,392000000,5197199872,827100032,545075008,0.005747,0.2211,39.39196,1
11,6,5089260544,4901867520,8.555,572976000,572976000,-85396000,-148416992,713286016,21845000,-48370124,0,0,0,2
42,9,1649663672320,172953632768,2.886,59925999616,46253998080,32746000384,18812999680,40456998912,25437999104,23096750080,0.006664,0.5897,89.342711,0
8,9,10356981760,9790092288,15.167,645488000,526788992,275145984,229104992,27936000,292831008,179647376,0,0,45.620853,0
15,6,39125250048,38894718976,7.558,5146327040,3087086080,1860397056,1400722944,851812992,1751587968,1207525632,0.007852,0.2229,28.160714,2
1,2,286285056,511109056,0.303,1685657984,652272000,-1972000,-199992992,271326016,-26363000,-46250500,0,0,0,4
23,2,81572495360,100765499392,5.864,17184000000,8597999616,6189000192,3603000064,19736999936,5736999936,2445750016,0.008207,0.1822,22.327881,1
20,8,13194633216,18369558528,11.867,1547928064,1104348032,980006016,389904000,5044620800,824062976,644622528,0.038832,1.3014,33.757009,2
19,2,13884473344,19623473152,6.098,3217999872,1412999936,793000000,432000000,6325000192,300000000,457000000,0.004161,0.1364,32.972789,2
8,2,4792083968,9270383616,0.537,17262800896,2944100096,1082400000,540000000,4552999936,964899968,472550016,0,0,8.921669,3
13,7,8440361472,9746961408,0.939,10384400384,1877699968,1184400000,650400000,1498300032,811200000,512037504,0.01425,0.1948,13.240964,2
5,7,1756490368,2155990272,2.757,782000000,245300000,141400000,34900000,452500000,126500000,84175000,0.006773,0.3462,50.942308,0
27,9,8625072128,7724782592,4.98,1551164032,1167840000,-19219000,-83490000,594171008,318248992,407470368,0,0,0,1
57,9,4460857262080,4406052913152,26.668,165217992704,115399999488,98280996864,86597001216,10597999616,77035003904,52436750336,0.00022,0.0114,52.051136,0
12,2,864129152,1034409088,1.507,686222016,131005000,-38078000,-98043000,338732000,18183000,-54052876,0,0,0,2
4,4,7744164352,10448199680,4.785,2183330048,1436926976,1375153024,243540992,2743352064,1060222016,87486000,0.024402,0.7704,31.740741,3
8,8,1212785792,2119089792,8.475,250046000,136962000,107750000,10470000,661958976,81191000,67676872,0.061268,6.2143,102,1
19,9,4501592576,19548956672,9.181,2129272064,419638016,188468000,-2567639040,14165026816,-811379968,-2981321216,0,0,0,2
10,8,4146073088,7148291072,10.191,701404992,641774016,536387008,155556992,3009381120,401628992,344929248,0.06351,1.7044,26.832512,3
3,0,1695647360,2466647296,0.695,3550000128,815000000,493000000,218000000,884000000,414000000,195000000,0.042888,0.3462,8.076923,3
25,6,106866188288,102010789888,8.934,11418800128,5999600128,4603800064,3637600000,1527399936,3846400000,2988724992,0,0,29.666192,2
9,2,4066877184,11584877568,0.746,15521999872,2531000064,1226000000,-146000000,8321999872,618000000,634750016,0.096966,53.846203,0,4
13,5,13960267776,10816147456,3.927,2754521088,1105688960,770881024,57815000,3652935936,571340032,429358752,0.008809,1.15,132.2,1
3,9,1811143936,2153037056,5.686,378673984,378673984,202163008,83878000,458372000,202027008,127371376,0.012041,0.2703,22.378378,1
5,5,10933850112,11291849728,1.405,8038000128,1392999936,1175000064,764000000,1708999936,1666000000,87125000,0.02437,0.3414,14.391877,3
3,2,1121995520,1130871680,4.072,277728992,220960992,-13005000,-28808000,56451000,10563000,9017000,0,0,0,0
14,9,48114700288,46988533760,18.471,2543911936,1407096960,704908992,1861309952,19912000,893408000,510800512,0.005473,0.147,26.313515,1
4,7,1922796672,2840622592,1.422,1997643008,485044992,323440992,104027000,1048350016,271936000,135249120,0,0,19.106383,0
19,5,92881977344,112002973696,4.234,26453000192,11626999808,7729999872,4127000064,21425999872,5087000064,4722874880,0.018393,0.4113,22.732614,3
33,2,16929629184,17577603072,3.249,5409574912,2337107968,-30908000,-304467008,1909943040,513678016,454564512,0,0,0,1
7,7,1699203840,4994304000,1.707,2925600000,1306599936,682099968,251700000,3466200064,254500000,187324992,0.049423,0.3478,7.214493,3
21,8,117104730112,130647515136,14.082,9277824000,3677893888,3469851904,1129665024,17306750976,2613188096,2066642688,0.015981,1.4972,97.815642,1
6,10,5643176960,10421364736,2.187,4766188032,1081650048,1006803968,193732000,4684967936,923105984,-40089500,0.031988,0.9219,29.144981,1
5,8,685221888,2420639744,4.448,544168000,195636000,166742000,9996000,1571532032,59350000,118350000,0.104387,4.9286,47.214286,2
14,6,62950211584,71095328768,0.225,316654387200,10770613248,4568678912,1897255040,10147275776,1742082048,1288606848,0.006763,0.2218,33.335729,1
11,7,10830058496,12299763712,2.331,5276414976,1554177024,634118016,408775008,1553373952,485540000,333340256,0.016714,0.4474,26.747465,3
7,6,7973795840,8466396160,3.931,2153799936,1057800000,153800000,-269700000,642200000,176600000,92862496,0,0,0,1
3,2,731258176,785431936,1.503,522518016,294281984,89909000,59234000,107361000,66691000,35000376,0.007133,0.1888,12.519101,0
22,2,7679478784,9454443520,2.055,4600231936,2047544064,501244000,211230000,1951840000,416951008,-47620752,0,0,36.757732,3
15,10,48000151552,79922151424,5.726,13957000192,6209999872,5497999872,2072999936,33386999808,4510000128,-4188499968,0.027497,0.6191,22.481994,1
9,9,19459500032,26071226368,4.312,6046199808,2942099968,1940700032,806400000,7017399808,1468300032,1151124992,0.012572,0.3155,25.135647,1
11,7,1772112384,2734743296,0.631,4333661184,372688992,296158016,70582000,1138840064,218856992,234940256,0,0,25.447964,2
11,6,1752918144,971918144,3.71,262000000,-223000000,-328000000,-298000000,130000000,-339000000,-113000000,0,0,0,1
5,2,11540350976,16323551232,3.844,4246592000,1121383936,1285259008,534926016,5038021120,1005491968,469180128,0.015241,0.337,22.361413,0
7,6,8520986112,9540849664,2.642,3610693120,1383623040,799070976,391500992,1171936000,616201024,291793760,0.013936,0.3109,22.338515,1
19,6,3524398336,2818696192,2.766,1018884992,613545984,103965000,222160000,56294000,187906000,53147376,0,0,15.706767,2
9,2,3834813952,10906622976,2.436,4478000128,1069000000,871000000,57000000,7168000000,295000000,-8000000,0,0,79.127273,3
6,7,9197154304,9023654912,3.948,2285700096,1108099968,487500000,311600000,198000000,355100000,277575008,0.006556,0.1946,29.674919,3
10,0,9332872192,9610342400,9.065,1060105984,477492000,409542016,99710000,573996032,320012992,27466124,0.00164,0.2188,87.0625,3
14,6,2435268608,2515304448,7.534,333864992,113488000,-120539000,-169000992,399572992,-115438000,-81794376,0,0,0,0
10,9,1477755904,1516806016,4.013,378015008,210684000,-87823000,-209922000,147668000,-59480000,21209250,0,0,0,2
2,10,877907520,1609195776,3.259,493800000,206600000,178722000,46900000,818200000,143700000,-63786248,0.03642,0.6027,16.917241,0
19,8,8587529728,13340691456,10.767,1239058944,842033984,786742016,336795008,4573966848,593417024,390068128,0.044884,1.1139,25.048101,2
7,6,338999008,181633024,4.669,38901000,-100123000,-154068000,-236859008,21135000,-201360992,-78909872,0,0,0,3
1,8,249502688,422461696,2.167,194992992,193119008,69633000,19120000,116247000,54424000,45183876,0.120805,1.5789,12.973684,3
8,6,3541180416,3320437248,17.701,187584000,107790000,19728000,-75864000,5742000,55355000,87922624,0,0,0,1
23,2,15811044352,13212045312,2.565,5151000064,-222000000,-2726000128,-3505999872,4897999872,183000000,-742499968,0,0,0,3
9,9,8836121600,10014412800,1.498,6683116032,1432372992,540497024,247564000,1483878016,573812992,379446016,0,0,37.103139,1
3,7,3991189504,3559373568,3.291,1081398016,311288992,217743008,175379008,1224000,100871000,46796876,0.003148,0.074,22.981932,1
19,10,174071988224,275668008960,10.644,25898999808,16051000320,14643000320,5918000128,93188997120,12208000000,-13566249984,0.025432,0.7537,29.452962,2
15,8,8187133440,16254472192,8.601,1889783040,973502976,821470976,812710016,7859430912,1390504960,418591264,0.018734,0.1827,9.683951,3
8,6,1540594176,1329321216,2.109,630160000,482335008,-158863008,-170950000,700252032,-44676000,5944250,0,0,0,2
12,6,11251254272,11151028224,5.538,2013538048,1534311936,160154000,193603008,1044387968,261624992,93823128,0,0,63.012658,4
6,9,1710293248,1501442176,11.931,125848000,53262000,-95665000,-91956000,17654000,-12516000,19586500,0,0,0,0
15,1,18382493696,24480751616,0.851,28756000768,9137000448,2576000000,-19000000,15507000320,772000000,14548875264,0.011834,6.6667,559,4
2,5,712473536,315656000,0.375,841665984,241556992,161488992,106943000,115486000,-25314000,-84466624,0,0,6.619597,2
6,3,7794768896,8741769216,1.195,7315999744,1871000064,1299000064,676000000,1787000064,1176999936,575124992,0.02656,0.3125,11.860352,3
10,7,6277435904,6322436096,2.195,2880000000,729000000,549000000,298000000,378000000,514000000,219500000,0.011965,0.2541,21.209412,3
19,4,42880081920,75324088320,2.695,27953000448,9415000064,6842999808,3092000000,32466999296,5290999808,1448999936,0.060696,0.7875,13.272904,2
9,7,2104457216,4514160128,2.429,1858653056,269206016,194684000,61958000,2453480960,-11710000,-438918752,0,0,34.128205,1
10,5,6513662464,5432962560,2.1,2587699968,1679600000,706000000,409700000,395200000,613800000,500724992,0.037441,0.5902,15.699248,2
14,7,4914627584,5665127936,3.019,1876700032,438900000,332100000,88000000,827699968,247500000,152100000,0.010456,0.5926,57.194444,3
9,6,635897408,527287392,2.846,185262000,147182000,-22667000,-23764000,36934000,-3258000,-5907250,0,0,0,1
2,7,2264289024,2300354304,3.729,616899008,311828992,154407008,92749000,227747008,111284000,82057128,0.000947,0.0235,24.694118,1
9,7,930874240,5237874176,1.386,3777999872,205000000,-254000000,-34000000,4870000128,-288000000,-173875008,0,0,0,3
14,2,9216173056,11398172672,0.812,14040999936,2607000064,1922000000,220000000,4076999936,1687000064,984000000,0.010278,0.4151,40.179245,2
3,2,1041929344,2728894208,1.335,2044155008,479232000,173110000,155972000,1746525056,-174276992,-194318368,0,0,6.826284,4
10,7,3477455872,5696456192,1.102,5168999936,963000000,500000000,179000000,2592999936,374000000,133175000,0.012495,0.2537,19.779851,3
8,9,2785596928,2758126848,6.369,433064992,289939008,100212000,55124000,75383000,192230000,5340000,0,0,54.592593,0
15,9,14913391616,16401391616,3.16,5190000128,2521999872,980000000,548000000,2360000000,925000000,885374976,0,0,27.696884,2
7,1,1475284480,1918605440,1.326,1447248000,1246653952,425932000,66092000,900579968,341880000,218178368,0,0,22.772152,2
2,4,596463104,857628096,2.183,392884992,289652992,283209984,95694000,275191008,222528992,114114248,0.055617,0.3326,6,0
14,9,23768561664,23183560704,3.518,6590000128,4613000192,1644000000,1171000064,2744999936,1838000000,1428375040,0.01742,0.3681,21.037102,3
6,6,1910039936,4559240192,1.663,2741600000,1296600064,579400000,-466400000,2801799936,200400000,410375008,0,0,0,3
15,4,2298054656,4548076544,1.327,3428058112,1198700032,850083008,-32986000,2334653952,504756000,-70456624,0.043253,0.6091,0,3
9,8,3648932096,6273465856,0.644,9742199808,1812400000,562400000,205800000,3242200064,158900000,537487488,0,0,17.909091,2
6,6,1419656320,1153427328,1.725,668820992,281572000,34049000,-167544000,52628000,88149000,102799000,0,0,0,3
23,6,22426357760,22760157184,9.646,2359500032,1655800064,480700000,236100000,1455399936,516200000,112662496,0,0,97.131098,1
4,5,15009954816,16364953600,1.2,13633999872,7449999872,2492000000,1076999936,4775000064,6872000000,1587124992,0.035948,0.5038,14.05598,1
2,9,248280864,479780864,0.466,1030099968,163100000,47000000,-54600000,352600000,40600000,41037500,0.066667,0.3636,0,3
3,5,1659882112,2005682176,3.727,538200000,244700000,157000000,89600000,358300000,63300000,165512496,0.000875,0.0168,19.47479,4
10,10,6571919872,9381058560,10.351,906305024,262244992,444481984,131311000,2732731904,449921984,-168668992,0.004346,0.2222,50.319444,1
19,7,17604292608,19106291712,0.695,27471998976,5939999744,1712999936,392000000,5341000192,1851000064,-265250000,0.021628,1.125,52.375,4
6,7,6827350528,8639751168,3.188,2710299904,970000000,257100000,-138400000,1924199936,338300000,160787504,0.002975,0.1521,0,2
12,9,5731047936,6766560256,6.787,996961024,756648000,203796000,1923000,1102109952,278424992,255386624,0,0,0,1
17,6,35037483008,33919762432,85.203,398104992,301431008,-917459008,-1034340992,739041984,-844552000,-542182144,0,0,0,0
8,8,2548929280,3747164160,13.409,279444992,238092000,213564992,105837000,1213912064,172124992,134897504,0.058049,1.3056,22.592593,3
4,7,1624839936,2264878848,1.146,1977095040,733976000,220382000,107754000,647222016,139832000,113165872,0.00647,0.0976,15.360627,2
21,7,47827484672,58225483776,2.592,22463000576,6046000128,3655000064,1536000000,11886999552,995000000,2513625088,0.015242,0.3678,32.298851,2
36,9,227164684288,232209678336,6.212,37377998848,14872999936,18090000384,8538999808,15352000512,17525000192,-891500032,0.002271,0.0606,26.664032,1
18,7,211422674944,252084682752,3.015,83598999552,16760999936,14067000320,6145999872,43595001856,5847000064,2800750080,0.016364,0.5648,34.714286,2
12,5,6398919168,5919730688,7.071,837156992,517755008,421976000,222842000,69258000,404680000,359472128,0.017537,0.5051,28.83165,2
19,3,63946432512,71642431488,3.582,19997999104,12122999808,4824000000,2908000000,8757999616,3920000000,2730125056,0.026044,0.5674,22.224719,2
18,2,33320460288,45980430336,3.959,11614999552,9217999872,3928000000,1412000000,15820000256,2380000000,832249984,0.019333,0.4545,24.515152,1
10,4,2107069184,4436986880,2.119,2094039040,1635083008,1923651968,608712000,2365942016,1445576960,-326624128,0.081232,0.2871,3.562706,2
6,5,10551525376,10832925696,0.88,12304900096,1262499968,1224700032,717000000,2084400000,1197200000,1122649984,0.015022,0.2263,15.174891,1
6,5,6617036288,5485009408,7.924,692190016,426572000,313416000,212198000,377316992,350008992,197093872,0.01709,0.3851,22.613027,2
27,6,143143501824,157807493120,6.626,23818000384,15470000128,6387999744,2918000128,17127999488,4766000128,3489499904,0.008991,0.4397,49.526455,2
6,5,4938002432,5508953088,1.078,5112630784,1066174016,585020032,374452000,902748992,1170483968,1042405760,0.018496,0.2439,13.281506,3
4,5,2461971968,796951232,1.028,775545024,323686016,237298000,137552000,80661000,485836000,485270880,0.008406,0.1401,16.634851,0
31,9,179236585472,178984583168,6.255,28612999168,13877999616,9054000128,6832000000,6761999872,7704999936,3332375040,0.007553,0.1981,26.880526,1
8,2,5708918272,5583879168,2.341,2384794624,797313792,565194432,394824640,12949442,553730624,190359936,0.018328,0.2034,14.694915,2
14,6,2231555584,4654840320,1.441,3229608960,1363120000,644668032,139248000,2409163008,424811008,-267134000,0,0,15.898026,2
13,10,27687450624,45245452288,5.138,8805999616,3640999936,3264000000,986000000,17853999104,2407000064,-904000000,0.028411,0.797,28.150376,2
21,6,999352512,1137899520,1.136,1001718976,526369984,-75894000,-205452000,453908000,9722000,31956000,0,0,0,3
21,8,26628472832,35548250112,11.767,3020967936,1918025984,1841537024,1157688960,8832635904,1608696960,1311696000,0.037406,0.8477,22.97543,3
8,9,1259808384,3000878336,0.67,4481986048,2141277952,437766016,102120000,1847911040,189810000,1614215424,0.070208,0.8556,12.088889,0
18,5,42857738240,40218738688,1.468,27395999744,9105000448,8202999808,3268999936,9258000384,3159000064,13437875200,0.021423,0.3084,14.459813,3
8,9,2089830272,1521967104,1.496,1017244032,856150016,153552000,99821000,13665000,220412000,617331904,0,0,23.2,0
21,9,8536237056,8919959552,2.443,3651077888,1565047040,678723968,80795000,1549200000,724062016,690428096,0,0,108.388235,3
11,1,1733410560,1986841600,5.481,362475008,209559008,107369000,32784000,278020992,76948000,58253376,0,0,53.716667,1
9,3,2327469312,2175200256,3.885,559878976,202219008,70104000,64411000,14773000,28257000,898375,0,0,38.280374,2
15,8,4564445184,9695423488,9.241,1049150016,592769024,568742016,-411283008,5391589888,313928992,478547360,0.039953,1.8889,0,3
6,5,4362290176,5268298240,5.121,1028812992,588347008,522340992,264624000,1013681024,266092992,273309120,0.027284,0.4525,16.33,2
10,10,28057122816,42954125312,8.692,4942000128,2979000064,2667000064,1083000064,15072000000,1950000000,-1340499968,0.021807,0.5626,25.911712,3
21,2,3935364864,4246431744,3.21,1322972032,522448000,155792000,19892000,847827968,183164992,35649500,0,0,196.148936,3
12,9,13768315904,17463304192,5.418,3223108096,1469419008,911896000,295487008,4056199936,627220992,237644000,0.004418,0.2051,46.635897,1
15,4,2562975744,7881975808,1.637,4815808000,3413867008,3475739904,756723008,5388000256,2710227968,155579248,0.107934,0.3828,3.505703,2
7,6,5917152768,7172002816,3.759,1907872000,352040992,226319008,-14918000,1841054976,261762000,143317744,0,0,0,0
5,0,596349824,961898816,1.785,538851008,35661000,74377000,-33165000,490440992,46088000,-48557500,0,0,0,2
29,9,39998001152,38163922944,7.318,5215304192,4320453120,-38017000,-256687008,1239330944,1460392960,1661946240,0,0,0,1
32,9,4780248064,4484802048,3.025,1482823040,485897984,263782000,174704000,1234738048,412472992,307361248,0,0,28.341085,3
21,4,44542017536,47660019712,1.726,27608999936,5914999808,4674999808,3048000000,6033999872,3419000064,1096875008,0.019713,0.2876,14.764706,2
10,6,788841472,540826496,2.239,241524992,49754000,-376294016,-389920992,53166000,-303409984,-143817120,0,0,0,2
13,5,22784471040,21499570176,3.029,7097299968,3638599936,2746299904,1986700032,521600000,1533400064,811137472,0.048667,0.5622,11.612542,4
12,0,21013454848,24276846592,1.416,17148070912,2151962880,1804161024,1040972032,3781018880,1560939008,-542465984,0.01346,0.2787,20.718433,1
41,9,3744081903616,3790407991296,9.276,408624988160,190739005440,141696008192,99280003072,101698002944,108564996096,94873747456,0.004082,0.1533,38.341945,2
9,2,2860640512,2762802688,0.81,3412054016,1721272064,327512000,224766000,481188992,319263008,220759872,0.023603,0.3085,13.426735,3
2,0,1263012992,2344408064,0.753,3113600000,347400000,222300000,54500000,1106300032,150400000,-181637504,0.038713,0.9277,23.51506,2
15,6,40234377216,42293379072,6.231,6787999744,3568999936,1838000000,1220000000,3593999872,1495000064,902875008,0.006945,0.229,33.081585,2
2,7,3003744256,3609944320,1.042,3464800000,876499968,742600000,494100000,665299968,617900032,305775008,0.014488,0.0926,6.432267,3
2,7,1399049344,1442324352,2.296,628172032,232546000,56164000,35157000,75623000,72959000,59610500,0,0,39.75,0
3,7,3921658624,3351846656,3.64,920884992,171570000,119656000,117204000,2378000,146298000,84011504,0.005061,0.1799,34.00479,2
21,2,16747171840,19204171776,0.462,41598001152,9377999872,2575000064,778000000,4076000000,2064000000,1149250048,0.048128,1.0413,21.958678,3
26,6,160867909632,209043898368,5.987,34916999168,24217999360,16147999744,6618999808,56204001280,12012999680,10421999616,0.031304,0.7572,24.452537,3
17,2,56897863680,54680866816,1.695,32263000064,9637000192,1279000064,365000000,4578999808,1908999936,1112875008,0,0,156.05,1
18,9,30294573056,50179571712,1.517,33074999296,9882000384,4755999744,1136000000,23725000704,2484000000,-252500000,0.023111,0.6118,27.011765,2
19,9,1781913216,1668754048,2.336,714259008,586371968,126754000,52720000,103627000,179284992,166369376,0,0,35.129032,3
