@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,49,51-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,49,51'

@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute earningsQuarterlyGrowth numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
10,1,1,386.5,412.7,38,0.412027,0.153058,0.327305,1.12,2401875,120744755200,127438757888,8.97981,5.135,0.12123,0.21773,0.25604,0.15391,0.04483,0.23515,0.031,0.114,24820000768,79.045,5404000256,6354999808,3008999936,9.59,1974000000,6.319,8311000064,0.978,1.476,43.041,456000000,3516250112,0.003735,0.1544,312405579,311615193,6813484,0.0218,3.01,0.0248,0.00257,0.85406,14215,0,193094957.459167,0,40.302398,1
4,0,0,43.01,73.78,1.11,-0.153513,-0.079689,-0.12267,1.403,1691678,5354505216,9080680448,0.995279,2.591,0.24346,0.79108,0.72982,0.3352,0.09028,0.18054,-0.343,0.083,3504171008,28.069,2772083968,2557406976,853134016,6.81,10520000,0.085,3376346112,0.624,0.854,43.214,2414301952,2657375,0.025023,0.1579,124494423,115651584,9407431,0.0756,5.72,0.0897,0.07097,0.93227,452,0,78130839.820429,0,6.315712,0
7,0,0,435.04,495.68,22.75,0.108128,0.039706,0.262955,1.662,368442,12241517568,13411559424,5.700732,2.571,0.11397,0.30133,0.19535,0.16964,0.10927,0.26414,0.006,-0.05,5216155136,179.178,1571762048,1018996992,594483968,20.27,842492992,30.112,2082402944,2.233,2.825,76.313,853177024,686041472,0,0,28138831,27736219,1336442,0.0475,4.05,0.0608,0.00459,1.05982,13984,0,27287656.677106,0,21.462259,1
6,0,0,14.78,44.37,6.655,-0.396488,0.135246,-0.018416,0.98,12281257,10076097536,13869097984,1.602689,2.081,0.10312,0.33249,0.15994,0.07633,0.03241,0.11729,-0.304,-0.011,6665800192,9.79,2216300032,1066099968,687400000,1.01,449500000,0.659,4242500096,0.621,0.976,9.222,681800000,688837504,0,0,681738675,663945296,26005227,0.0381,2.96,0.0519,0.01373,1.05975,13500,0,460041216.222078,0,14.633663,2
7,0,0,93.24,113.43,22.94,-0.004591,-0.020529,0.039813,0.983,253060,4572946944,6126846976,1.825158,2.29,0.03446,0.20822,0.1812,0.12634,0.0382,0.03745,0.309,0.109,2675500032,54.882,557100032,484800000,92000000,1.87,189700000,3.868,1743600000,1.264,2.117,51.086,443700000,245937504,0.002164,0.107,49044906,48144442,1157359,0.0236,5.44,0.033,0.01805,0.95055,6250,0,34130681.595741,0,49.860963,0
6,0,0,528.07,547.15,21.76,0.496288,0.074602,0.42905,1.408,456981,14835084288,14938586112,85.85108,6.694,0.18743,0.68514,0.22694,0.2094,0.17094,0.89385,0.022,0.142,2231787008,73.795,1529083008,506476992,418296000,13.47,46330000,1.649,149832000,0.348,0.427,6.151,614102976,445135136,0,0,28093026,22249677,2076002,0.0739,6.84,0.0935,0.20735,0.96746,6000,0,24358966.021785,0,39.203415,4
7,0,0,73.17,95.08,4.317287,-0.144811,-0.041485,-0.012961,1.255,659517,5095778816,7170978816,1.646601,1.589,0.06863,0.30673,0.17175,0.1292,0.05141,0.10921,-0.184,-0.008,4514100224,64.5,1384600064,775299968,309800000,4.4,419300000,6.021,2316400128,1.562,3.127,44.437,471700000,283362496,0.018504,0.3114,69643004,66591944,2726317,0.0391,3.85,0.0428,0.08571,0.93934,19000,0,52127734.275491,0,16.629545,3
8,0,0,16.69,46.96,8.32,-0.084476,-0.084567,-0.060705,1.057,428339,1214252160,1654287104,1.19865,6.942,0.32734,0.47848,0.51141,0.35109,0.03207,0.07791,1.759,0.043,238308000,3.279,114026000,121874000,78466000,1.08,11364000,0.156,451399008,0.151,0.16,13.924,102118000,262238128,0.054129,0.831,72753270,71763826,826752,0.0114,1.59,0.0176,0.00799,0.88265,96,0,32418773.915542,0,15.453704,1
8,0,0,53.71,288.016,14.5,-0.589687,-0.018275,-0.089896,1.663,313998,1505099136,1732950144,0.816261,6.02,0.47707,0.89876,0.77877,0.45949,0.04029,0.07176,-0.38,-0.212,287883008,10.217,258736992,224194000,131909000,4.63,99666000,3.557,290673984,1.531,2.139,65.8,225366000,175266880,0.141501,1.6415,28022699,27569292,2050668,0.0732,6.91,0.1133,0.01579,0.70954,23,0,4417537.75076,0,11.600432,4
7,1,0,86.41,233.72,37.99,-0.342039,0.010005,-0.14884,1.078,8428181,73238495232,95888490496,4.652452,1.062,0.06345,0.2155,0.1273,0.09019,0.0697,0.34907,-0.089,-0.027,90312998912,106.063,19462000640,11496999936,5729999872,6.72,6286000128,7.416,28909000704,1.193,1.324,18.573,7479000064,4019249920,0.076366,0.9732,736042904,735148005,21247444,0.0251,2.42,0.0289,0.00036,0.68644,490000,0,1556506795.025036,0,12.858631,2
6,0,0,50.26,142.11,5.78125,-0.328703,-0.030856,-0.219016,0.365,1019079,2421388800,3352744960,2.7433,2.491,0.12135,0.58773,0.27456,0.20205,0.06522,0.18274,-0.113,-0.044,1346045952,27.126,791115008,369568000,163336992,3.27,293924992,6.101,1225281024,0.931,1.718,18.321,226540992,233101632,0,0,48177256,47597684,3133216,0.065,2.81,0.0864,0.01146,1.17977,3023,0,66878501.391845,0,15.370031,2
6,0,0,91.46,116.65,15.8,0.042398,-0.003441,-0.053832,0.471,991337,7879858176,8630421504,3.682409,6.801,0.11493,0.66432,0.33944,0.27891,0.04935,0.06778,0.671,0.086,1268928000,14.624,842974976,430719008,145836992,1.65,304460992,3.534,1055024000,3.565,4.228,24.837,366902016,288232512,0,0,86156334,84531426,5089708,0.0591,4.2,0.0684,0.02069,1.08267,3105,0,42477916.012401,0,55.430303,1
2,0,0,34.51,70.72,0.195313,-0.051402,0.040574,0.089032,1.369,1527579,5076244480,9164045312,5.325617,1.721,0.05464,0.30161,0.19396,0.16022,0.06833,0.3735,-0.053,-0.008,5325400064,36.425,1606200064,1032899968,299400000,2.03,354400000,2.409,4442200064,0.581,1.194,6.48,583200000,341950016,0.023426,0.3941,147094899,145394482,8560867,0.0582,5.34,0.0755,0.00536,1.00074,16400,0,685524701.234568,0,17,1
9,0,0,146.11,152.85,5.375,0.748773,0.04096,0.492316,1.253,142920,1802398080,2150294528,4.571652,3.62,0.08588,0.37841,0.18475,0.15366,0.07174,0.14161,0.428,0.263,594033984,47.207,224786000,109749000,51015000,3.92,59284000,4.681,278345984,1.506,3.051,31.96,64584000,523125,0.001612,0.0714,10548254,11859130,349650,0.0276,3.16,0.0341,0.02268,0.93435,5370,0,8709198.498123,0,37.272959,0
0,1,0,79.57,109.705635,6.207038,-0.062448,0.039337,0.084879,1.07,3068556,33317285888,39614287872,1.444469,3.142,-0.01539,0.37138,0.25637,0.16273,0.03484,0.00461,-0.669,0.027,12606999552,30.131,4681999872,3232000000,71000000,0.17,1836999936,4.387,7681999872,0.864,1.411,55.086,1956999936,1445500032,0.020223,9.2941,418716685,417368417,7352016,0.0176,2.33,0.0199,0.00205,0.74335,24000,0,139454668.554624,0,468.058824,1
6,0,0,13.39,23.491379,2.952586,-0.248962,0.040032,-0.140683,1.075,1136773,1660216320,4819653120,0.986154,0.913,0.02593,0.17077,0.07197,0.0646,0.02527,0.08749,-0.477,0.045,5276896768,42.198,901153024,379780000,81103000,0.77,52349000,0.422,2879565056,1.024,1.151,13.578,413236000,40613752,0.023428,0.487,123989261,104441114,3951844,0.0319,4,0.0751,0.15069,0.82279,30000,0,212075788.481367,0,17.38961,1
7,0,0,129.87,183.08,1.316872,0.142719,-0.063003,-0.0347,0.82,94734,1410674304,1335258240,2.667776,1.97,0.11209,0.31244,0.16367,0.1404,0.07026,0.15063,-0.043,0.217,677806976,62.419,211774000,110936000,75975000,6.96,210792992,19.406,135376992,2.398,3.642,48.681,121985000,75747248,0.010991,0.2069,10862203,10771938,358924,0.033,3.59,0.0473,0.00857,1.04121,1280,0,2780899.981512,0,18.659483,3
8,0,0,14.79,98,11.89,-0.405308,-0.084981,-0.114022,1.268,95679,249502688,422461696,1.078539,2.167,0.1001,0.99039,0.35711,0.27092,0.05056,0.10489,-0.152,-0.054,194992992,11.737,193119008,69633000,19120000,1.14,121284000,7.189,116247000,2.114,2.272,13.713,54424000,45183876,0.120805,1.5789,15869689,14094119,341190,0.0202,4.52,0.0332,0.03955,0.75941,1000,0,8477138.481733,0,12.973684,3
8,0,0,39.22,99.90117,0.421224,-0.087907,-0.006928,0.006822,1.587,1613353,8187133440,16254472192,1.534069,8.601,0.46292,0.51514,0.43469,0.18163,0.01422,0.13397,13.951,-0.081,1889783040,9.886,973502976,821470976,812710016,4.05,1241112064,6.463,7859430912,6.429,6.897,25.566,1390504960,418591264,0.018734,0.1827,192040522,160179079,7309936,0.0381,3.83,0.0562,0.0648,0.98399,2996,0,307417308.613002,0,9.683951,3
6,1,0,334.59,428.22,3.3125,-0.031577,0.097769,-0.023188,1.044,789164,19916177408,21144193024,9.219641,6.941,0.21713,0.59018,0.34649,0.26216,0.11704,0.37034,0.031,0.089,3046055936,51.256,1797732992,1055441984,661393024,11.07,367215008,6.169,1595229952,1.08,1.754,36.291,745412992,465317376,0,0,59524130,59402106,1919934,0.0323,2.74,0.0414,0.00162,0.99313,7600,0,43956627.042517,0,30.224932,3
10,0,0,46.5,47.33,2.875,0.139706,0.030745,0.04885,0.59,1052257,9364874240,15266073600,2.016129,4.748,0.15265,0.4601,0.41192,0.24771,0.03683,0.1076,0.051,0.119,3215200000,15.984,1479299968,1324400000,490800000,2.43,500000,0.002,5901700096,0.346,0.775,23.064,831200000,-309075008,0.036227,0.8655,201395142,200239134,4837056,0.024,4.3,0.0313,0.00394,0.75082,2291,0,255883632.327437,0,19.135802,3
3,0,0,1.43,30.173,0.78,-0.10625,-0.29515,-0.135583,1.216,1093656,181360320,348091328,2.44863,1.123,-0.06129,0.61499,-0.05068,-0.03453,-0.04448,-0.26545,96.584,-0.137,310064000,2.482,190687008,-15715000,-19005000,-0.18,210000000,1.656,376731008,3.989,5.15,0.584,39429000,40336000,0,0,126825397,81549999,17378422,0.137,16.12,0.3033,0.1171,0.86044,769,0,645087342.465753,1,0,4
8,1,0,18.55,51.056465,4.326047,-0.163661,0.022929,-0.004177,1.066,8230743,12890829824,22810677248,1.625909,8.159,0.05899,0.60089,0.54226,0.17898,0.01525,0.02138,-0.783,-0.002,2795621888,4.003,1679869056,1515948032,163996992,0.24,99358000,0.143,9360363520,1.54,4.007,11.409,1244647040,651284864,0.065946,5.0417,694923453,692039521,15343890,0.0221,2.23,0.0293,0.0029,0.96336,387,0,820436806.030327,0,77.291667,1
6,1,0,299.27,370.83,3,-0.065453,0.008623,-0.021681,0.462,1663229,79883567104,105725566976,1.984023,0.403,0.01915,0.09858,0.04354,0.03674,0.0398,0.13183,-0.01,0.11,262023004160,961.023,25831000064,11408000000,5017999872,18.23,5142000128,19.264,30768001024,0.642,0.788,150.84,5292000256,4468125184,0.019995,0.3191,266928075,265630805,3562269,0.0133,2.49,0.0177,0.01594,0.9008,71295,0,203977731.530098,0,16.416347,1
7,0,0,91.73,154.05,2.37,0.117568,-0.120676,-0.137497,1.411,233617,1066527680,1081973632,6.252897,1.957,0.06385,0.28255,0.10865,0.08041,0.08833,0.23264,0.302,0.164,552918976,48.51,156230000,60076000,35302000,2.92,38940000,3.349,54386000,1.618,1.693,14.67,28465000,17459750,0,0,11626814,10899673,1046889,0.09,4.61,0.0997,0.09878,0.95127,1300,0,3707293.796864,0,31.414384,0
2,0,0,67.38,83.285,25.08,-0.073814,0.039741,0.023652,0.668,2582150,30571462656,38801289216,6.658103,4.261,0.09433,0.33615,0.29124,0.26763,0.05808,0.24002,-0.325,0.159,9105999872,28.062,3060999936,2652000000,862000000,2.65,1026000000,3.13,15966999552,0.655,1.012,10.12,1451000064,1210875008,0.035598,0.9057,327807087,299076586,12629011,0.0385,3.88,0.045,0.01641,0.90568,37600,0,1577766754.150198,0,25.426415,2
7,0,0,306.99,338.92,0.106288,0.175756,-0.027906,0.087541,1.078,372307,37042900992,45429407744,10.318992,10.591,0.14962,0.39506,0.27036,0.23094,0.07601,0.16176,0.298,0.157,4289297920,30.879,1694514944,1159657984,641777024,4.57,261888000,1.881,2447622912,1.395,3.354,29.75,844563008,489085248,0.000748,0.0503,55053674,122199625,2186813,0.0157,6.62,0.0472,0.22856,0.73389,10000,0,82273039.058824,0,67.175055,2
10,1,0,116.84,118.1,2.166667,0.175098,0.056131,0.099711,0.454,2071657,37606871040,58593169408,2.843999,6.296,0.17871,0.4331,0.39434,0.21403,0.0303,0.1273,0.161,0.134,9306699776,29.271,4030700032,3670000128,1663200000,5.21,23000000,0.071,20562300928,0.323,0.553,41.083,3326700032,-1004475008,0.029736,0.6631,321866395,320952294,12473378,0.0388,5.72,0.0446,0.00151,0.83854,7000,0,500506314.72872,0,22.426104,3
7,0,0,292.49,301.88,0.888889,0.442116,0.075438,0.351292,1.154,380718,8468784640,9579152384,6.18163,1.918,0.05227,0.20351,0.12235,0.10149,0.08019,0.20646,0.425,0.145,4993082880,172.008,1016161984,610913984,260988992,8.89,36483000,1.26,1146850048,2.907,3.165,47.316,397486016,88147248,0,0,28954101,24128031,1185158,0.0409,2.92,0.0675,0.03756,0.9619,15623,0,24238102.29098,0,32.901012,0
6,1,0,144.06,249.27,28.14,-0.239588,-0.030365,-0.085815,0.902,3065264,63845011456,69210013696,12.849879,7.375,0.27832,0.71497,0.42238,0.4065,0.15444,0.52772,0.151,0.042,9384999936,20.902,6710000128,3964000000,2612000000,5.81,1454000000,3.281,6818999808,0.889,1.76,11.211,2928999936,2297499904,0.013011,0.3208,443183472,442310401,7985316,0.018,2.84,0.018,0.00093,0.9885,13800,0,608241888.145571,0,24.795181,2
5,0,0,1892,2075.92,9.125,0.183106,-0.02268,-0.001331,0.784,42953,23937585152,23237056512,1.382463,1.412,0.13571,0.5062,0.22568,0.24058,0.03317,0.13501,1.455,0.243,16454135808,1281.026,8329018880,3713424896,2150533888,166.69,5614726144,443.782,4364232192,0.942,2.602,1368.572,2265315072,15633625,0,0,12652001,12373910,196291,0.0155,4.6,0.0158,0.0202,0.82297,22000,0,3188894.842215,0,11.350411,4
1,0,0,11.08,88,5.865,-0.350528,-0.104531,-0.199078,0.978,493951,486814080,756605120,2.264922,0.998,-0.11061,0.66059,0.07282,0.13666,0.03415,-0.42154,1.511,-0.061,758289024,18.485,500916000,55217000,-83875000,-2.29,10838000,0.247,280628992,0.977,1.197,4.892,81198000,100779128,0,0,43936290,37015885,5357944,0.1219,11.72,0.1852,0.06064,1.06205,2986,0,57364879.803761,1,0,1
9,1,0,235.73,584.01,3.09375,-0.556356,-0.04504,-0.394465,1.2,1518856,17853198336,18517270528,11.813079,2.884,0.19709,0.67959,0.20595,0.19392,0.09347,1.16125,0.049,0.057,6420008960,82.973,4362980864,1322182016,1265344000,16.22,2198703104,29.031,2862774016,0.979,1.106,19.955,1623198976,1142550784,0,0,75735795,73287257,4505373,0.0595,2.64,0.069,0.03063,1.00059,20994,0,143461489.150589,0,14.533292,3
9,0,0,84.81,264.11,6.79,0.13443,0.040077,0.205499,0.987,232450,3580671232,2697935360,1.705821,2.852,-0.22771,0.34653,0.05752,0.01277,-0.00172,-0.09886,-0.672,-0.027,945993984,22.058,327817984,54412000,-215416000,-4.82,899598016,21.307,16862000,5.08,6.795,49.718,151071008,117052496,0,0,42219918,26631480,2276551,0.0539,9.16,0.1887,0.41712,0.69837,4740,0,339152.821916,1,0,3
6,0,0,81.86,111.45,0.816,-0.142827,-0.040292,-0.129058,0.581,619064,4847676928,5326410752,3.257721,3.717,0.08314,0.47949,0.19653,0.12295,0.04192,0.08599,-0.088,0.132,1432816000,24.408,687025024,281590016,119119000,1.97,341819008,5.772,820553024,2.509,4.092,25.128,239956000,190721120,0,0,59219117,57793121,3684261,0.0622,4.74,0.0877,0.0232,1.08084,7400,0,32654927.730022,0,41.553299,1
5,0,0,118.04,203.72,17.32,-0.341037,-0.173528,-0.21002,1.214,431954,6617036288,5485009408,6.767184,7.924,0.30656,0.61626,0.45279,0.43746,0.11969,0.35078,-0.089,-0.106,692190016,17.158,426572000,313416000,212198000,5.22,263347008,6.054,377316992,3.562,3.698,17.443,350008992,197093872,0.01709,0.3851,43879164,37308169,2364996,0.0539,5.95,0.0662,0.10537,0.97116,760,0,21631427.621395,0,22.613027,2
9,0,0,235.51,326.04,11.07,0.174057,-0.115013,-0.016355,0.832,311696,8443746304,8355826688,18.530962,9.686,0.23543,0.63932,0.17195,0.17197,0.16781,0.49115,0.213,0.194,862673984,23.814,551529024,148335008,203111008,5.53,127566000,3.558,39646000,2.369,2.917,12.709,185444000,175103632,0,0,22871704,22139962,1110895,0.031,5.22,0.0622,0.04636,0.90719,1634,0,3119521.598867,0,42.587703,1
6,0,0,24.165,89.85,0.25,-0.545335,0.048965,-0.129609,0.902,2762490,2231555584,4654840320,0.709671,1.441,0.04312,0.42207,0.19961,0.16371,0.04917,0.04831,-0.616,0.092,3229608960,35.348,1363120000,644668032,139248000,1.52,131421000,1.423,2409163008,1.174,1.32,34.051,424811008,-267134000,0,0,92346592,85557271,14164311,0.1534,3.8,0.1782,0.01781,1.20745,19192,0,70751608.117236,0,15.898026,2
3,1,0,47.33,112.19,4.75,-0.150574,-0.020829,-0.114379,0.632,2529759,9367352320,15639653376,0.697939,1.386,0.09193,0.38755,0.21016,0.18505,0.03942,0.07863,0.004,-0.016,11283200000,55.31,4372800000,2371300096,1037299968,5.07,613800000,3.104,6539200000,0.546,0.949,67.814,1643299968,661387520,0.03869,0.359,185387559,177587341,16986583,0.0859,6.33,0.1237,0.1239,0.95374,16800,0,96428466.098446,0,9.335306,3
2,0,0,17.92,25.98,11.57,0.031664,0.043517,0.011485,0.873,1190607,1093549568,2033472512,1.818551,1.84,0.0037,0.20116,0.08254,0.02974,0.01028,0.00689,-0.763,0.191,1105026944,18.202,222283008,91207000,4088000,0.06,19177000,0.314,959100032,0.156,0.271,9.854,118350000,-54430376,0,0,61023971,55005787,6254033,0.1025,5.15,0.1557,0.01988,1.02673,15000,0,97331036.330424,0,298.666667,0
2,0,0,113.78,171.66,27.04,0.297082,-0.063667,0.17991,1.227,360895,3103501824,2953501952,2.18438,0.773,0.07614,0.14233,0.11748,0.09804,0.07429,0.22329,-0.085,-0.044,3822000128,139.489,544000000,449000000,291000000,10.5,668000000,24.49,442000000,1.51,1.871,52.088,466000000,347249984,0,0,27276339,26824370,1390630,0.051,4.72,0.0697,0.01051,1.11599,10000,0,8485639.686684,0,10.83619,1
7,0,0,65.2,194.98,10.85,-0.252636,0.078474,-0.026565,2.127,642014,2194354432,2799429376,1.49713,0.97,0.03892,0.25785,0.1488,0.08675,0.06574,0.07423,-0.652,-0.106,2886663936,83.766,744334016,429534016,111435000,3.22,331016992,9.835,936092032,1.738,3.09,43.55,391435008,236447872,0.019428,0.4006,33655743,30677546,1574274,0.0468,2.27,0.0539,0.0124,0.99521,5264,0,21494650.562572,0,20.248447,3
10,1,0,201.35,219.82,11.3,0.544332,0.002565,0.19799,1.34,4586295,68221472768,88306475008,29.092617,4.771,0.12903,0.40647,0.36719,0.13976,0.06063,0.39298,-0.104,0.105,18507999232,54.342,7522999808,6796000256,2196000000,6.22,483000000,1.426,18079000576,0.287,0.899,6.921,4225999872,1811624960,0.00423,0.1428,338820324,316397195,8116860,0.024,1.65,0.0278,0.00701,0.92957,6850,0,2612194852.766941,0,32.371383,1
0,0,0,117.46,121.88,3,0.273555,0.030248,0.177866,1.252,4055962,78743953408,95082397696,3.538911,2.616,0.0909,0.35992,0.19457,0.18822,0.06232,0.14782,0.017,0.057,36346998784,53.617,13082000384,7072000000,3264000000,4.77,2876000000,4.272,17597999104,1.103,1.745,33.191,4935000064,2070249984,0.012314,0.3019,670389532,672058352,14052818,0.021,3.53,0.021,0.00127,0.85851,79800,0,530203943.960712,0,24.624738,1
9,0,0,136.52,199.44,8.41,0.35048,0.169885,0.381617,1.968,1187773,9168546816,13191546880,3.593483,3.526,0.07137,0.4734,0.23737,0.14388,0.03837,0.11158,1.696,0.097,3740999936,55.546,1771000064,888000000,267000000,3.95,674000000,10.036,4696999936,1.59,2.986,37.991,645000000,590750016,0.006388,0.2228,67159003,66686875,3615867,0.0538,2.5,0.0682,0.00599,1.13256,10200,0,123634543.339212,0,34.562025,1
4,0,0,21.59,339.8,3.35,-0.421645,-0.13027,-0.250776,1.617,1913059,2107069184,4436986880,0.868988,2.119,0.29069,0.78083,0.91863,0.39282,0.12157,0.27167,-0.281,0.052,2094039040,21.188,1635083008,1923651968,608712000,6.06,25856000,0.266,2365942016,0.917,1.205,24.845,1445576960,-326624128,0.081232,0.2871,97594682,94177951,21558261,0.2209,11.19,0.3698,0.02984,1.18737,49,0,95228094.827933,0,3.562706,2
9,1,0,222.98,226.5,7.4,0.509375,0.04975,0.306224,1.254,1738989,65886466048,71413465088,5.328076,4.307,0.08775,0.34992,0.24088,0.19652,0.08291,0.11512,0.113,0.139,16581000192,55.362,5801999872,3993999872,1455000064,4.86,672000000,2.274,6056000000,0.823,1.525,41.85,3760000000,1497624960,0.011865,0.5473,295481491,294940760,3679368,0.0125,2.23,0.014,0.00111,0.93957,85000,0,144707287.933094,0,45.880658,1
5,0,0,214.51,365,18.51,-0.374315,-0.123176,-0.254516,1,400628,9047545856,9539946496,5.603856,4.064,0.17215,0.6094,0.23562,0.20542,0.08141,0.26514,0.288,0.058,2347399936,55.039,1430499968,553100032,404100000,9.4,541600000,12.841,1034000000,1.025,1.132,38.279,535300000,438262496,0.0084,0.1883,42177737,24702235,721319,0.0171,1.51,0.0271,0.41915,0.61671,11064,0,27012199.900729,0,22.820213,1
7,1,1,138.04,233.26,0.329218,-0.303004,-0.049922,-0.152669,1.194,2037121,29011609600,29157543936,6.871422,5.171,0.1942,0.3939,0.31694,0.25424,0.16429,0.26251,-0.166,-0.061,5638622208,26.509,2221051904,1787108992,1095010048,5.12,24057000,0.114,169992000,1.203,1.377,20.089,1469901056,555056896,0.00782,0.2109,210168137,193121399,10920194,0.052,5.21,0.0654,0.1018,0.78578,21719,0,8461944.347653,0,26.960938,3
2,0,0,104.67,161.48,0.555556,-0.051387,-0.01193,0.135355,1.347,729957,5509117952,5890610176,1.284625,0.615,0.02699,0.13995,0.06023,0.04062,0.02713,0.06136,0.397,-0.004,9579490304,180.454,1340641024,576953024,258559008,4.84,586595968,11.145,967033984,0.817,1.753,81.479,577923008,342734496,0.019142,0.4132,52633210,50157870,3769332,0.0716,4.46,0.084,0.04732,1.13088,20900,0,11868505.79904,0,21.626033,3
2,0,0,78.25,113.07,14.5,-0.053695,-0.06667,-0.126263,0.926,935948,5974876160,8501876224,10.57004,5.871,0.23204,0.6761,0.42265,0.4131,0.08625,0.56329,0.012,0.085,1448000000,18.588,979000000,612000000,336000000,4.25,50000000,0.655,2576999936,0.802,1.03,7.403,342000000,252250000,0.020277,0.3718,76356247,75216248,4588430,0.0601,5.12,0.0797,0.02273,1.08002,2200,0,348102112.116709,0,18.411765,0
7,1,0,59.64,69.98,3.51,0.082396,0.00795,0.096537,1.503,8186567,38942699520,56971759616,2.055276,0.905,0.07357,0.21117,0.1275,0.0992,0.04749,0.28514,0.114,0.064,62919999488,97.249,13287000064,8022000128,4629000192,7.09,3791000064,5.845,22077999104,0.262,0.398,29.018,7976000000,2057874944,0.011175,0.0899,652962768,645303853,16825668,0.0258,2.1,0.0291,0.00327,0.81351,103000,0,760838069.611965,0,8.411848,0
4,0,0,27.66,7023.3486,8.25,-0.450099,-0.160653,-0.205067,1.014,2692990,2562975744,7881975808,0.376983,1.637,0.15713,0.70889,0.72174,0.26112,0.06,0.11311,-0.426,-0.195,4815808000,50.487,3413867008,3475739904,756723008,7.89,69000000,0.745,5388000256,0.472,0.624,73.372,2710227968,155579248,0.107934,0.3828,92660009,83653456,9594177,0.1035,3.25,0.1304,0.01071,1.11975,655,0,73434011.012375,0,3.505703,2
0,0,0,74.08,133.71,2.61,-0.334232,-0.087581,-0.186896,1.019,200659,1839640576,1628440576,1.423876,0.909,0.01078,0.28402,0.03267,0.0796,0.00531,0.01546,-0.247,0.011,1790700032,71.772,508600000,58500000,19300000,0.77,266600000,10.736,49300000,1.786,2.874,52.027,136800000,-62687500,0.021971,2.1169,24833161,24524485,423951,0.0171,1.87,0.024,0.01263,0.99384,2450,0,947584.907836,0,96.207792,1
7,0,0,47.04,64.35,1.506173,-0.099885,0.10736,0.031708,1.148,3262537,7634686464,10561942528,1.071429,1.422,0.02219,0.24139,0.14121,0.03891,0.01302,0.023,0.687,0.008,7427258880,45.857,1792903040,1048814016,164843008,1.02,216320000,1.333,3135333888,0.679,0.889,43.904,814291968,-100283000,0.014456,0.6667,162302000,157301475,7433765,0.0458,2.73,0.0528,0.03114,0.99686,35300,0,71413399.41691,0,46.117647,1
4,0,0,22.12,28.405,13.9,-0.111647,-0.097268,-0.076006,0.591,334254,854133568,1002492736,1.337202,4.179,0.16525,0.76232,0.75895,0.491,0.05021,0.06661,1.257,0.235,239904000,7.248,182884000,182075008,39645000,1.09,1962000,0.048,106000000,0.681,0.947,16.542,163928000,43447124,0.098194,1.9954,38613632,30195308,3493330,0.0905,9.1,0.1099,0.17015,0.5195,33,0,6407931.326321,0,20.293578,2
6,0,0,9.83,106.6,1.5,-0.104736,-0.024511,-0.128859,1.129,1627421,1152739328,828575360,2.332147,2.62,-0.16674,0.6415,0.04078,0.1745,0.00524,-0.09276,0.644,0.293,316268000,2.514,202887008,12896000,-52734000,-0.45,613729024,5.234,289564992,5.834,6.646,4.215,76270000,43087876,0,0,117267482,100973165,13481696,0.115,7.12,0.1732,0.00602,0.98261,405,0,68698693.238434,1,0,2
7,0,0,85.76,121.24,0.53,-0.176177,-0.08369,-0.200185,0.842,557476,5444942336,6467281920,3.503411,3.757,0.00642,0.33706,0.21494,0.0553,0.0208,0.00852,-0.257,0.234,1721548032,27.654,580268992,370023008,11045000,0.19,220674000,3.476,1243014016,1.501,1.699,24.479,341222016,80841752,0,0,62502263,62129862,2686357,0.0423,4.52,0.0433,0.00614,1.06885,5100,0,50778790.636872,0,451.368421,2
