@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-1.279077,5,-0.288557,-1.293907,-1.274705,0.398229,0.408851,-0.186176,0.341679,-2.18607,0.733365,0.004025,-1.395488,-2.716257,-0.368465,-0.034032,4
-0.178373,9,0.377117,-0.06479,-0.475054,0.67924,2.149645,-0.067436,0.52611,0.128245,-0.690137,-0.584779,-1.36379,0.345416,-0.458269,0.367764,0
-1.156776,7,-1.264061,-0.657903,-1.124731,-0.376517,0.751615,-0.352909,-0.551291,0.048749,0.585732,0.217483,-1.392769,-0.661395,-0.38504,0.235836,1
0.555429,9,1.474723,0.554846,0.329325,1.057286,0.631217,0.282153,0.804836,-0.302678,-0.132967,0.278912,0.880643,-1.560303,-0.570975,0.778036,1
0.677729,7,0.588841,0.552467,-0.63877,0.918614,1.490955,-0.200543,0.422027,0.008885,-0.690137,-0.584779,-0.479407,-0.909911,1.574155,0.942846,0
-0.912175,6,-1.144638,0.397252,-0.157198,-1.153053,-1.560232,-0.35735,-1.903857,1.255244,-0.690137,-0.584779,0.022621,-0.352271,-0.411659,0.559022,0
-1.156776,8,-1.620438,-1.646793,0.726783,-1.43394,-0.995256,-0.370291,0.084721,1.903385,2.677469,-0.584779,-0.996399,0.398429,-0.464697,-1.592794,2
-1.156776,0,-1.569878,-0.859997,-0.710632,-0.969996,0.558013,-0.380826,-0.948496,0.936567,-0.690137,-0.584779,-2.089154,-1.282934,-0.267211,0.139129,2
0.310828,2,-0.02295,1.257924,0.595517,-0.353632,-0.199712,-0.278053,0.405334,-0.329278,0.262068,0.04071,-0.294682,0.464455,-0.3538,0.234731,0
-1.156776,1,-1.738841,-0.419412,2.568863,-3.535869,-2.320946,-0.391078,-2.495908,0.168575,-0.690137,-0.584779,-1.820235,0.158362,-0.380821,0.028876,0
-1.034476,5,-0.756303,0.527512,-0.765197,-0.38979,0.210058,-0.357412,-1.050723,0.410007,-0.690137,-0.584779,-0.991995,1.71324,0.002701,1.581152,2
-0.056073,5,0.962623,-0.220881,0.559499,0.358412,-0.249373,-0.108005,0.921785,0.593453,-0.378579,-0.279038,0.843505,-0.630935,0.773361,0.422663,3
-0.300674,4,-0.367102,-0.763346,-0.48529,-0.046133,0.267272,-0.301713,0.036052,0.354089,-0.690137,-0.584779,-0.512493,1.678567,0.560304,0.017831,3
-0.912175,1,-1.543935,-0.381644,-1.272128,-0.063603,-0.282646,-0.284631,0.03925,-0.659243,-0.690137,-0.584779,-0.04178,1.238,-0.068117,-0.494474,3
-1.156776,7,-1.436385,0.276208,-0.84981,-0.032779,0.969081,-0.334419,0.323419,-0.017311,-0.690137,-0.584779,-1.369859,1.379494,-0.379113,-1.592794,2
-1.401377,9,-2.071235,-1.524778,0.248424,-1.617153,-1.114484,-0.37759,-0.566923,-0.572799,0.407356,-0.4261,-1.19141,0.765416,1.047391,-0.62056,2
-0.422974,7,0.357185,-0.32959,-0.789058,0.848995,1.933544,-0.225435,0.461996,-0.127212,0.198679,0.081113,-0.860355,-0.109792,-0.514923,0.310722,3
-0.667575,9,0.083863,0.749694,1.828131,-1.35725,-0.595252,-0.376469,-2.492239,1.992757,-0.690137,-0.584779,-1.358878,0.508741,1.056532,-1.592794,1
1.16693,8,0.491086,0.164718,1.137375,-0.255738,-1.104906,-0.259378,0.797052,-6.497599,1.546025,2.741605,0.893852,-0.635962,-0.537524,1.203676,3
-1.034476,1,-0.821066,-0.145149,-0.194548,0.290824,-0.062736,0.007893,0.976893,-0.334423,-0.690137,-0.584779,0.374581,-3.095656,1.90273,-1.592794,2
-0.545274,6,-1.414542,-0.810284,-0.793468,-1.181593,-0.509792,-0.359189,-1.574349,1.819278,-0.690137,-0.584779,-1.183587,0.316867,-0.291922,-1.592794,0
-1.034476,1,-1.712631,-1.032658,-0.525877,-1.405177,-1.558196,-0.379233,-2.050192,0.399948,-0.345692,-0.584779,-0.413994,0.857205,-0.464898,-1.592794,1
0.433128,7,1.535773,2.03947,0.47757,1.028998,0.607527,0.410502,0.986791,-0.056915,0.450854,0.252522,0.786673,-0.802397,-0.543953,0.336133,4
-0.789875,9,-1.340063,0.32333,-0.729578,-0.577563,-0.498618,-0.349395,-0.749586,-0.178001,-0.690137,-0.584779,-0.371867,0.876052,-0.441292,-1.592794,1
-0.545274,7,-0.757141,-0.728688,-0.460426,-0.331287,-0.843147,-0.308213,-0.154966,-0.558271,-0.690137,-0.584779,0.527659,-0.615971,-0.48298,1.149943,1
1.656132,7,1.968282,0.947435,0.61691,1.317363,0.76789,0.760239,1.110104,-0.490053,-0.195025,0.078709,1.116775,-1.241996,-0.563541,0.65817,2
0.188528,6,-0.134188,0.762404,1.146982,-1.052304,-0.836623,-0.353375,-1.080755,1.450409,-0.690137,-0.584779,-0.557699,0.350113,-0.247723,-1.592794,1
-0.545274,8,-1.110503,-1.764496,-0.149153,-0.386936,-0.725639,-0.347661,0.360147,-0.051023,3.399217,2.158172,0.196525,1.28993,0.471606,0.609291,3
4.46904,9,1.948165,1.789687,1.390592,0.71775,-0.413783,0.394578,-0.445798,-0.301428,-0.690137,-0.584779,1.576686,0.693811,-0.490513,1.410898,1
-0.422974,0,-0.325571,-0.214568,-0.46293,0.058134,0.584197,-0.329651,0.120735,0.172523,-0.690137,-0.584779,-0.544152,0.307208,-0.549378,0.391718,1
-0.300674,6,-0.9189,0.296841,0.378939,-1.398776,-1.399749,-0.375605,-1.050776,1.070696,-0.690137,-0.584779,-0.520958,1.477987,-0.322559,-1.592794,1
0.310828,5,1.329176,-0.508962,-0.961409,1.915126,1.138073,1.789935,1.773777,0.217239,0.638891,0.043737,1.423931,-1.218043,-0.55651,0.047313,2
1.289231,9,1.619909,-0.032491,1.394066,0.509569,0.40529,0.214651,1.233275,0.241103,-0.690137,-0.584779,0.47792,-0.611021,-0.537123,0.946026,1
1.04463,9,0.546761,0.414798,0.950197,-0.234313,-1.218899,-0.237985,0.360438,0.877128,-0.690137,-0.584779,1.0125,0.368734,-0.134515,-1.592794,3
0.310828,6,0.728247,1.117636,0.739379,0.076728,0.571748,-0.182954,0.181085,-0.023013,-0.690137,-0.584779,-0.497712,-0.336203,-0.565852,0.527626,3
-0.056073,3,0.687958,-1.143763,-1.545449,1.742137,1.419598,0.086087,0.99344,-0.464862,1.101451,0.689887,0.831791,-0.515817,-0.333006,0.387028,3
-0.789875,0,-0.529721,-0.944562,-1.691571,0.520482,1.510329,-0.253,-0.343704,0.308854,-0.133306,-0.354899,-0.906607,-0.538967,-0.485993,-0.092434,2
1.411531,6,0.736766,-0.673202,0.149322,0.62337,0.366453,0.25653,0.918436,-0.327995,-0.238966,-0.168592,0.536352,-0.258737,-0.567358,0.411429,3
-1.279077,7,-0.194787,-0.248931,-0.56226,0.182621,1.031799,-0.262735,0.115528,0.140511,-0.326493,-0.378647,-0.897598,-0.855034,-0.419595,0.069816,2
2.512234,9,-0.06444,0.173348,0.499779,-0.624103,-1.489655,-0.31277,-2.123419,0.418728,-0.690137,-0.584779,0.928792,-0.182115,-0.500558,-1.592794,2
0.310828,2,1.248083,-0.497976,-0.585084,1.482561,1.160276,0.555217,0.896169,-0.700737,-0.22951,-0.359485,0.785793,-0.192786,0.56392,0.004721,3
-1.034476,2,-0.823961,-0.523979,-0.475563,-0.4694,0.351385,-0.348046,-0.415172,0.84607,0.196671,0.259637,-1.107816,-0.947838,-0.456862,0.480808,4
-1.034476,4,-1.515447,-2.032976,0.416702,-0.164929,-0.814645,-0.295544,1.010775,-0.935446,1.904305,0.136162,0.167364,2.108591,3.205278,-1.592794,4
-0.056073,9,1.816473,1.82809,0.556288,1.181784,0.560382,0.763909,1.000636,-1.427015,0.318913,0.349133,1.151779,-0.873068,-0.566957,0.485365,3
-0.789875,6,-1.303781,-0.288481,-0.425628,-1.190762,-0.976923,-0.365277,-1.690724,0.928283,-0.690137,-0.584779,-0.615122,1.326725,-0.216985,0.06441,2
0.800029,6,0.280078,0.905672,0.797416,-0.42493,0.23753,-0.292934,-0.744114,1.272706,-0.690137,-0.584779,-0.887002,-0.016151,-0.207141,0.996899,1
2.145333,9,0.866726,-0.066084,0.570871,0.282062,0.391579,-0.176044,-0.006925,0.095653,-0.690137,-0.584779,-0.03839,0.992268,-0.02653,0.277273,1
-1.279077,7,-1.217155,-1.024649,-0.997084,-0.615562,-0.565359,-0.365402,-3.435237,0.055834,0.348596,0.746723,-0.52487,-1.342522,2.370832,0.742312,4
-0.912175,0,-0.626688,-0.622815,-0.488901,-0.217294,1.117107,-0.314205,-0.049073,0.432897,0.008106,0.017935,-1.771693,1.303432,1.655521,-1.592794,0
-1.156776,6,-0.985361,-1.681245,-0.255775,-0.637324,-1.259706,-0.343979,-0.144709,0.556686,-0.690137,-0.584779,0.561919,1.21902,-0.513115,-1.592794,3
-0.422974,7,0.205585,1.231455,0.589347,-0.309924,0.29817,-0.31816,-0.303648,-0.070795,-0.398078,-0.259973,-0.782158,-1.233962,-0.457565,0.513436,2
1.16693,0,0.352955,-0.844246,0.039522,0.362748,0.426911,-0.344416,0.58026,0.227748,0.108207,0.319916,0.086148,1.319008,-0.541342,-1.592794,3
-0.178373,6,-0.931225,0.290251,0.973795,-1.781194,-1.778074,-0.394175,-1.898393,1.954146,-0.690137,-0.584779,-0.302511,1.005028,-0.501965,-1.592794,0
0.433128,3,0.348907,0.135078,-1.93459,1.977859,1.361904,2.182137,1.215229,-2.061402,0.701795,-0.009688,1.119305,-0.003752,0.918512,-0.027649,2
-1.279077,9,-1.323648,0.687662,1.269478,-2.227517,-1.699373,-0.389377,-2.162606,1.071355,-0.690137,-0.584779,-1.186542,1.793756,-0.055963,-1.592794,4
0.066227,6,0.130229,-0.339807,-0.957833,0.906289,1.112348,0.073078,0.529109,-0.636509,-0.690137,-0.584779,-0.033092,0.715183,-0.495134,0.290506,3
0.92233,8,1.486824,2.104604,1.332385,0.472346,-0.203535,0.184204,1.484665,-1.111573,1.528438,1.055129,0.958228,-1.210157,-0.398701,0.472832,3
-0.545274,8,-0.263338,0.549029,-1.270843,0.496371,-0.532751,-0.303862,-0.319622,-0.529815,-0.690137,-0.584779,1.264712,0.591051,-0.390966,-1.592794,2
0.800029,0,1.58396,1.370698,0.522225,1.026571,0.632904,0.412082,0.872568,-0.051023,-0.252854,-0.010279,0.852409,-1.998292,-0.564445,0.649407,2
0.677729,10,1.780665,0.019641,0.664668,1.367949,0.04734,1.213816,1.954657,-1.08449,0.693407,0.52181,2.010245,-0.247508,-0.572783,0.421188,3
4.224439,9,1.607895,2.468199,1.63143,0.250924,-0.500028,-0.07247,0.425805,0.225505,-0.690137,-0.584779,0.972432,-0.360381,-0.259577,-1.592794,1
-0.178373,6,1.352913,-0.387199,0.126892,1.204553,0.857445,0.779636,1.347767,-0.91711,0.341464,0.515806,0.854147,-1.470655,-0.525068,0.609009,3
0.800029,2,0.13637,-0.058895,0.338059,-0.159013,-0.597512,-0.252097,0.10922,0.041615,-0.690137,-0.584779,-0.553722,0.458003,0.098029,0.338122,0
-0.667575,5,0.128974,2.375989,0.425844,-0.393023,-0.212744,-0.41427,-0.48714,-0.251457,0.039329,1.359937,-0.379144,-0.192786,0.49471,-1.592794,1
-1.279077,5,-1.157371,-1.265606,-0.920296,-0.635621,0.306942,-0.377305,-2.69493,-0.71744,0.718183,-0.068249,-1.308155,-0.897513,-0.391067,-0.110476,4
-0.545274,9,-0.445212,0.650599,0.53504,-0.964234,-0.964509,-0.348444,-1.8095,0.105791,-0.690137,-0.584779,-0.535943,-0.60609,0.377182,-1.592794,2
-1.279077,7,-0.790492,0.188988,-0.761639,-0.190627,1.245778,-0.321763,-0.211246,0.693152,-0.690137,-0.584779,-1.814664,-0.682109,1.224586,0.319466,0
0.800029,10,-0.384999,0.657161,-0.911796,-0.049506,-0.188395,-0.355648,-0.454713,-0.303929,-0.690137,-0.584779,-0.432253,1.825502,4.051979,-1.592794,3
1.411531,6,0.393673,1.82796,1.210733,-0.601177,-1.003468,-0.385951,0.283061,0.886621,-0.690137,-0.584779,0.344218,0.783969,-0.518137,-1.592794,2
-0.178373,6,-0.944591,0.502471,2.915848,-3.099637,-2.412506,-0.405727,-2.60263,2.43033,-0.690137,-0.584779,-0.346742,1.862303,0.418065,-1.592794,0
-0.912175,5,-2.069895,-1.139614,-0.477602,-1.955963,-0.872721,-0.3813,-2.490637,1.19665,-0.690137,-0.584779,-1.934424,-1.163825,1.104648,-1.592794,2
0.92233,5,0.562519,0.087226,0.378939,0.283906,-0.060985,-0.091917,0.733331,0.434731,-0.420256,-0.189545,0.520367,0.304782,-0.548172,0.686241,1
-0.178373,6,-0.123048,1.173515,0.919029,-0.890143,-1.213489,-0.325213,-0.195257,1.483117,-0.690137,-0.584779,0.103727,0.905341,-0.139437,-1.592794,2
3.612937,9,3.484036,0.659277,-0.014706,1.800832,-0.47765,4.980772,1.692838,0.151024,-0.377207,0.332401,1.155092,-1.667818,-0.38062,1.182256,0
-0.545274,9,0.320275,1.026254,1.41106,-0.821183,-1.006263,-0.330578,-1.710164,2.275451,-0.690137,-0.584779,0.00752,0.017662,-0.510202,0.774612,0
0.310828,6,1.14955,0.770824,0.812556,0.38022,0.280457,-0.033192,-0.112271,0.689821,-0.321419,-0.186631,0.272726,0.468739,-0.519745,0.485483,2
-1.401377,2,-1.918668,-1.095549,-1.951439,-0.265685,0.064677,-0.316003,-0.647191,-1.314125,-0.690137,-0.584779,-1.875903,1.853566,3.552537,-1.592794,4
1.289231,2,1.607969,1.081017,0.594492,1.077958,0.746211,0.606917,1.357243,-2.421569,-0.304721,-0.253603,0.762975,-0.054078,-0.556911,0.347967,1
0.92233,8,0.47136,-0.437049,1.200226,-0.315013,-0.766156,-0.263493,0.719399,-0.512805,1.13337,1.064436,0.367456,-0.511237,-0.509599,0.593659,2
0.800029,2,0.503156,0.23419,0.628114,0.108506,0.240172,-0.227642,0.825157,-0.678879,-0.494745,-0.331782,-0.825657,0.706321,-0.205835,0.579597,2
-0.545274,2,-0.160588,-0.917936,-1.459701,1.080605,2.793393,-0.0498,0.671456,-1.619124,-0.690137,-0.584779,-1.674898,0.245145,-0.520548,-0.178825,3
0.066227,7,0.192596,-0.504804,-0.979519,0.786481,1.455558,-0.173666,0.151774,-0.230262,-0.020964,-0.232626,-0.439276,-0.154083,-0.521754,0.043865,2
-0.912175,7,-0.786798,-0.490853,-0.054,-0.71016,-0.023183,-0.363274,-0.408045,-0.062841,-0.372068,0.003437,-1.006691,-0.344212,-0.408043,0.841212,0
1.778432,9,0.206103,1.07896,0.454083,-0.313804,-0.367084,-0.256118,-0.280689,0.561017,-0.690137,-0.584779,-0.110599,-0.143726,0.65523,-1.592794,1
-0.056073,2,-1.229386,-0.429815,-0.573026,-0.78577,-1.021068,-0.37655,-0.543443,0.442034,-0.690137,-0.584779,-0.024861,2.051601,-0.24471,-1.592794,2
-1.034476,4,0.138884,-0.180581,0.41976,-0.115978,-0.005868,-0.224863,0.434583,-1.294271,0.455752,0.54542,-0.14942,-0.38502,-0.455356,0.556836,3
-0.545274,8,-1.017902,-0.459539,0.910956,-1.370002,-1.428717,-0.375858,-0.230175,1.471809,2.186953,3.325104,-0.244887,-0.682109,0.039466,1.263049,1
0.800029,9,-0.199606,-0.722145,0.979712,-0.130486,-0.694379,-0.343024,1.202142,-0.547111,-0.690137,-0.584779,0.54011,2.310692,-0.260179,-1.592794,2
-0.300674,8,-0.250936,-0.571178,1.069394,-0.773105,-0.708971,-0.317222,0.477858,-0.245526,2.292233,1.383711,-0.304576,0.58129,-0.366456,0.456758,3
-1.156776,0,-0.808794,-0.576591,-1.238081,0.165327,0.981597,-0.297102,-0.094929,-0.367178,1.323847,0.003437,-0.986736,-0.461896,-0.475144,-0.233657,3
1.533831,6,1.776485,0.713645,0.956278,0.841432,0.460965,0.305105,0.160768,0.611098,-0.690137,-0.584779,0.757428,-1.423418,-0.56766,0.516501,2
-0.422974,2,-0.26297,-0.60268,-1.177231,1.019092,1.893406,-0.097783,0.953454,-1.130965,3.863344,7.338672,-0.576274,1.761993,-0.502166,-1.592794,4
0.066227,5,0.506553,1.3004,0.249957,0.018508,-0.070462,-0.263337,0.568472,-2.118194,-0.276477,0.929791,0.019437,0.211651,0.785616,1.421483,1
-1.156776,9,-0.76768,0.38009,0.568004,-1.129823,-1.35908,-0.347782,-0.402017,0.998426,-0.124702,-0.111388,0.007687,-0.635962,-0.396089,0.3493,1
-0.912175,5,0.354094,-0.254793,-0.633248,0.638261,1.056945,-0.229965,0.213296,-0.324158,0.454255,-0.003631,-0.407919,-1.218043,1.540203,0.091753,3
-1.156776,2,-1.066451,1.839595,0.281113,-1.309237,-1.578564,-0.366101,-1.38125,-0.315259,-0.690137,-0.584779,-0.081184,1.345278,-0.105083,-1.592794,0
-1.034476,7,-0.730355,-0.889487,-0.622913,-0.167414,-0.214705,-0.335427,-0.015201,0.257194,-0.690137,-0.584779,-0.068942,-0.635962,-0.379415,0.256395,0
0.800029,5,1.688979,0.698884,0.314636,1.327604,0.608633,0.958744,1.395635,-0.775161,0.173606,0.096878,1.315509,-1.725135,-0.575093,0.358566,3
2.512234,2,0.626879,1.73084,0.087098,0.40909,-0.583851,-0.120304,0.265273,-0.105304,-0.690137,-0.584779,1.307982,0.525219,-0.33602,-1.592794,1
-0.667575,7,-0.807487,1.140965,-0.465945,0.053379,0.394412,-0.240001,0.543937,-0.515877,1.630756,0.005787,-0.479029,0.850861,0.523439,-0.295173,3
1.04463,8,1.833569,0.045545,1.34728,0.721274,-0.377381,0.035432,1.295805,0.991339,0.060318,1.225995,1.5837,-1.163825,-0.576399,1.237494,1
-0.789875,10,-0.058586,-0.721934,-0.25302,0.335812,0.769741,-0.266129,0.684816,-0.344792,0.811982,0.707882,-0.40076,-1.027213,-0.527781,0.505938,1
-0.912175,8,-1.374126,-1.062668,0.357005,-0.919996,-0.899043,-0.369043,0.174087,-0.355266,4.211828,2.936746,-0.252556,-0.666543,-0.440187,0.79532,2
0.188528,6,1.446278,2.387916,-2.20719,2.764197,3.276365,0.859272,1.046174,-0.821716,-0.372566,-0.188411,0.482277,-0.380881,-0.160733,0.586145,1
-0.178373,7,0.348143,1.014172,-0.198227,0.394666,1.353828,-0.211244,0.168653,-0.310208,0.094758,0.146853,-1.012398,0.857205,0.680845,0.454872,3
-0.667575,6,0.157116,0.925604,0.250831,-0.123858,0.381659,-0.2689,-0.244344,-0.271883,-0.690137,-0.584779,-0.709121,0.662914,0.019275,-1.592794,1
-1.156776,2,-1.333556,0.410065,-0.57531,-0.94349,0.37136,-0.357585,-1.080685,-0.547111,-0.355192,-0.242588,-1.863005,1.695194,-0.026129,0.011811,0
1.16693,2,0.13365,0.077223,-0.306515,0.315303,0.433611,-0.153938,0.275419,-1.596897,-0.690137,-0.584779,0.001467,1.049399,-0.443201,0.644685,3
0.310828,10,1.277105,-0.312241,0.574028,0.957589,0.00063,0.329544,1.603031,-0.595815,0.601102,0.36866,1.476645,0.111267,-0.562939,0.352025,1
-0.422974,9,0.713774,-0.104168,0.330322,0.473476,0.010676,-0.050033,0.873729,-1.153583,-0.09975,-0.042208,0.591271,-1.395885,0.896815,0.417997,1
-0.178373,7,-0.781274,-0.633848,-1.321092,0.280758,1.336018,-0.348477,0.02351,-0.056915,-0.690137,-0.584779,-1.336056,-0.819705,-0.453045,0.425317,2
-0.178373,6,-0.788069,0.028962,0.201112,-1.342977,-1.509576,-0.417668,-0.991222,1.43018,-0.690137,-0.584779,-0.490664,1.026017,2.906437,-1.592794,1
-0.912175,2,0.387777,0.895897,0.2316,0.269013,0.148816,-0.261514,0.718787,-0.805283,0.025567,-0.010131,0.219311,-0.488575,-0.282881,0.348852,0
-0.667575,6,0.198527,0.016046,-0.090611,0.175137,0.618463,-0.231054,0.036905,-0.444569,-0.035702,-0.049139,-0.415826,-1.218043,-0.475546,0.348248,1
0.800029,6,-0.352296,0.330847,-0.051199,-0.557031,-0.996582,-0.320501,-1.382552,0.909205,-0.690137,-0.584779,0.076967,0.368734,-0.526274,0.142264,2
-0.422974,2,-0.299629,-0.175786,-0.160367,0.299718,0.495929,-0.267599,0.883658,0.896806,-0.690137,-0.584779,-0.646452,0.359457,-0.416782,1.108317,3
-0.789875,7,0.246172,0.460585,0.25454,-0.089461,0.792893,-0.263057,-0.7945,0.324608,-0.382257,-0.232958,-1.174921,-0.819705,-0.479564,0.516676,3
-0.300674,0,0.255312,0.260156,0.968786,-0.534079,-1.762394,-0.336304,-0.296841,0.539179,-0.613104,-0.193276,1.534798,0.275308,0.019577,1.166504,3
-0.300674,9,-0.89461,-0.027805,0.268572,-1.130831,-1.206814,-0.367295,-0.931639,-0.098104,-0.690137,-0.584779,-0.230002,0.594935,0.081354,-1.592794,2
-1.279077,10,-1.219516,-0.745608,0.089739,-0.976204,0.176634,-0.367769,-0.131095,-1.457285,1.020143,0.348516,-1.627098,-0.967229,-0.387451,0.185365,0
0.800029,8,0.203381,-0.119214,1.116638,-0.443811,-0.380153,-0.293962,0.673604,-0.954115,1.417599,0.896287,-0.263926,-0.879136,-0.477254,0.41593,2
-1.401377,8,-2.00447,-1.084615,-0.260915,-1.513914,-0.538103,-0.369335,-1.043504,0.668145,4.982812,1.289693,-1.73511,-0.941439,-0.184841,0.03219,3
-0.545274,6,-0.349332,0.324217,1.543818,-1.536331,-0.661709,-0.379246,-2.449909,1.466893,-0.690137,-0.584779,-1.470327,0.489947,-0.355005,-1.592794,1
1.289231,2,0.584229,-0.178756,-0.116027,0.380745,-1.167361,-0.417552,0.705608,0.895636,-0.690137,-0.584779,1.731951,1.477009,2.881223,-1.592794,3
-0.422974,9,0.221186,0.127115,-0.578173,0.531435,0.727022,-0.225392,0.147252,0.316419,-0.690137,-0.584779,-0.584581,0.460157,-0.47203,0.650296,1
-1.156776,7,-0.274691,0.791365,0.098135,-0.522571,1.006056,-0.355609,-3.172622,0.514044,-0.542313,-0.443525,-2.078027,1.722169,1.580082,0.365006,1
0.310828,8,0.17359,-0.723018,0.923637,-0.199536,-0.661564,-0.278691,0.926715,1.812736,0.189609,-0.252766,0.355533,-0.123259,0.068798,-0.133214,3
-0.545274,6,-0.868627,0.360327,-0.284227,-0.835091,-1.037089,-0.335742,-0.20388,0.235189,-0.690137,-0.584779,-0.102349,0.262826,0.410733,-1.592794,2
-0.056073,6,0.371948,1.911195,0.545342,-0.162828,-0.718075,-0.213551,-0.016971,1.381699,-0.690137,-0.584779,0.564403,2.597189,0.055036,0.969962,4
-0.789875,9,-0.803428,0.937477,1.204847,-1.767321,-1.564092,-0.38558,-1.924756,0.974127,-0.690137,-0.584779,-0.562703,1.170311,-0.107795,-1.592794,0
0.310828,1,0.678249,-1.561618,-1.064075,1.375912,0.434525,0.669523,1.244464,-0.067805,-0.134405,3.445446,1.566623,0.114085,-0.249331,2.306375,4
-1.279077,5,-1.349793,-0.583491,-1.768246,-0.667609,0.091207,-0.363709,-1.046575,-1.376096,-0.690137,-0.584779,-1.352037,0.297477,1.515693,-0.341496,2
-0.789875,3,0.142948,-0.524918,-0.772358,0.583796,1.183143,-0.174444,0.234163,0.480715,0.557124,-0.046725,-0.4381,-0.332217,-0.50759,-0.01897,3
-0.300674,7,0.007871,0.158748,-0.249883,0.044288,0.402645,-0.307091,-0.492158,0.375011,-0.128248,-0.136783,-0.449892,0.299916,0.39235,0.317692,3
0.800029,4,1.206727,-0.469331,-0.073544,1.359522,0.495564,0.701814,1.589966,-1.076503,2.160121,0.56444,1.530426,-0.808141,-0.563541,0.045245,2
-0.422974,7,-0.674029,-0.43344,-0.16284,-0.209148,0.287314,-0.360497,0.382368,0.101579,-0.690137,-0.584779,-1.074189,0.508741,0.260759,0.600205,1
-0.300674,5,0.03092,-0.840902,-0.287902,-0.017646,-0.275321,-0.196676,-0.471352,1.375597,1.068059,0.333024,-0.122749,-1.194527,-0.545862,0.141986,2
0.188528,7,-0.144834,0.020057,0.024008,-0.203556,-0.034943,-0.340787,-0.125698,0.114165,-0.199139,0.336008,-0.254147,0.431865,-0.499253,0.911246,3
-0.422974,6,-1.420738,0.186728,-0.026699,-1.543539,-1.213926,-0.374671,-1.579611,1.882658,-0.690137,-0.584779,-0.854311,0.368734,-0.28489,-1.592794,1
-1.279077,7,-0.628355,0.51499,0.205501,-0.847399,-0.558297,-0.355546,-0.729056,0.592929,-0.645668,-0.538819,-0.605312,-1.171432,-0.486797,0.407499,1
-0.422974,7,-1.182965,-0.536668,-0.644947,0.20135,-0.278908,-0.367955,0.702927,-1.19738,-0.690137,-0.584779,-0.537946,1.197328,4.333543,-1.592794,3
0.188528,2,0.247461,-0.708469,-1.104386,0.961062,0.747006,-0.088956,0.619825,0.360016,-0.20749,0.102199,0.606025,-0.308558,-0.482477,0.698135,2
-1.156776,2,-1.112644,-1.860373,-0.677162,-0.154095,0.984575,-0.336102,0.223451,-0.074796,-0.690137,-0.584779,-1.428837,1.508896,0.668691,-0.325004,4
-0.300674,7,-0.360662,-0.587368,-0.841977,0.382764,0.894571,-0.279911,0.408228,-0.114636,-0.10336,-0.137414,-0.434846,0.400686,-0.299556,0.276696,3
-0.545274,9,-0.499075,1.456866,0.665477,-1.052154,0.241937,-0.358089,-1.246025,0.966505,-0.690137,-0.584779,-2.113558,1.43424,0.679439,0.883061,0
0.310828,9,0.54776,0.291537,0.063231,0.38511,1.098128,-0.098829,0.364205,-0.127212,-0.690137,-0.584779,-0.639012,-0.84315,-0.516832,0.475603,2
-0.667575,1,-0.895654,-1.386294,-0.682975,-0.353932,0.254402,-0.246964,-0.08624,0.255015,-0.690137,-0.584779,-0.836743,1.198543,-0.354905,0.359592,2
-1.279077,4,-1.460682,-1.091566,-0.254594,-1.108503,-0.197908,-0.358122,-0.640577,-0.877011,1.921583,-0.016654,-2.021136,-0.529657,1.763305,-0.393757,0
0.188528,9,0.838579,2.117555,0.15545,0.523315,0.222261,0.144047,0.434864,0.045188,0.127916,0.035366,0.539949,0.451518,-0.532502,0.312893,3
-0.789875,6,-0.734509,-1.555137,-0.488385,0.015787,0.392751,-0.241162,0.44444,-0.855391,-0.690137,-0.584779,-0.452122,1.440293,-0.488002,-1.592794,3
0.310828,4,-0.619119,-1.351741,-0.682327,0.145099,0.269816,-0.252534,0.359156,0.083696,1.340979,0.356401,-0.090746,0.803909,-0.192274,-1.592794,3
-0.422974,8,-0.33063,-0.494537,-1.303569,0.749538,0.424646,-0.181251,0.5127,-0.045165,-0.690137,-0.584779,0.667743,0.201168,-0.460177,0.218565,2
-0.789875,6,-0.919636,-1.332352,-0.456932,-0.800634,-0.386083,-0.359061,-1.414038,0.595545,-0.690137,-0.584779,-0.828056,0.702759,-0.401815,-1.592794,3
1.289231,6,0.802311,1.639462,1.022167,-0.071071,0.247456,-0.19944,0.138191,0.348791,-0.690137,-0.584779,-0.355487,-0.909911,-0.553797,1.23321,1
-1.034476,5,0.551787,-0.503181,-0.76877,0.944039,0.555958,0.473573,0.693716,-1.76881,0.997946,0.222489,0.761676,-1.368927,-0.019599,0.078157,1
