@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 186\n','Number of rules: 194\n','Number of rules: 195\n','Number of rules: 188\n','Number of rules: 197\n','Number of rules: 199\n','Number of rules: 182\n','Number of rules: 192\n','Number of rules: 189\n','Number of rules: 196\n','Number of rules: 190\n','Number of rules: 198\n','Number of rules: 178\n','Number of rules: 181\n','Number of rules: 177\n','Number of rules: 193\n','Number of rules: 183\n','Number of rules: 185\n','Number of rules: 191\n','Number of rules: 203\n','Number of rules: 187\n','Number of rules: 180\n','Number of rules: 174\n','Number of rules: 175\n','Number of rules: 184\n','Number of rules: 202\n','Number of rules: 201\n','Number of rules: 204\n','Number of rules: 200\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 300\nSize of the tree: 599\n','Number of leaves: 298\nSize of the tree: 595\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 286\nSize of the tree: 571\n','Number of leaves: 304\nSize of the tree: 607\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 313\nSize of the tree: 625\n','Number of leaves: 289\nSize of the tree: 577\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 302\nSize of the tree: 603\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 297\nSize of the tree: 593\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 306\nSize of the tree: 611\n','Number of leaves: 277\nSize of the tree: 553\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 295\nSize of the tree: 589\n','Number of leaves: 292\nSize of the tree: 583\n','Number of leaves: 303\nSize of the tree: 605\n'}
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,42,108,0,28,72,0,0.059124,0.288,0.536656,93.608922,136.767416,330.747333,115992,-115661.252667,2.204982,773.28,-771.075018,47.37175,0.315812,14.32264,0.333333,7,0.077519,10,0.922481,119,0.666667,14,0.411765,0.333333,0.368421,0.280013,0.627907,0.230588,0.28,0.223756,0.776244,0.72,0.283028,0.28,0.279733,0.059834,0.528122,0.247829,0.255323,0.28,0.01,0,0,0,0,0,90183,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,51,99,0,34,66,0,0.126265,0.264,0.513809,85.808178,130.944831,330.747333,106326,-105995.252667,2.204982,708.84,-706.635018,69.69357,0.464624,21.071544,0.333333,7,0.046512,6,0.953488,123,0.666667,14,0.538462,0.333333,0.411765,0.35374,0.643411,0.272821,0.34,0.220488,0.779512,0.66,0.349462,0.34,0.338747,0.130129,0.559756,0.271772,0.31271,0.34,0.009,0,0,0,0,0,91416,573010,66968,34,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,37,113,0,24.666667,75.333333,0,0.014993,0.301333,0.548938,98.037849,140.050337,329.839483,121362,-121032.160517,2.19893,809.08,-806.88107,36.222947,0.241486,10.981993,0.3,6,0.061538,8,0.938462,122,0.7,14,0.428571,0.3,0.352941,0.278658,0.619231,0.221905,0.246667,0.238791,0.761209,0.753333,0.25701,0.246667,0.248942,0.013862,0.503938,0.239155,0.240392,0.246667,0.01,0,0,0,0,0,91906,573010,66968,24.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,38,112,0,25.333333,74.666667,0,0.036587,0.298667,0.546504,97.170258,139.429268,329.839483,120288,-119958.160517,2.19893,801.92,-799.72107,35.252568,0.235017,10.687795,0.25,5,0.161538,21,0.838462,109,0.75,15,0.192308,0.25,0.217391,0.079441,0.544231,0.148077,0.253333,0.213692,0.786308,0.746667,0.261123,0.253333,0.256311,0.039926,0.51982,0.242676,0.213896,0.253333,0.009,0.001,0,0,0,0,89498,573010,66968,25.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1351,151,47,104,0,31.125828,68.874172,0,0.11427,0.275497,0.524878,89.565775,133.800543,332.726636,111696,-111363.273364,2.203488,739.708609,-737.505122,62.102353,0.411274,18.664677,0.333333,7,0.1,13,0.9,117,0.666667,14,0.35,0.333333,0.341463,0.238181,0.616667,0.209382,0.311258,0.199328,0.800672,0.688742,0.316902,0.311258,0.312044,0.110626,0.555965,0.260077,0.293402,0.311258,0.011,0,0,0,0,0,92072,572589,67389,31.125828,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1351,151,51,100,0,33.774834,66.225166,0,0.138423,0.264901,0.514685,86.149389,131.250938,332.463828,107400,-107067.536172,2.201747,711.258278,-709.056531,71.232972,0.471742,21.425781,0.285714,6,0.115385,15,0.884615,115,0.714286,15,0.285714,0.285714,0.285714,0.17033,0.585165,0.18097,0.337748,0.203264,0.796736,0.662252,0.332055,0.337748,0.331277,0.131697,0.567242,0.267118,0.312634,0.337748,0.009,0.001,0.015625,0,15.625,0,89175,572589,67389,33.774834,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,45,105,0,30,70,0,0.078786,0.28,0.52915,91.127413,135.05227,329.576675,112770,-112440.423325,2.197178,751.8,-749.602822,55.097657,0.367318,16.717705,0.35,7,0.069231,9,0.930769,121,0.65,13,0.4375,0.35,0.388889,0.309189,0.640385,0.239792,0.3,0.226533,0.773467,0.7,0.298858,0.3,0.298179,0.07655,0.536734,0.254317,0.277848,0.3,0.01,0,0,0,0,0,90007,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,51,99,0,34,66,0,0.13928,0.264,0.513809,85.920132,131.136876,329.576675,106326,-105996.423325,2.197178,708.84,-706.642822,70.148728,0.467658,21.284494,0.3,6,0.1,13,0.9,117,0.7,14,0.315789,0.3,0.307692,0.204411,0.6,0.18807,0.34,0.20222,0.79778,0.66,0.339153,0.34,0.338788,0.137778,0.56889,0.26849,0.311206,0.34,0.009,0,0,0,0,0,92718,573010,66968,34,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,42,108,0,28,72,0,0.054677,0.288,0.536656,93.731053,136.968,329.576675,115992,-115662.423325,2.197178,773.28,-771.082822,47.17316,0.314488,14.313258,0.15,3,0.123077,16,0.876923,114,0.85,17,0.157895,0.15,0.153846,0.027517,0.513462,0.137018,0.28,0.226628,0.773372,0.72,0.266381,0.28,0.269698,0.050324,0.526686,0.24624,0.253244,0.28,0.01,0,0.015625,0,15.625,0,89958,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,45,105,0,30,70,0,0.096696,0.28,0.52915,91.127413,135.05227,329.576675,112770,-112440.423325,2.197178,751.8,-749.602822,54.135761,0.360905,16.425847,0.35,7,0.138462,18,0.861538,112,0.65,13,0.28,0.35,0.311111,0.192953,0.605769,0.184667,0.3,0.200001,0.799999,0.7,0.306113,0.3,0.302168,0.099105,0.549999,0.25963,0.265028,0.3,0.008,0,0,0,0,0,89498,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,43,107,0,28.666667,71.333333,0,0.079279,0.285333,0.534166,92.863173,136.332415,329.576675,114918,-114588.423325,2.197178,766.12,-763.922822,46.502182,0.310015,14.10967,0.1,2,0.107692,14,0.892308,116,0.9,18,0.125,0.1,0.111111,-0.008471,0.496154,0.1325,0.286667,0.200226,0.799774,0.713333,0.299745,0.286667,0.292073,0.088997,0.543221,0.257875,0.23943,0.286667,0.01,0.001,0,0,0,0,87981,573010,66968,28.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,38,112,0,25.333333,74.666667,0,0.032982,0.298667,0.546504,97.136101,139.374144,330.0738,120288,-119957.9262,2.200492,801.92,-799.719508,34.347011,0.22898,10.405858,0.15,3,0.184615,24,0.815385,106,0.85,17,0.111111,0.15,0.12766,-0.030628,0.482692,0.13,0.253333,0.216943,0.783057,0.746667,0.257988,0.253333,0.254729,0.037001,0.518195,0.243783,0.206575,0.253333,0.01,0,0,0,0,0,88470,573010,66968,25.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,43,107,0,28.666667,71.333333,0,0.071825,0.285333,0.534166,92.799668,136.227595,330.0738,114918,-114587.9262,2.200492,766.12,-763.919508,49.173853,0.327826,14.897836,0.25,5,0.084615,11,0.915385,119,0.75,15,0.3125,0.25,0.277778,0.182125,0.582692,0.178125,0.286667,0.214746,0.785254,0.713333,0.292398,0.286667,0.288225,0.074622,0.535961,0.250274,0.2565,0.286667,0.01,0,0,0,0,0,89899,573010,66968,28.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,48,102,0,32,68,0,0.11988,0.272,0.521536,88.379072,132.86452,331.010141,109548,-109216.989859,2.206734,730.32,-728.113266,64.599857,0.430666,19.515975,0.333333,7,0.108527,14,0.891473,115,0.666667,14,0.333333,0.333333,0.333333,0.224806,0.612403,0.204444,0.32,0.202958,0.797042,0.68,0.323237,0.32,0.319604,0.117258,0.558521,0.260626,0.301532,0.32,0.005,0,0,0,0,0,91152,573010,66968,32,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,1,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1351,151,41,110,0,27.152318,72.847682,0,0.052373,0.291391,0.539806,94.699952,137.552019,332.960952,118140,-117807.039048,2.205039,782.384106,-780.179067,46.239903,0.306225,13.887485,0.238095,5,0.115385,15,0.884615,115,0.761905,16,0.25,0.238095,0.243902,0.12526,0.561355,0.165484,0.271523,0.221587,0.778413,0.728477,0.277169,0.271523,0.273704,0.053018,0.524968,0.244463,0.263478,0.271523,0.017,0,0.015625,0,15.625,0,91152,572589,67389,27.152318,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1351,151,37,114,0,24.503311,75.496689,0,0.020262,0.301987,0.549533,98.143586,140.030633,332.960952,122436,-122103.039048,2.205039,810.834437,-808.629398,36.172722,0.239554,10.863953,0.333333,7,0.115385,15,0.884615,115,0.666667,14,0.318182,0.333333,0.325581,0.213761,0.608974,0.198776,0.245033,0.230024,0.769976,0.754967,0.249259,0.245033,0.24631,0.016579,0.507504,0.237147,0.230571,0.245033,0.01,0.001,0,0.015625,0,15.625,88744,572589,67389,24.503311,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,44,106,0,29.333333,70.666667,0,0.082304,0.282667,0.531664,91.875423,135.495133,330.747333,113844,-113513.252667,2.204982,758.96,-756.755018,51.137145,0.340914,15.461091,0.285714,6,0.155039,20,0.844961,109,0.714286,15,0.230769,0.285714,0.255319,0.119785,0.565338,0.165934,0.293333,0.207375,0.792625,0.706667,0.293454,0.293333,0.292606,0.085695,0.542979,0.254384,0.25416,0.293333,0.01,0.001,0,0,0,0,89586,573010,66968,29.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,41,109,0,27.333333,72.666667,0,0.05535,0.290667,0.539135,94.598933,137.60065,329.576675,117066,-116736.423325,2.197178,780.44,-778.242822,46.96932,0.313129,14.251409,0.35,7,0.123077,16,0.876923,114,0.65,13,0.304348,0.35,0.325581,0.214092,0.613462,0.193188,0.273333,0.223872,0.776128,0.726667,0.268828,0.273333,0.269618,0.046516,0.524731,0.244489,0.259677,0.273333,0.009,0,0,0,0,0,88206,573010,66968,27.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,32,118,0,21.333333,78.666667,0,-0.037332,0.314667,0.560952,102.409854,143.168753,329.576675,126732,-126402.423325,2.197178,844.88,-842.682822,21.831934,0.145546,6.624235,0.2,4,0.123077,16,0.876923,114,0.8,16,0.2,0.2,0.2,0.076923,0.538462,0.146667,0.213333,0.256609,0.743391,0.786667,0.210319,0.213333,0.210661,-0.040873,0.478362,0.22586,0.19265,0.213333,0.009,0,0,0,0,0,91279,573010,66968,21.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,6,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,40,110,0,26.666667,73.333333,0,0.051833,0.293333,0.541603,95.466813,138.230405,329.576675,118140,-117810.423325,2.197178,787.6,-785.402822,43.765686,0.291771,13.279364,0.35,7,0.107692,14,0.892308,116,0.65,13,0.333333,0.35,0.341463,0.237383,0.621154,0.203333,0.266667,0.216911,0.783089,0.733333,0.270498,0.266667,0.266592,0.048783,0.524878,0.246701,0.250788,0.266667,0.009,0,0,0,0,0,89341,573010,66968,26.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,7,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,28,122,0,18.666667,81.333333,0,-0.050215,0.325333,0.57038,105.881375,145.575119,329.576675,131028,-130698.423325,2.197178,873.52,-871.322822,12.86693,0.08578,3.904078,0.3,6,0.130769,17,0.869231,113,0.7,14,0.26087,0.3,0.27907,0.159662,0.584615,0.171594,0.186667,0.241566,0.758434,0.813333,0.189472,0.186667,0.186893,-0.056703,0.47255,0.227727,0.169413,0.186667,0.01,0,0.015625,0,15.625,0,92307,573010,66968,18.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,8,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,42,108,0,28,72,0,0.062011,0.288,0.536656,93.731053,136.968,329.576675,115992,-115662.423325,2.197178,773.28,-771.082822,46.334541,0.308897,14.058805,0.15,3,0.130769,17,0.869231,113,0.85,17,0.15,0.15,0.15,0.019231,0.509615,0.135833,0.28,0.216543,0.783457,0.72,0.275848,0.28,0.276955,0.061549,0.531728,0.247585,0.24737,0.28,0.01,0,0,0,0,0,90173,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,9,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,45,105,0,30,70,0,0.083076,0.28,0.52915,91.097117,135.001808,329.839483,112770,-112440.160517,2.19893,751.8,-749.60107,56.396077,0.375974,17.098037,0.25,5,0.092308,12,0.907692,118,0.75,15,0.294118,0.25,0.27027,0.169101,0.578846,0.173529,0.3,0.222958,0.777042,0.7,0.298642,0.3,0.298725,0.078661,0.538521,0.250823,0.287879,0.3,0.009,0,0,0,0,0,92336,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10,10,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251025.0936,1352,150,49,101,0,32.666667,67.333333,0,0.116,0.269333,0.518973,87.62675,132.405377,329.839483,108474,-108144.160517,2.19893,723.16,-720.96107,67.627223,0.450848,20.503071,0.3,6,0.069231,9,0.930769,121,0.7,14,0.4,0.3,0.342857,0.261488,0.615385,0.213333,0.326667,0.216963,0.783037,0.673333,0.336617,0.326667,0.328838,0.117188,0.554852,0.265585,0.331546,0.326667,0.011,0,0,0,0,0,87217,573010,66968,32.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1351,151,49,102,0,32.450331,67.549669,0,0.096392,0.290623,0.382587,94.514495,97.564306,332.463828,306.185842,26.277986,2.201747,2.027721,0.174026,49.509773,0.327879,14.891777,0.333333,7,0.069231,9,0.930769,121,0.666667,14,0.4375,0.333333,0.378378,0.296912,0.785531,0.379234,0.324503,0.233225,0.766775,0.675497,0.323535,0.324503,0.314376,0.100005,0.648382,0.360686,0.287024,0.324503,0.622,0.012,0.15625,0,156.25,0,5673610,572589,67389,98.675497,87.152318,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1351,151,47,104,0,31.125828,68.874172,0,0.077158,0.289563,0.384761,94.169897,98.118833,332.463828,311.665808,20.79802,2.201747,2.064012,0.137735,48.107682,0.318594,14.47005,0.428571,9,0.069231,9,0.930769,121,0.571429,12,0.5,0.428571,0.461538,0.38373,0.831319,0.508114,0.311258,0.241272,0.758728,0.688742,0.286122,0.311258,0.292966,0.070829,0.634264,0.344607,0.264446,0.311258,0.562,0.01,0.28125,0,281.25,0,5688263,572589,67389,97.350993,85.695364,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,43,107,0,28.666667,71.333333,0,0.057767,0.291467,0.386554,94.859297,98.658257,329.576675,309.83943,19.737245,2.197178,2.065596,0.131582,47.461221,0.316408,14.400661,0.3,6,0.123077,16,0.876923,114,0.7,14,0.272727,0.3,0.285714,0.170002,0.766538,0.297164,0.286667,0.235435,0.764565,0.713333,0.295445,0.286667,0.282414,0.057613,0.636393,0.323407,0.261952,0.286667,0.538,0,0.3125,0,312.5,0,5663939,573010,66968,96.666667,86,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,46,104,0,30.666667,69.333333,0,0.057573,0.296907,0.393537,96.629773,100.440433,329.576675,329.312606,0.264069,2.197178,2.195417,0.00176,36.394909,0.242633,11.042926,0.2,4,0.038462,5,0.961538,125,0.8,16,0.444444,0.2,0.275862,0.231223,0.723077,0.379545,0.306667,0.255366,0.744634,0.693333,0.370974,0.306667,0.29255,0.077575,0.573271,0.300331,0.267499,0.306667,0.606,0.008,0.203125,0,203.125,0,5645205,573010,66968,98,85.866667,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,56,94,0,37.333333,62.666667,0,0.158661,0.284773,0.378124,92.680918,96.506658,329.576675,300.652659,28.924016,2.197178,2.004351,0.192827,56.751046,0.37834,17.219376,0.35,7,0.076923,10,0.923077,120,0.65,13,0.411765,0.35,0.378378,0.292834,0.771154,0.426156,0.373333,0.220973,0.779027,0.626667,0.352352,0.373333,0.357969,0.154982,0.675809,0.386102,0.312071,0.373333,0.634,0,0.296875,0,296.875,0,5682781,573010,66968,98,86.666667,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,50,100,0,33.333333,66.666667,0,0.101258,0.291947,0.387884,94.983927,98.960583,329.839483,1384.579682,-1054.740199,2.19893,9.230531,-7.031601,46.635188,0.310901,14.138752,0.15,3,0.084615,11,0.915385,119,0.85,17,0.214286,0.15,0.176471,0.076406,0.623462,0.243554,0.333333,0.237443,0.762557,0.666667,0.347523,0.333333,0.321007,0.109223,0.625901,0.333228,0.281802,0.333333,0.702,0,0.203125,0,203.125,0,5669255,573010,66968,97.333333,84.8,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,53,97,0,35.333333,64.666667,0,0.128064,0.28832,0.381623,93.804002,97.363223,329.839483,301.398259,28.441224,2.19893,2.009322,0.189608,49.277004,0.328513,14.939692,0.3,6,0.076923,10,0.923077,120,0.7,14,0.375,0.3,0.333333,0.245657,0.804231,0.37587,0.353333,0.233599,0.766401,0.646667,?,0.353333,?,?,0.66564,0.360563,?,0.353333,0.86,0.008,0.1875,0,187.5,0,5682172,573010,66968,98.666667,85.333333,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,62,88,0,41.333333,58.666667,0,0.215127,0.28744,0.379667,93.484824,96.825899,330.0738,302.173183,27.900617,2.200492,2.014488,0.186004,52.532717,0.350218,15.915446,0.2,4,0.061538,8,0.938462,122,0.8,16,0.333333,0.2,0.25,0.173494,0.795192,0.325226,0.413333,0.19672,0.80328,0.586667,0.377677,0.413333,0.390684,0.21164,0.667378,0.389303,0.321139,0.413333,0.849,0.018,0.109375,0,109.375,0,5678777,573010,66968,98,86,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,53,97,0,35.333333,64.666667,0,0.131965,0.289333,0.384072,94.100598,97.949211,330.0738,305.259041,24.814759,2.200492,2.03506,0.165432,50.036051,0.333574,15.159049,0.35,7,0.1,13,0.9,117,0.65,13,0.35,0.35,0.35,0.25,0.823269,0.42037,0.353333,0.226841,0.773159,0.646667,0.398833,0.353333,0.333508,0.14175,0.64292,0.337578,0.303085,0.353333,0.816,0.009,0.0625,0,62.5,0,5680031,573010,66968,97.333333,84.266667,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1352,150,55,95,0,36.666667,63.333333,0,0.158199,0.28512,0.377953,92.672832,96.321733,330.747333,296.838738,33.908595,2.204982,1.978925,0.226057,58.271671,0.388478,17.618183,0.47619,10,0.062016,8,0.937984,121,0.52381,11,0.555556,0.47619,0.512821,0.442247,0.819306,0.480026,0.366667,0.215676,0.784324,0.633333,0.347893,0.366667,0.354966,0.151544,0.673383,0.379623,0.320779,0.366667,0.789,0.013,0.109375,0,109.375,0,5679069,573010,66968,98,85.466667,?,?,?,?,?,?,-1
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20251025.0936,1351,151,55,96,0,36.423841,63.576159,0,0.150841,0.284848,0.375996,92.693562,95.950089,331.790294,292.671674,39.11862,2.197287,1.938223,0.259064,59.307384,0.392764,17.87496,0.45,9,0.076336,10,0.923664,121,0.55,11,0.473684,0.45,0.461538,0.381916,0.817748,0.432667,0.364238,0.221678,0.778322,0.635762,0.360882,0.364238,0.35338,0.149828,0.698172,0.392112,0.32866,0.364238,0.681,0.013,0.328125,0,328.125,0,5696237,572589,67389,98.675497,86.225166,?,?,?,?,?,?,-1
