@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.155091,6,-0.149905,-0.168324,-0.032666,-0.277275,-0.239461,-0.25442,-0.192021,-0.391363,-0.236309,-0.208039,-0.650203,-0.134552,-0.208271,1
-0.547154,8,-0.167527,-0.174863,-0.035294,-0.255099,-0.236579,-0.212888,-0.173555,-0.239105,-0.20201,-0.15362,3.092269,0.333598,-0.031804,3
4.251518,9,0.455012,0.423712,-0.031559,-0.068625,0.13772,-0.108271,-0.009928,-0.370215,0.206598,0.50244,-0.650203,-0.134552,0.453447,1
-0.430113,0,-0.155791,-0.167313,-0.035522,-0.217524,-0.227497,-0.202098,-0.155495,-0.303052,-0.204913,-0.241752,-0.650203,-0.134552,-0.085817,1
-0.313072,6,-0.165852,-0.185147,-0.03466,-0.281906,-0.250671,-0.267476,-0.205165,-0.390878,-0.230606,-0.208794,-0.650203,-0.134552,-0.208271,1
0.272132,5,0.060382,0.124739,-0.03575,1.445808,0.841376,0.513275,0.429031,2.88232,1.571252,0.421667,0.56609,-0.076205,-0.14043,2
1.208458,9,0.198426,0.240015,-0.031541,-0.134773,0.046986,-0.110188,-0.005059,0.634005,-0.06298,0.344372,-0.650203,-0.134552,0.100221,1
0.974376,9,-0.105821,-0.119084,-0.033356,-0.245305,-0.181271,-0.256863,-0.242657,-0.239006,-0.188743,-0.101872,-0.650203,-0.134552,-0.208271,3
0.272132,6,-0.083416,-0.095006,-0.03394,-0.215237,-0.15352,-0.137052,-0.080068,-0.289877,-0.14551,-0.109935,-0.650203,-0.134552,-0.054341,3
-0.078991,3,-0.088967,-0.071757,-0.035893,0.997932,-0.017847,0.100976,-0.061868,0.21962,0.03129,0.093059,0.989413,0.006595,-0.086784,3
-0.781236,0,-0.160366,-0.177936,-0.035916,-0.131864,-0.188843,-0.196286,-0.139315,-0.363267,-0.201405,-0.219025,-0.140605,-0.115327,-0.155229,2
1.325499,6,-0.082196,-0.067056,-0.034984,-0.101571,0.068105,0.023957,-0.056005,0.127983,-0.036747,0.063595,-0.237303,-0.098021,-0.081671,3
-1.249399,7,-0.151967,-0.164951,-0.035579,-0.200717,-0.193752,-0.186156,-0.126132,-0.304112,-0.204129,-0.204129,-0.317405,-0.117418,-0.137717,2
2.378866,9,-0.147269,-0.168611,-0.034451,-0.266012,-0.218984,-0.279256,-0.241983,-0.397897,-0.229046,-0.161757,-0.650203,-0.134552,-0.208271,2
0.272132,2,0.032037,0.040848,-0.035591,0.5333,0.218728,0.300951,0.410075,0.103489,0.111145,0.173689,-0.228649,-0.115733,-0.145301,3
-1.015317,2,-0.164811,-0.181033,-0.03553,-0.25941,-0.236773,-0.2268,-0.169007,-0.368287,-0.214866,-0.184005,0.161382,-0.051487,-0.065976,4
0.506213,6,-0.168815,-0.188299,-0.034651,-0.285567,-0.271556,-0.275129,-0.214584,-0.394832,-0.261173,-0.234116,-0.650203,-0.134552,-0.208271,1
-1.015317,4,-0.169752,-0.147036,-0.034598,-0.239924,-0.210298,-0.203126,-0.328164,0.242974,-0.229169,-0.647627,1.724165,-0.065953,-0.208271,4
-0.078991,9,0.335668,0.328251,-0.034343,0.200585,0.323968,0.38486,0.427353,0.22921,0.351645,0.529607,0.273254,-0.040423,-0.064882,3
-0.781236,6,-0.168769,-0.187285,-0.035499,-0.279462,-0.245462,-0.250884,-0.169617,-0.396698,-0.231765,-0.202424,-0.650203,-0.134552,-0.138378,2
0.740295,6,-0.128904,-0.147304,-0.033794,-0.257162,-0.208981,-0.229321,-0.156322,-0.383643,-0.209982,-0.186987,-0.650203,-0.134552,0.127209,1
2.027743,9,-0.061357,-0.078674,-0.034314,-0.184436,-0.150035,-0.053849,0.008416,-0.325902,-0.198441,-0.500408,-0.650203,-0.134552,-0.107436,1
-1.249399,7,-0.16826,-0.18622,-0.035762,-0.265692,-0.245525,-0.233743,-0.175143,-0.398637,-0.219329,-0.220934,0.300419,0.015256,0.011943,4
-0.898276,0,-0.162068,-0.176334,-0.035538,-0.244044,-0.219708,-0.219885,-0.179306,-0.332176,-0.213766,-0.182824,-0.011188,-0.078983,-0.208271,0
-1.132358,6,-0.166492,-0.181337,-0.035381,-0.266498,-0.234722,-0.23731,-0.333087,-0.344478,-0.223552,-0.194616,-0.650203,-0.134552,-0.208271,3
-0.430113,7,-0.133775,-0.14912,-0.034277,-0.25048,-0.221702,-0.20305,-0.134308,-0.360099,-0.19763,-0.159533,-0.382918,-0.106713,-0.057961,2
1.091417,0,-0.123542,-0.121059,-0.03511,-0.169008,-0.234943,-0.198197,-0.34097,-0.143164,-0.141991,-0.260176,0.080422,-0.04409,-0.208271,3
-0.196032,6,-0.165976,-0.184991,-0.033282,-0.284637,-0.260035,-0.255517,-0.189184,-0.397411,-0.238453,-0.207014,-0.650203,-0.134552,-0.208271,0
0.389172,3,-0.123856,-0.077123,-0.035947,1.644274,1.039157,0.134918,-0.033174,0.594907,0.072954,0.059913,0.623658,-0.081916,-0.148784,2
-1.249399,9,-0.168876,-0.186741,-0.032149,-0.286205,-0.257615,-0.248481,-0.179235,-0.397961,-0.235058,-0.209897,-0.650203,-0.134552,-0.208271,4
0.03805,6,-0.138145,-0.134731,-0.035749,0.015691,-0.024407,-0.143084,-0.120503,-0.169642,-0.173177,-0.137621,-0.650203,-0.134552,-0.105137,3
0.857335,8,0.127236,0.185276,-0.031853,-0.14429,0.031632,0.221743,0.135297,1.369266,0.242744,0.221599,1.380181,0.066846,-0.067871,3
-0.547154,8,-0.154071,-0.171114,-0.035838,-0.138218,-0.214492,-0.248879,-0.186189,-0.361395,-0.21445,-0.172921,-0.650203,-0.134552,-0.208271,2
0.740295,0,0.177676,0.190944,-0.034409,0.085749,0.146547,0.143109,0.138841,0.078771,0.077233,0.238831,-0.250012,-0.081979,-0.019591,2
0.623254,10,0.307343,0.620997,-0.034115,0.385815,0.550848,1.155563,0.457532,4.432073,0.858996,-0.437403,0.615982,-0.017608,-0.079568,3
4.017437,9,0.191357,0.172519,-0.03011,-0.189838,-0.097805,-0.382055,-0.383077,-0.215046,-0.134571,0.04048,-0.650203,-0.134552,-0.208271,1
-1.366439,7,-0.169739,-0.175769,-0.035604,-0.235366,-0.19988,-0.205542,-0.1923,-0.262408,-0.241882,-0.227079,5.095259,0.496858,-0.208271,2
-0.196032,6,0.069401,0.137063,-0.035011,0.220173,0.331899,0.373707,0.057034,0.920525,0.151837,0.498866,0.293892,-0.018435,-0.031887,3
0.740295,2,-0.137809,-0.150394,-0.034724,-0.239434,-0.188387,-0.183932,-0.132686,-0.305379,-0.189617,-0.165059,-0.650203,-0.134552,-0.096442,0
-0.664195,5,-0.138214,-0.160732,-0.034582,-0.255439,-0.270169,-0.280877,-0.212584,-0.372624,-0.22663,0.083928,0.017386,0.126379,-0.208271,1
-1.249399,5,-0.167865,-0.186003,-0.035736,-0.266436,-0.251528,-0.23446,-0.16324,-0.398453,-0.224537,-0.168702,0.638656,-0.088002,-0.156907,4
-0.547154,9,-0.158652,-0.177629,-0.034385,-0.275586,-0.236974,-0.249356,-0.180951,-0.397144,-0.219223,-0.181367,-0.650203,-0.134552,-0.208271,2
-1.249399,7,-0.164405,-0.179589,-0.035674,-0.241992,-0.223519,-0.226483,-0.165396,-0.351668,-0.224133,-0.206248,-0.650203,-0.134552,-0.099929,0
0.740295,10,-0.157281,-0.178848,-0.035733,-0.22941,-0.240607,-0.248798,-0.180981,-0.370752,-0.281367,-0.259324,-0.650203,-0.134552,-0.208271,3
1.325499,6,-0.120261,-0.139061,-0.032406,-0.265141,-0.255888,-0.274689,-0.218062,-0.26336,-0.261194,-0.242834,-0.650203,-0.134552,-0.208271,2
-0.196032,6,-0.166108,-0.185082,-0.009601,-0.287255,-0.265861,-0.267679,-0.209774,-0.398402,-0.255045,-0.235436,-0.650203,-0.134552,-0.208271,0
-0.898276,5,-0.171186,-0.189339,-0.035531,-0.285397,-0.253543,-0.25431,-0.18756,-0.398326,-0.237935,-0.20916,-0.650203,-0.134552,-0.208271,2
0.857335,5,-0.104124,-0.100671,-0.03466,-0.184107,-0.107612,-0.098473,-0.120058,-0.044194,-0.135828,-0.093214,-0.403214,-0.100049,-0.007654,1
-0.196032,6,-0.149503,-0.167998,-0.033452,-0.273951,-0.225259,-0.25686,-0.200278,-0.350033,-0.231276,-0.217623,-0.650203,-0.134552,-0.208271,2
3.432233,9,7.180761,0.587208,-0.035167,1.135156,2.450463,3.191014,2.6144,2.360803,2.781341,4.63447,-0.363817,-0.042529,0.246736,0
-0.547154,9,-0.126024,-0.14603,-0.031451,-0.272229,-0.227964,-0.218997,-0.144238,-0.396779,-0.199155,-0.169822,-0.650203,-0.134552,0.024068,0
0.272132,6,0.002203,-0.015238,-0.033754,-0.165375,-0.077997,-0.052518,0.02968,-0.340584,-0.026247,0.04566,-0.312761,-0.099769,-0.064853,2
-1.366439,2,-0.170911,-0.187729,-0.035949,-0.247535,-0.220614,-0.248099,-0.207934,-0.380178,-0.23699,-0.217179,-0.650203,-0.134552,-0.208271,4
1.208458,2,0.191401,0.262802,-0.034266,0.120413,0.244799,0.402062,0.356591,0.947535,0.44615,0.305239,-0.29748,-0.10612,-0.094559,1
0.857335,8,-0.113376,-0.107475,-0.03245,-0.250805,-0.194134,-0.144974,-0.120369,-0.054602,-0.136188,-0.072345,1.018625,0.068531,-0.036352,2
0.740295,2,-0.110301,-0.10184,-0.034195,-0.211155,-0.176055,-0.164613,-0.11412,0.032731,-0.198306,-0.111678,-0.471384,-0.113267,-0.040346,2
-0.547154,2,-0.150828,-0.148366,-0.035878,0.122284,-0.086373,-0.134221,-0.098088,-0.088134,-0.119494,-0.108418,-0.650203,-0.134552,-0.162834,3
0.03805,7,-0.134567,-0.146224,-0.035756,-0.041017,-0.148836,-0.123509,-0.0817,-0.296489,-0.137712,-0.10014,-0.037793,-0.104154,-0.140837,2
-0.898276,7,-0.164358,-0.180337,-0.035206,-0.268989,-0.244452,-0.233043,-0.173066,-0.36782,-0.218871,-0.189836,-0.359114,-0.080528,0.05117,0
1.676621,9,-0.133743,-0.155312,-0.034534,-0.250728,-0.190415,-0.24991,-0.190641,-0.358157,-0.196143,-0.122061,-0.650203,-0.134552,-0.208271,1
5.187845,9,19.710929,19.610263,-0.027972,3.634904,6.500623,10.073341,12.67642,0.324183,8.897214,10.785244,-0.640748,-0.132773,0.056817,0
-0.078991,2,-0.168336,-0.185377,-0.035584,-0.271262,-0.251147,-0.251891,-0.192801,-0.37558,-0.23171,-0.218814,-0.650203,-0.134552,-0.208271,2
-1.015317,4,-0.13767,-0.143073,-0.034593,-0.235719,-0.174654,-0.103477,-0.142095,-0.211566,-0.108195,-0.189142,0.398485,-0.014331,-0.046621,3
-0.547154,8,-0.166782,-0.180503,-0.033476,-0.281618,-0.250798,-0.236576,-0.176693,-0.353534,-0.224241,-0.193295,1.982837,0.83519,0.311198,1
0.740295,9,-0.152123,-0.102175,-0.033263,-0.237003,-0.234241,-0.2281,-0.559394,0.567482,-0.330039,-0.83248,-0.650203,-0.134552,-0.208271,2
-0.313072,8,-0.153707,-0.157902,-0.032957,-0.270902,-0.221229,-0.191562,-0.155156,-0.193421,-0.186259,-0.135172,2.079187,0.13142,-0.071618,3
-1.132358,0,-0.16463,-0.178941,-0.03583,-0.203273,-0.211083,-0.196118,-0.145887,-0.338389,-0.184793,-0.166603,1.192944,-0.080528,-0.167137,3
1.442539,6,0.304141,0.268399,-0.033337,-0.016459,0.0926,0.235588,0.361727,-0.294504,0.222055,0.419067,-0.650203,-0.134552,-0.057186,2
-0.430113,2,-0.15406,-0.137965,-0.035815,0.080955,-0.11057,-0.11914,-0.19992,0.168942,-0.160613,-0.074415,3.517027,8.268154,-0.208271,4
0.03805,5,-0.109963,-0.141419,-0.034852,-0.222159,-0.194056,-0.166936,-0.169665,-0.149525,-0.166143,-0.117473,-0.271632,0.044905,0.465001,1
-1.132358,9,-0.164115,-0.18035,-0.03432,-0.278564,-0.23664,-0.226661,-0.165796,-0.36742,-0.209919,-0.180781,-0.132731,-0.092372,-0.094302,1
-0.898276,5,-0.123453,-0.139282,-0.035615,-0.096723,-0.177227,-0.124496,-0.064837,-0.282117,-0.036392,-0.189218,0.397115,-0.081277,-0.134976,3
-1.132358,2,-0.167186,-0.184944,-0.034808,-0.28096,-0.245878,-0.249258,-0.182523,-0.394834,-0.232613,-0.205592,-0.650203,-0.134552,-0.208271,0
0.155091,9,0.042271,0.021135,-0.030452,-0.227159,-0.176401,-0.173864,0.09805,-0.397326,-0.127968,-0.1004,-0.414988,-0.111613,-0.074261,1
-1.015317,7,-0.163617,-0.177261,-0.03561,-0.240128,-0.23041,-0.213925,-0.162805,-0.327179,-0.201632,-0.179129,-0.650203,-0.134552,-0.110965,0
0.740295,5,0.24181,0.313302,-0.034759,0.34047,0.42222,0.563894,0.434375,1.062738,0.369105,0.782611,0.140273,-0.070369,-0.092498,3
2.378866,2,-0.096728,-0.111034,-0.035057,-0.159125,-0.121927,-0.251138,-0.223443,-0.268411,-0.172978,-0.112189,-0.650203,-0.134552,-0.208271,1
-0.664195,7,-0.164614,-0.167582,-0.035524,-0.218097,-0.182288,-0.17626,-0.140884,-0.162262,-0.203699,-0.168212,1.473819,-0.080278,-0.171529,3
0.974376,8,0.349777,0.397089,-0.03178,-0.067288,-0.043392,0.116503,-0.010557,0.781773,0.07588,0.225764,0.036595,0.099086,0.289888,1
-0.781236,10,-0.147034,-0.143194,-0.035379,-0.174399,-0.195464,-0.14216,-0.149489,-0.079133,-0.124448,-0.215887,0.724499,0.00931,-0.059841,1
-0.898276,8,-0.169133,-0.179148,-0.034695,-0.274635,-0.247361,-0.230381,-0.176763,-0.291494,-0.22683,-0.182672,3.835951,0.634556,0.032183,2
0.155091,6,0.108397,0.129468,-0.035972,7.230172,0.372058,0.2319,0.103386,0.29344,-0.027373,0.062658,-0.35957,-0.09994,-0.038498,1
-0.196032,7,-0.123915,-0.134752,-0.035335,-0.162286,-0.167786,-0.181298,-0.117568,-0.292732,-0.176313,-0.137602,0.068113,-0.064735,-0.072051,3
-0.664195,6,-0.136646,-0.151979,-0.034851,-0.23642,-0.196861,-0.23174,-0.218282,-0.354881,-0.212932,-0.188015,-0.650203,-0.134552,-0.208271,1
-1.132358,2,-0.168928,-0.186496,-0.035586,-0.275149,-0.241583,-0.23845,-0.169454,-0.391362,-0.22596,-0.200145,-0.343669,-0.10509,-0.144513,0
1.091417,2,-0.137958,-0.147539,-0.035419,-0.178339,-0.138888,-0.195253,-0.146892,-0.265554,-0.184443,-0.217466,-0.650203,-0.134552,-0.02107,3
0.272132,10,0.041761,0.169135,-0.034308,0.043801,0.104924,0.329495,0.129474,1.878573,0.300712,-1.085551,0.531506,-0.037942,-0.093774,1
-0.430113,9,-0.085452,-0.072865,-0.034736,-0.144011,-0.08649,-0.044084,-0.058543,0.079958,-0.059825,0.033837,-0.109896,-0.085318,-0.080259,1
-0.196032,7,-0.164289,-0.177736,-0.03585,-0.184668,-0.236991,-0.21679,-0.16777,-0.321007,-0.207924,-0.15823,-0.650203,-0.134552,-0.078669,2
-0.196032,6,-0.164374,-0.185658,-0.034918,-0.281334,-0.271883,-0.282338,-0.222483,-0.389818,-0.274047,-0.231172,-0.650203,-0.134552,-0.208271,1
-0.898276,2,-0.120749,-0.11667,-0.034877,-0.186735,-0.193137,-0.112917,-0.098841,-0.055052,-0.114683,-0.109125,0.004791,-0.081963,-0.094388,0
-0.664195,6,-0.134207,-0.14715,-0.035241,-0.201832,-0.177776,-0.163976,-0.120132,-0.318749,-0.160826,-0.146312,-0.05128,-0.086036,-0.094505,1
0.740295,6,-0.156478,-0.177359,-0.035204,-0.263365,-0.222883,-0.236974,-0.145269,-0.394845,-0.211592,-0.196341,-0.650203,-0.134552,-0.128279,2
-0.430113,2,-0.155095,-0.141013,-0.035303,-0.181241,-0.196205,-0.156422,-0.169786,0.09023,-0.198898,-0.20916,-0.650203,-0.134552,0.194711,3
-0.781236,7,-0.131194,-0.149475,-0.034846,-0.233289,-0.193915,-0.196696,-0.131992,-0.385179,-0.191775,-0.149292,-0.368439,-0.104185,-0.057142,3
-0.313072,0,-0.130589,-0.146838,-0.033298,-0.262386,-0.230852,-0.204883,-0.163446,-0.359533,-0.195933,-0.201725,-0.579704,-0.100408,0.235124,3
0.155091,6,-0.161333,-0.178722,-0.033761,-0.279628,-0.252173,-0.260551,-0.203334,-0.371431,-0.247548,-0.22463,-0.650203,-0.134552,-0.208271,0
-0.313072,9,-0.165601,-0.18321,-0.034826,-0.27858,-0.24648,-0.257115,-0.209408,-0.388612,-0.240915,-0.203036,-0.650203,-0.134552,-0.208271,2
-1.249399,10,-0.168274,-0.182794,-0.035054,-0.275831,-0.246719,-0.229123,-0.171285,-0.342877,-0.216832,-0.220855,0.915002,-0.040501,-0.122114,0
0.740295,8,-0.133911,-0.130074,-0.032783,-0.258137,-0.209499,-0.16527,-0.128252,-0.086704,-0.163526,-0.12571,1.278744,0.039272,-0.080705,2
-0.664195,6,-0.170676,-0.18921,-0.034628,-0.28663,-0.264685,-0.264072,-0.213407,-0.397243,-0.257733,-0.224025,-0.650203,-0.134552,-0.208271,3
-1.366439,8,-0.171075,-0.188127,-0.035385,-0.282925,-0.247509,-0.240579,-0.175409,-0.390756,-0.227414,-0.19801,4.541535,0.111835,-0.142198,3
-0.547154,6,-0.156404,-0.175104,-0.030685,-0.283101,-0.252507,-0.24582,-0.189508,-0.398293,-0.227304,-0.189051,-0.650203,-0.134552,-0.208271,1
1.208458,2,-0.101714,-0.130653,-0.035264,-0.165264,-0.271824,-0.53417,-0.698686,-0.064602,-0.212174,-0.363139,-0.650203,-0.134552,-0.208271,3
-0.430113,9,-0.132803,-0.145022,-0.035587,-0.128889,-0.174921,-0.19113,-0.141498,-0.297472,-0.16585,-0.127936,-0.650203,-0.134552,-0.019311,1
-1.132358,7,-0.154398,-0.174031,-0.035045,-0.26188,-0.240587,-0.225025,-0.152213,-0.398601,-0.221909,-0.197672,-0.514918,-0.123004,-0.091228,1
0.740295,10,0.603693,1.048794,-0.03282,0.327317,0.681351,1.289881,0.700235,5.957542,1.213168,-3.051482,0.442768,-0.016937,-0.058272,2
0.272132,8,-0.135695,-0.11698,-0.033438,-0.242689,-0.201799,-0.161623,-0.057606,0.137391,-0.069046,-0.11973,0.154918,-0.106042,-0.158952,3
-0.547154,6,-0.165321,-0.184052,-0.035402,-0.272593,-0.230568,-0.264575,-0.203623,-0.350922,-0.239161,-0.206237,-0.650203,-0.134552,-0.208271,2
-0.078991,6,-0.122038,-0.139915,-0.034365,-0.23975,-0.16895,-0.231073,-0.149508,-0.327449,-0.202854,-0.187814,-0.650203,-0.134552,0.112642,4
-0.781236,9,-0.164564,-0.183279,-0.032431,-0.284566,-0.255701,-0.257939,-0.191897,-0.39748,-0.235349,-0.203377,-0.650203,-0.134552,-0.208271,0
0.272132,1,-0.090252,-0.080012,-0.035783,0.395145,0.27637,0.022633,-0.181067,0.659016,-0.142359,2.842512,-0.141611,0.905787,2.638622,4
-1.249399,5,-0.169012,-0.188607,-0.035927,-0.267572,-0.244672,-0.230933,-0.162372,-0.390807,-0.236866,-0.22519,-0.650203,-0.134552,-0.174559,2
-0.781236,3,-0.137444,-0.150741,-0.035679,-0.113864,-0.149229,-0.111474,-0.0779,-0.276797,-0.094353,-0.086915,0.491259,-0.085786,-0.147868,3
-0.313072,7,-0.144207,-0.161614,-0.035376,-0.21918,-0.21612,-0.190237,-0.134011,-0.372902,-0.17294,-0.161467,-0.135976,-0.0949,-0.100255,3
0.740295,4,0.018939,0.148472,-0.035225,0.376081,0.292654,0.470743,0.280737,1.815822,0.393285,0.096283,1.958281,-0.011663,-0.140674,2
-0.430113,7,-0.162807,-0.16974,-0.035306,-0.243428,-0.243052,-0.227447,-0.16905,-0.231338,-0.235253,-0.299497,-0.650203,-0.134552,-0.034462,1
-0.313072,5,-0.143154,-0.165611,-0.035405,-0.226119,-0.16044,-0.17375,-0.11743,-0.371729,-0.16111,-0.102512,0.958853,-0.042451,-0.128317,2
0.155091,7,-0.150282,-0.164568,-0.035127,-0.242999,-0.233112,-0.213016,-0.165184,-0.342229,-0.204529,-0.175597,-0.200854,-0.042077,0.083011,3
-0.430113,6,-0.169353,-0.187656,-0.035179,-0.283156,-0.2502,-0.250272,-0.181775,-0.396165,-0.234251,-0.208721,-0.650203,-0.134552,-0.208271,1
-1.249399,7,-0.162095,-0.179688,-0.034912,-0.272908,-0.240556,-0.231677,-0.164479,-0.38315,-0.220674,-0.19028,-0.609506,-0.130885,-0.082508,1
-0.430113,7,-0.168038,-0.166488,-0.035621,-0.19786,-0.246813,-0.274566,-0.183294,-0.066512,-0.268002,-0.243933,-0.650203,-0.134552,-0.208271,3
0.155091,2,-0.131109,-0.138804,-0.035795,0.045795,-0.106118,-0.046048,-0.14559,-0.120601,-0.033902,-0.001199,-0.208496,-0.069776,-0.003645,2
-1.132358,2,-0.167543,-0.177763,-0.035637,-0.239024,-0.23075,-0.229712,-0.155094,-0.279558,-0.254522,-0.248219,-0.650203,-0.134552,-0.173506,4
-0.313072,7,-0.156688,-0.164427,-0.035707,-0.164836,-0.202414,-0.195383,-0.151676,-0.221821,-0.189534,-0.179564,-0.1132,-0.094962,-0.107536,3
-0.547154,9,-0.159771,-0.177631,-0.034113,-0.277273,-0.241838,-0.237368,-0.170064,-0.393543,-0.21108,-0.206363,-0.650203,-0.134552,0.06976,0
0.272132,9,-0.105715,-0.11632,-0.035084,-0.164338,-0.111097,-0.144975,-0.096901,-0.237714,-0.124223,-0.021875,-0.650203,-0.134552,-0.067215,2
-0.664195,1,-0.165612,-0.181404,-0.035639,-0.253195,-0.185799,-0.203162,-0.168436,-0.337258,-0.193342,-0.161744,-0.650203,-0.134552,-0.092296,2
-1.249399,4,-0.169529,-0.186172,-0.03538,-0.278227,-0.241854,-0.21815,-0.164042,-0.379914,-0.207488,-0.18356,1.739976,-0.08265,-0.177714,0
0.155091,9,-0.066245,-0.085842,-0.034976,-0.1311,0.011381,-0.075243,-0.004421,-0.211454,-0.016004,0.091959,0.098459,-0.07711,-0.101133,3
-0.781236,6,-0.163674,-0.169537,-0.035537,-0.222465,-0.182873,-0.187045,-0.247481,-0.20758,-0.210111,-0.121453,-0.650203,-0.134552,-0.208271,3
0.272132,4,-0.161944,-0.169587,-0.035639,-0.206168,-0.188608,-0.158618,-0.183144,-0.239443,-0.174036,-0.222253,1.208623,-0.039502,-0.208271,3
-0.430113,8,-0.155923,-0.161834,-0.035846,-0.056263,-0.152661,-0.18883,-0.147698,-0.177541,-0.21503,-0.094805,-0.650203,-0.134552,-0.117063,2
-0.781236,6,-0.16586,-0.184843,-0.035519,-0.271675,-0.242328,-0.244316,-0.203118,-0.395095,-0.223417,-0.185932,-0.650203,-0.134552,-0.208271,3
1.208458,6,-0.072228,-0.087744,-0.033122,-0.231537,-0.161834,-0.19741,-0.1432,-0.299415,-0.172679,-0.183864,-0.650203,-0.134552,0.286401,1
-1.015317,5,-0.105284,-0.116484,-0.035677,0.036132,0.177556,0.013812,-0.018375,-0.072992,0.580684,0.125239,0.894688,-0.055934,-0.136686,1
-1.249399,9,-0.171081,-0.18787,-0.035899,-0.263098,-0.249267,-0.242956,-0.186352,-0.374634,-0.229053,-0.19888,2.214867,-0.077812,-0.208271,3
-1.132358,5,-0.164789,-0.181013,-0.034913,-0.274777,-0.244488,-0.231404,-0.164947,-0.374246,-0.226362,-0.172785,-0.612595,-0.131931,-0.109089,4
-0.313072,10,-0.142895,-0.147869,-0.032909,-0.266037,-0.24346,-0.201214,-0.158755,-0.212291,-0.180535,-0.242842,-0.463418,-0.099878,0.047997,1
0.740295,7,-0.093721,-0.104164,-0.03583,0.364662,0.089109,-0.067997,-0.120058,-0.034386,-0.014463,-0.263089,0.279288,0.041004,0.058466,4
-0.781236,7,-0.141756,-0.1512,-0.035076,-0.223209,-0.202004,-0.220892,-0.198791,-0.267439,-0.193766,-0.173776,-0.522336,-0.110817,-0.208271,2
-0.078991,9,-0.146643,-0.159618,-0.033987,-0.263885,-0.214501,-0.22649,-0.177962,-0.323512,-0.200863,-0.153944,-0.650203,-0.134552,-0.208271,1
0.506213,6,-0.016017,-0.037594,-0.010261,-0.278103,-0.241165,-0.344241,-0.331787,-0.348276,-0.333971,-0.321145,-0.650203,-0.134552,-0.208271,0
-0.547154,8,-0.160826,-0.173187,-0.031983,-0.28092,-0.244875,-0.225464,-0.162536,-0.315886,-0.213463,-0.179203,1.844496,0.069187,-0.093211,3
-1.015317,7,-0.164945,-0.179848,-0.035694,-0.240616,-0.215829,-0.224748,-0.162252,-0.354539,-0.217291,-0.183759,-0.372137,-0.119322,-0.130042,2
0.974376,7,0.040991,0.071633,-0.035256,0.245742,0.095318,0.135947,0.04976,0.412103,-0.115926,0.319468,0.004851,-0.077157,-0.043778,2
2.729988,9,0.84034,0.853497,-0.034161,0.599841,0.612351,1.651876,1.089303,0.648443,1.843401,-0.394375,-0.552593,-0.125096,-0.072476,1
0.623254,7,0.770174,0.942813,-0.035128,1.697179,0.722939,1.22939,0.73408,2.574839,0.459189,0.37966,0.053066,-0.046415,-0.031477,2
-0.078991,5,-0.143666,-0.163423,-0.033901,-0.267679,-0.228494,-0.203577,-0.145168,-0.393961,-0.185898,-0.132124,0.103454,-0.055731,-0.061436,2
0.740295,3,0.112837,0.131927,-0.034957,0.187221,0.451272,0.258713,0.253423,0.19868,0.230779,0.364855,0.469081,-0.046009,-0.095084,2
0.623254,2,-0.02367,0.016605,-0.034843,-0.011801,0.281115,0.164617,0.031354,0.680365,0.04824,-0.033012,0.180632,-0.063627,-0.083419,1
-0.313072,4,-0.162796,-0.170087,-0.035399,-0.237839,-0.163047,-0.045875,-0.087888,-0.237309,-0.062519,-0.275955,2.840849,-0.08975,-0.190127,2
-0.781236,5,-0.125157,-0.141344,-0.035774,0.004578,-0.184871,-0.119277,-0.071814,-0.256512,-0.091959,0.027867,-0.004631,-0.099238,-0.130988,1
-0.781236,5,-0.142694,-0.165377,-0.033643,-0.271121,-0.233835,-0.214978,-0.146748,-0.372949,-0.192378,-0.166164,0.084274,-0.074457,-0.093107,2
1.676621,6,0.465838,0.519143,-0.034036,0.277912,0.64732,0.42296,0.254908,0.769581,0.331056,0.524048,-0.263797,-0.065937,0.043959,2
-0.781236,5,-0.150178,-0.165269,-0.035714,-0.166175,-0.19637,-0.186455,-0.122662,-0.33711,-0.095126,0.011045,0.144662,-0.096492,-0.140631,3
-1.015317,5,-0.161214,-0.186445,-0.035729,-0.269142,-0.239861,-0.222972,-0.157828,-0.393183,-0.176278,-0.105752,-0.288946,-0.11269,-0.123553,0
2.144784,9,0.626713,0.61431,-0.034148,0.39175,0.55407,0.702937,0.835911,0.062537,0.679421,0.491109,-0.325599,-0.103639,-0.071373,1
-0.547154,2,-0.146741,-0.164933,-0.035332,-0.230936,-0.212119,-0.188537,-0.119638,-0.397801,-0.168231,-0.167576,0.137445,-0.102812,-0.133432,2
