@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
23,3,36316786688,9.380992,2.989,14325999616,39.783,10595999744,9466999808,0.819,0.017665,4.7143,233352315,0.0253,0.00426,0,3
10,0,2233193216,1.182221,1.879,1868999936,39.979,622000000,1484999936,0.929,0.033306,0.4,41789872,0.0361,0.01081,0,2
6,9,705572288,0.874417,1.81,1676391040,27.901,950465984,2596538112,0.301,0,0,32877669,0.0299,0.24874,0,4
5,7,7069094912,1.945824,2.952,5058741248,5.804,4111857920,7919697920,0.256,0.025791,0.3099,518392991,0.0292,0.01649,12.140845,2
4,7,4598859776,4.326674,1.215,4078323968,93.461,636649024,844396992,1.424,0.004925,0.1562,43431050,0.0759,0.01104,31.540541,0
12,2,630356992,1.586724,0.701,3933992960,46.303,554529024,2172822016,0.296,0.101961,0.8764,75139236,0.1031,0.02177,8.325843,4
8,2,1283327360,3.233237,1.925,569580992,3.443,382928000,51695000,3.164,0,0,149355796,0.0502,0.05098,157.2,4
13,7,12790841344,1.439727,8.053,1947672960,4.254,498732000,4115200000,2.099,0,0,630422088,0.0689,0.00082,2.015924,0
3,0,4790061568,3.777965,5.003,985929984,30.439,352979008,207676992,1.458,0.005976,0.1995,32283505,0.0134,0.00366,33.928736,2
25,7,64646225920,8.198224,2.658,26052929536,176.057,3917547008,5107389952,1.212,0.000891,0.0605,147237242,0.0353,0.00875,67.159443,2
6,5,4482055168,0.997227,5.783,1285836032,8.778,1188115968,3388044032,0.926,0.030544,0.2525,133765442,0.0453,0.01269,8.356061,3
10,7,2439996160,10.61553,82.649,26600000,0.143,2613000,195072992,3.972,0,0,172956895,0.2666,0.12682,0,0
15,5,71902134272,3.123483,6.148,11551500288,48.292,5051400192,13375099904,0.448,0.008923,0.3782,253484732,0.0164,0.00916,42.367069,2
5,2,1161769856,0.679993,0.37,3123169024,71.688,1260774016,295776000,1.155,0,0,36725351,0.1443,0.14842,6.93199,3
6,9,3870460160,10.992297,5.266,906329984,5.603,550524032,1052633024,2.015,0,0,158095380,0.0167,0.00849,97.04,1
20,3,12409850880,5.91163,0.717,20911613952,158.68,3900133888,2636851968,0.131,0,0,130832422,0.0705,0.00747,21.603211,2
21,6,88806064128,5.092204,2.646,47703998464,23.488,35262001152,50988998656,1.043,0.056695,0.988,2031812762,0.0129,0.00073,17.522088,3
7,8,3089654016,0.638986,12.42,984705024,1.64,952033024,9649035264,4.826,0.060836,10.545501,493779606,0.2635,0.17322,0,4
16,8,31345889280,3.641061,9.783,2915500032,7.095,2312900096,1113600000,5.587,0,0,417986157,0.0364,0.0118,284.576923,2
6,6,533992896,1.646473,16.666,10341000,0.192,-181882000,9781000,5.478,0,0,40091494,0.0714,0.19057,0,3
26,2,102661169152,17.969791,4.469,24096000000,475.291,12419999744,9009999872,0.499,0,0,47021308,0.0145,0.07279,49.999506,1
17,6,8253237248,2.226076,2.94,4086694912,66.966,3765299968,5433083904,1.151,0,0,58681332,0.078,0.03071,0,1
12,4,3324021760,0.653846,0.2,30275299328,266.349,-306400000,3202700032,0.472,0.037786,0.1537,82283709,0.1377,0.28431,0,4
16,6,21191659520,2.9365,2.602,10522000384,94.368,3495000064,6384000000,0.859,0.016594,0.4611,111267678,0.0387,0.00395,22.66866,2
12,6,19458123776,6.642284,6.505,2960199936,40.83,1044099968,308200000,1.852,0.003106,0.1243,71411884,0.0233,0.00613,40.508982,1
8,7,14842238976,6.013362,4.483,3426288128,57.643,886646976,989969984,1.325,0.004292,0.1677,59780925,0.0233,0.00184,39.22504,1
5,10,3917028608,1.433807,3.263,1851250944,9.072,586598976,2181935104,0.362,0.027368,0.5909,201578829,0.0407,0.00945,21.784091,1
6,4,3807296000,1.050213,0.907,4038200064,32.978,675800000,394100000,1.233,0.00905,0.2752,114285760,0.1371,0.00669,28.724771,1
12,2,4784772608,1.074983,0.416,22701000704,82.072,9150000128,5480999936,0.25,0.039644,0.4047,266220767,0.0849,0.00629,10.125,4
13,6,1781687552,2.718063,199.375,5790000,0.087,-193222000,3031000,19.125,0,0,53206915,0.1067,0.00191,0,1
14,7,5455337472,1.383495,0.722,13447000064,108.839,3105999872,6373000192,0.426,0,0,114718908,0.0575,0.00583,19.389344,0
14,9,5881540608,10.637162,6.281,996476032,12.086,525831008,545950016,1.325,0,0,85714478,0.0878,0.00695,107.587302,0
13,4,3589233920,0.31449,2.438,3793999872,4.302,1460000000,6551000064,0.603,0,0,770957520,0.1409,0.13658,0,3
18,1,24449165312,2.166791,1.741,16300000256,35.824,5782000128,7464999936,2.7,0.009474,0.11,304318881,0.0413,0.013,11.826884,3
3,5,381869600,1.069605,3.254,591436032,61.464,360881984,1547038976,7.692,0.030936,0.3468,6798102,0.0217,0.08898,11.263006,2
15,7,6013947392,2.569889,1.952,4496000000,36.642,2050099968,2995599872,0.828,0.019754,0.3091,119275428,0.0408,0.00502,15.804416,3
5,5,23937585152,1.382463,1.412,16454135808,1281.026,8329018880,4364232192,0.942,0,0,12373910,0.0155,0.0202,11.350411,4
25,7,134069649408,8.244821,6.843,24393000960,40.54,13633000448,33955999744,0.464,0.023924,0.4657,591240813,0.029,0.00107,19.638575,2
2,7,1056582912,1.56555,0.81,1310099968,57.367,350700000,96800000,0.915,0.010887,0.2587,22543945,0.0277,0.01127,22.9801,0
6,6,406834944,4.160207,1.907,213751008,3.416,171254000,70094000,2.392,0,0,47206750,0.0548,0.25611,0,3
19,6,3209914624,5.052185,364.145,7500000,0.096,-245127008,8715000,14.786,0,0,71595819,0.0999,0.00143,0,0
12,4,3115093248,1.316373,3.462,987636992,37.377,443379008,1485915008,2.433,0.00923,0.153,31650005,0.0569,0.01116,20.38806,2
2,9,6887014912,3.002672,0.824,8049495040,148.375,696492992,364591008,1.153,0,0,51520202,0.0528,0.03446,27.67666,2
3,3,5943254016,7.585045,5.249,1067673024,37.481,565577984,107833000,3.431,0,0,27081935,0.0128,0.02069,25.648485,0
3,5,9047545856,5.603856,4.064,2347399936,55.039,1430499968,1034000000,1.025,0.0084,0.1883,24702235,0.0171,0.41915,22.820213,1
13,9,45548204032,11.471042,8.441,5793200128,16.083,4219000064,5021599744,0.515,0.032572,0.9238,321551021,0.035,0.10613,28.440449,4
6,9,1802398080,4.571652,3.62,594033984,47.207,224786000,278345984,1.506,0.001612,0.0714,11859130,0.0276,0.02268,37.272959,0
6,9,3058009344,34.18655,3.622,1141001984,23.327,647468032,1168144000,0.135,0,0,36936680,0.0241,0.0199,0,4
3,7,2710558976,8.137202,9.834,254886000,6.745,74818000,3760000,2.493,0,0,43040621,0.0619,0.03835,150.05,0
9,2,1942894208,4.583486,2.021,1584135040,9.969,879800000,1328604032,0.361,0,0,37952549,0.0583,0.00094,62.45,1
4,6,502533920,1.330414,1.348,196035008,1.522,106681000,23680000,4.35,0,0,108730530,0.0498,0.09242,0,3
22,3,38059446272,8.427526,3.82,11295170560,55.731,4531706880,6000852992,0.599,0.029336,0.7278,90575158,0.0407,0.00371,24.932271,3
4,1,412053760,0.91893,1.037,734998976,23.259,301392000,365060992,0.24,0.021358,0.5957,22851763,0.0261,0.05197,28,0
21,7,128858611712,8.005996,3.911,39990001664,61.842,15226999808,37647998976,0.909,0.022001,0.5085,602758098,0.0142,0.00095,23.089875,2
4,2,244246736,0.618959,0.651,1790054016,115.998,416680992,992113984,0.258,0,0,11799639,0.1557,0.30153,0,2
12,8,7280775168,2.069152,12.759,803230976,4.354,640870976,3079508992,0.391,0.039484,1.1693,185955505,0.0391,0.00138,30.062992,3
22,7,246925869056,13.232245,4.486,63139000320,132.214,19591999488,40747999232,0.731,0.010611,0.2872,467073486,0.0156,0.0021,26.809766,2
7,6,2482064896,13.801863,12.192,205216000,1.376,125706000,217935008,2.642,0,0,117369688,0.063,0.02343,0,1
9,2,2556478976,2.483001,0.443,14695799808,430.962,2286200064,4164300032,0.225,0.018092,0.2993,14600548,0.0553,0.31967,16.59867,3
10,7,18564911104,15.677677,7.003,2864519936,31.28,694918976,1532227968,1.509,0.004689,0.3053,90991102,0.0265,0.004,63.277259,1
8,6,1960409344,5.405068,7.786,234639008,10.409,162162000,185888992,11.553,0.008291,0.3512,20848252,0.0545,0.078,42.243902,2
13,9,399508766720,20.98795,12.3,32212000768,1.485846,16979300352,2704699904,0.604,0.006355,0.2651,387129588,0.0055,0.00015,36.759643,2
18,0,14856939520,1.247468,0.689,38655000576,119.306,3361999872,13360000000,0.788,0.117532,11.468101,255511079,0.0451,0.20489,98.276596,3
18,5,32205469696,3.988427,3.694,9808000000,97.592,4231000064,5935000064,0.331,0.011098,2.4324,97169505,0.0311,0.00248,221.577181,2
20,9,7730070528,5.132664,8.16,929555008,5.471,629457024,83185000,2.196,0.006801,0.4375,160346913,0.0263,0.00282,63.944444,2
24,6,26117539840,10.150891,5.991,4300800000,10.971,2527399936,2579300096,1.302,0,0,389519982,0.0334,0.00405,46.901408,1
19,8,53971046400,10.745825,14.241,4758111232,27.147,3459595008,10440279040,0.611,0.039122,1.3086,157388223,0.0164,0.10187,33.545256,2
13,5,57606701056,2.117816,3.974,15909999616,29.035,6584999936,14974999552,1.111,0.020238,0.4865,530189153,0.0141,0.10541,24.259009,4
15,3,29342578688,2.734263,2.445,15141000192,7.902,8805000192,8743999488,0.568,0.058115,1.0933,1916076171,0.0178,0.00044,20.386667,3
12,8,17020443648,1.787934,3.073,7036000256,9.69,1214000000,5191000064,0.573,0.034672,2.1579,718220910,0.0213,0.00334,62.078947,1
5,9,3086950912,10.833579,10.553,288787008,10.432,179414000,33908000,0.968,0,0,26386716,0.063,0.04256,220.16,0
5,3,4328054272,4.116328,2.991,1552343040,10.342,592785984,448976992,0.658,0,0,133365067,0.015,0.09539,17.586826,1
8,2,4367923712,3.11948,2.335,2086195968,68.296,852732992,559308032,1.132,0,0,26297311,0.0295,0.10744,19.489101,1
13,8,1278230912,0.482824,2.532,1469933056,12.345,355616000,2613683968,1.379,0.003707,1.2637,115660930,0.1543,0.02231,0,3
11,5,10917656576,2.01489,2.337,5883393024,69.792,1915275008,3187182080,0.502,0.007634,0.0816,80292325,0.0209,0.00614,10.791033,1
1,7,732525120,0.902599,0.361,4439000064,138.044,806899968,891500032,0.894,0.033452,1.1865,24782532,0.0404,0.04358,0,4
17,6,2564454400,2.672146,274.473,7000000,0.08,-335447008,26597000,12.103,0,0,81816257,0.0958,0.00905,0,1
14,2,6299652608,1.021721,0.887,28279818240,185.526,3520314880,19335686144,0.317,0,0,145987468,0.0975,0.00424,12.580645,3
3,5,1790205184,1.320506,1.3,1649200000,39.932,589800000,547500032,0.193,0.03168,0.4083,40458473,0.0116,0.01533,13.014793,2
32,6,147049037824,6.55309,8.585,18493999104,12.53,12583999488,12026999808,0.645,0,0,1477454554,0.0131,0.00191,59.071429,0
9,2,2531615744,1.638895,0.836,5267001856,28.764,1948182016,1997453056,0.465,0.033557,0.4902,153695320,0.1483,0.06941,14.656863,4
12,6,1287591808,5.175438,127.759,8098000,0.029,8098000,59764000,12.338,0,0,173426620,0.1816,0.11088,0,0
8,9,6566968320,3.340396,5.486,1036353024,21.053,552476992,13409000,7.576,0,0,48596842,0.0484,0.00786,33.253102,1
6,8,517810688,0.901945,7.898,140996000,4.686,104516000,609580032,0.442,0.097063,2.4918,31515301,0.0462,0.04322,0,0
17,3,8878205952,0.995762,1.437,11450500096,23.941,2919399936,8279799808,0.401,0.076628,0.791,474940994,0.048,0.00642,10.485876,4
11,9,4133950464,4.354684,5.738,703542016,18.63,479592992,10798000,1.183,0,0,37533465,0.0524,0.00955,50.022936,2
6,8,2737232640,0.855682,3.064,1423950976,5.945,618857024,1640494976,0.23,0.083406,1.2632,219706176,0.0683,0.0708,15.197368,2
5,2,8072472064,7.982041,3.295,2604800000,49.497,648200000,627100032,1.17,0,0,51640937,0.1021,0.01609,44.065903,0
11,6,858059968,1.456311,0.739,2733499904,30.355,539200000,1242400000,0.871,0,0,83878316,0.1148,0.00517,0,4
8,9,14645554176,7.389713,4.012,3419326976,94.936,413348992,5471000,2.091,0,0,35588806,0.0508,0.00393,44.651416,2
5,0,322860800,0.690857,0.778,1841699968,32.16,393300000,1152300032,0.527,0.013636,0.3067,54458477,0.0164,0.03165,21.296296,4
12,9,72375713792,6.149199,5.618,14206000128,16.635,5030000128,8498999808,0.692,0.012915,1.1915,785339468,0.0162,0.08239,89.882979,1
9,6,560808320,13.703704,356.105,1426000,0.028,-59421000,138462000,5.159,0,0,28310211,0.2515,0.01302,0,0
12,2,12433385472,5.652097,1.8,8737899520,109.911,2496399872,3550200064,0.615,0.022468,0.4013,77262604,0.0238,0.05384,17.894501,2
3,9,1995733504,4.99395,1.279,1410755968,11.664,611176000,62170000,1.103,0,0,103025051,0.0574,0.02528,0,3
14,2,5076244480,5.325617,1.721,5325400064,36.425,1606200064,4442200064,0.581,0.023426,0.3941,145394482,0.0582,0.00536,17,1
8,3,2370348544,4.247626,0.811,3950673920,102.955,956043008,930041984,1.078,0,0,36278766,0.0985,0.11271,35.895062,0
4,7,2190016000,1.942299,1.39,1596647040,133.154,403808000,230652000,2.697,0.006089,0.1141,11910353,0.0342,0.01331,18.41446,0
8,2,4969981440,2.313491,1.802,3687000064,17.54,935000000,1739000064,0.711,0.039149,0.6216,53866354,0.0289,0.7413,15.966216,2
3,7,4776545280,3.218491,4.799,1080600064,51.335,462600000,476200000,1.455,0.005325,0.3058,20880242,0.0199,0.00806,57.482412,0
7,7,392000672,0.820962,0.476,3430184960,40.428,576030016,1373161984,0.919,0,0,84256224,0.0286,0.0201,0,4
15,6,5840827392,56.30226,9.175,657227008,20.833,458616992,734744000,4.748,0,0,31752189,0.0792,0.00944,0,1
22,6,6289222144,3.571429,125.715,38050000,0.443,-382457984,215452000,16.493,0,0,90501128,0.2348,0.01637,0,2
15,6,2307092480,3.403132,2.368,861312000,28.972,727545024,33059000,4.698,0,0,26729858,0.0896,0.01139,44.833333,2
41,9,53312663552,16.67612,16.799,3016056064,8.824,2411053056,1264427008,3.337,0,0,321138462,0.038,0.00832,413.162162,1
10,2,18295386112,3.922942,2.326,8640799744,96.87,1917799936,2810800128,2.212,0.02435,0.499,87702597,0.0234,0.01454,20.292415,3
18,0,6163699712,2.721622,1.731,5198000128,23.828,1799000064,3415000064,1.374,0,0,215545423,0.0291,0.00396,13.95098,2
33,9,14514509824,5.382981,7.46,1776812032,5.941,1455883008,87748000,1.329,0,0,299853988,0.0245,0.00462,29.716049,1
12,6,50834984960,34.91017,12.856,4037714944,49.562,2484808960,1237271040,0.677,0,0,79117442,0.0232,0.00678,52.905912,2
22,0,211426623488,5.489487,7.04,33244999680,70.103,16106000384,25920000000,0.698,0.013011,0.4108,467230836,0.0119,0.0026,32.046198,1
12,2,944115136,2.772259,0.75,6318923776,111.336,1897323008,3734277888,0.207,0.032982,2.7273,54218646,0.1575,0.01695,0,1
15,8,12449802240,2.413023,14.893,1114637056,4.012,1110521984,5021512192,1.288,0.066402,1.6543,293746250,0.035,0.00207,25.345679,2
18,2,8014620160,2.334378,0.737,15166000128,40.389,6231000064,5592000000,0.761,0.030508,0.2716,192206174,0.0571,0.39644,9.310345,3
20,6,3145088256,20.74698,5.805,610158976,6.322,-167803008,882908032,2.097,0,0,92783558,0.0794,0.03129,0,0
4,0,381661536,1.497345,1.349,224778000,5.052,56595000,5959000,2.249,0,0,38171396,0.0231,0.12504,21.85,1
10,2,2044058624,2.402495,1.44,1885539968,23.917,1105048960,719342016,0.226,0,0,77430304,0.1155,0.02127,0,1
11,7,13489319936,5.276421,3.836,3699599872,45.815,1292099968,1162599936,0.918,0.007838,0.211,73394100,0.0163,0.00563,27.234646,1
11,8,3668166144,1.208276,12.961,442203008,2.355,417934016,2134248960,1.888,0.0625,2.2308,187115599,0.0216,0.01,35.711538,1
10,10,4886481408,1.268559,2.927,3488000000,32.417,1634000000,5379999744,0.496,0.046138,0.7472,108876508,0.0502,0.00486,16.457565,3
22,2,1692218112,15.050848,2.478,2225413120,11.131,789665984,4103216128,1.127,0.100282,0.9271,142912392,0.1221,0.09446,9.25,3
9,4,575980032,0.699054,0.483,1366989056,13.199,338932000,167426000,1.271,0,0,70879857,0.0502,0.236,0,3
1,7,383312960,0.562611,0.419,2131200000,60.468,371600000,541600000,0.575,0,0,34221230,0.0376,0.05128,8.648,4
19,8,89571778560,24.12232,13.595,10259600384,21.942,7630199808,45213200384,0.534,0.034679,1.2411,466888614,0.0098,0.00154,35.688433,1
6,7,13953944576,14.829545,127080.41,98000,0,51000,40194000,16.887,0,0,536417920,0.0701,0.39153,0,4
13,2,3103501824,2.18438,0.773,3822000128,139.489,544000000,442000000,1.51,0,0,26824370,0.051,0.01051,10.83619,1
5,6,1069182208,4.611413,2.544,707006976,22.104,618707968,951737024,0.937,0,0,28098322,0.1647,0.01723,32.018868,1
9,1,15258609664,1.676654,1.875,8451999744,14.888,4749000192,2940000000,1.534,0.007719,0.2381,461429325,0.0156,0.00072,30.97619,1
13,5,20745132032,8.002915,3.052,3887229952,33.73,919209024,2302362112,3.917,0.03481,19.2857,122907899,0.0392,0.05871,0,2
6,8,1573404800,2.230971,8.681,254446000,10.014,152912000,1466953984,1.607,0.064649,47.4315,21875587,0.0195,0.13316,0,3
4,0,298738912,1.164725,1.906,181340992,1.271,75721000,76518000,0.679,0,0,64737145,0.0091,0.54039,105,4
8,6,2503618048,18,9.197,263464992,2.098,234735008,110163000,2.862,0,0,85655392,0.1205,0.01856,0,1
13,2,1557019904,3.279817,1.98,707243008,4.216,200584992,228100000,1.56,0,0,168446403,0.0638,0.02249,0,1
14,2,31821651968,1.421631,0.876,34766213120,132.964,6777273856,5663205888,4.683,0.016277,0.1978,221569498,0.0458,0.05147,12.432806,3
25,7,15300826112,8.589845,2.413,8008999936,68.453,1412000000,4249999872,0.849,0,0,104104037,0.0914,0.01776,45.114583,1
21,7,38942699520,2.055276,0.905,62919999488,97.249,13287000064,22077999104,0.262,0.011175,0.0899,645303853,0.0258,0.00327,8.411848,0
4,7,3284082432,2.36388,1.39,2858400000,80.011,544200000,1100000000,1.096,0,0,34787404,0.0308,0.02189,103.7625,0
13,4,2481161728,1.198936,0.791,3910952960,24.119,825715008,625984000,0.867,0.026801,0.2832,156333741,0.0561,0.03645,13.557522,3
11,6,14835084288,85.85108,6.694,2231787008,73.795,1529083008,149832000,0.348,0,0,22249677,0.0739,0.20735,39.203415,4
4,9,1421930368,1.768264,3.523,482396992,2.576,393800992,371360992,1.118,0,0,72698058,0.0146,0.01344,760,2
14,7,318280269824,16.633785,7.859,41611001856,38.744,13274000384,19996999680,0.681,0.004269,0.2225,1056611201,0.0122,0.00185,42.754986,1
14,10,37606871040,2.843999,6.296,9306699776,29.271,4030700032,20562300928,0.323,0.029736,0.6631,320952294,0.0388,0.00151,22.426104,3
4,5,3043634432,7.971576,2.859,1136529024,17.395,518430016,295177984,2.798,0.070252,0.8069,63187658,0.0503,0.02699,11.425926,4
23,2,23921715200,9.194485,2.228,11654554624,254.031,4990546944,2287826944,0.212,0,0,44668875,0.0408,0.00267,20.488095,2
26,6,122855645184,2.563567,4.198,34200000512,26.663,22360999936,28608999424,1.248,0.029566,0.7762,1280351394,0.0083,0.00299,26.458564,2
4,6,2061417216,19.54955,2.412,3051697920,13.227,837350016,5551178240,0.544,0,0,233966094,0.0554,0.02655,0,3
40,3,858915274752,9.534472,1.331,693152972800,86.493,172666994688,66559000576,0.193,0.008312,0.334,4359714451,0.0043,0.45233,40.65283,0
4,7,2794192384,7.214313,1.198,2396999936,47.509,346000000,113400000,0.464,0.004202,0.1085,48045863,0.0473,0.01576,27.009434,1
8,9,7754193920,21.443066,57.271,131449000,0.344,53257000,4388000,4.665,0,0,365576380,0.2878,0.01354,0,1
6,9,1056297024,2.680101,5.777,217684992,1.158,-74487000,369040000,3.42,0,0,195863673,0.2806,0.02425,0,0
21,6,17670199296,4.712979,1.585,20682999808,219.948,8433999872,13175000064,1.48,0,0,87589414,0.0279,0.00764,12.562814,1
12,2,4533240832,3.200555,1.475,4138679040,72.439,2456649984,1773579008,0.905,0,0,52901281,0.1278,0.03364,22.554348,3
17,6,23761614848,2.797738,2.205,13483799552,161.289,3794899968,6603299840,1.076,0.010151,0.3175,82662063,0.0302,0.0034,31.560706,1
25,6,211787055104,4.331988,3.751,63616000000,25.214,49245999104,35401998336,0.82,0.037655,0.4931,2493811736,0.0101,0.00067,13.064715,2
27,6,63136829440,251.78778,25.597,2461963008,19.01,2059246976,2739734016,2.633,0,0,126133404,0.0268,0.03816,0,2
12,6,2646499072,7.321188,3.152,821347008,6.749,447582016,228379008,2.121,0,0,88225985,0.081,0.07512,0,2
16,10,62854426624,2.103295,5.329,20666699776,38.763,10077100032,46624600064,0.293,0.031226,0.5381,533725173,0.0414,0.00027,17.233138,3
20,4,14763711488,4.540513,1.627,9504100352,22.506,2003900032,1600600064,0.72,0.005602,0.0952,407753002,0.0394,0.00854,17.104762,1
6,6,238965952,0.777154,7.984,23027000,0.22,22762000,21783000,3.507,0,0,85991521,0.0595,0.14748,0,0
26,4,478506844160,1.822226,1.548,329816014848,75.052,102310002688,38989000704,0.824,0.03543,0.5568,4254166305,0.0091,0.00068,15.943182,2
30,4,20148551680,1.340428,1.722,16104999936,25.243,8152000000,9063000064,1.008,0.035592,0.2568,629328024,0.0259,0.00786,7.148649,1
3,0,3029787648,4.18245,1.414,2432000000,26.122,244900000,488800000,0.541,0,0,52589128,0.072,0.43924,27.05,0
12,9,5137467392,7.195926,15.155,356756992,2.061,17459000,625718016,0.307,0,0,99847629,0.1019,0.40325,0,0
26,9,176362553344,6.511692,4.188,43256999936,39.129,24085999616,14787999744,1.721,0.020965,0.332,1076690940,0.0221,0.00127,15.777027,3
15,9,4551219200,1.580118,1.893,3745158912,25.178,1109842048,3200581120,1.749,0.015085,0.64,144510304,0.0405,0.0116,41.666667,2
21,4,10348260352,0.911248,2.7,5085699072,7.257,3766646016,4163057920,0.521,0.054591,0.4231,688318347,0.0438,0.00633,7.878205,0
16,5,87924195328,3.088865,11.011,9688000512,16.893,9688000512,19665999872,0.028,0.012128,0.357,568078397,0.0126,0.00938,29.481766,1
8,7,42909216768,4.669334,17.464,4646958080,4.814,2192059904,103739000,7.335,0,0,1775458325,0.0298,0.08651,27.886792,2
9,6,1298245248,1.514238,2.244,689188992,5.411,302240992,411763008,3.169,0,0,119992730,0.0459,0.01294,0,2
17,7,3960100352,2.320819,7.224,672844032,0.702,-447516992,991971008,0.451,0,0,1092918181,0.3295,0.05288,0,3
7,3,8874772480,2.372666,0.627,18177417216,76.628,2507399936,3365046016,0.782,0,0,41846358,0.0459,0.82503,7.198459,3
20,9,11684268032,10.13595,8.054,1644999936,23.841,542099968,2608199936,2.883,0,0,69495978,0.1443,0.00655,457.694444,1
5,5,1173229568,1.661356,10.613,98402256,0.556,41400036,43745292,4.933,0,0,315310440,0.166,0.02058,0,0
