@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46-weka.filters.unsupervised.attribute.RemoveType-Tnominal'

@attribute numberOfAnalystOpinions numeric
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
1.676621,-0.138506,0.131145,-0.033772,-0.267185,-0.351448,-0.214339,-0.398657,0.119584,-0.650203,-0.134552,-0.146662,0.571635,-0.294048,-0.208271,1
-0.196032,-0.146119,-0.247412,-0.032722,-0.27447,-0.371299,-0.236045,-0.335601,-0.061429,-0.650203,-0.134552,0.004507,-0.325315,-0.476009,-0.151104,1
-0.196032,-0.147725,-0.251727,-0.033039,-0.272551,-0.371353,-0.239552,-0.342725,-0.485183,-0.650203,-0.134552,-0.009205,2.815978,-0.276209,-0.092646,1
-0.547154,-0.143272,0.19577,-0.035206,-0.234593,-0.356956,-0.194321,-0.393501,-0.111696,-0.141493,-0.024615,-0.023975,-0.744285,5.444398,0.043041,0
-0.313072,-0.164011,-0.11543,-0.034268,-0.281026,-0.352498,-0.248483,-0.393271,1.486953,-0.650203,-0.134552,-0.239619,1.850183,-0.165343,-0.208271,1
-0.898276,-0.133899,-0.104165,-0.035421,-0.17838,-0.269885,-0.204202,-0.32559,-0.23541,-0.337054,-0.087924,-0.020922,-0.266305,-0.511688,-0.000165,2
-1.015317,-0.158929,-0.369258,-0.035594,-0.184848,-0.174494,-0.168294,-0.134897,-0.253382,1.633337,16.952936,-0.152,0.085788,-0.514821,-0.208271,2
-0.547154,-0.151978,-0.222606,-0.034486,-0.265902,-0.281775,-0.243914,-0.380166,0.0826,-0.650203,-0.134552,-0.239595,0.374936,-0.402651,-0.208271,2
-0.781236,-0.163551,-0.158496,-0.034982,-0.265234,-0.239249,-0.211848,-0.299727,-0.425019,-0.650203,-0.134552,-0.251401,1.222711,-0.38864,0.002731,0
-0.664195,-0.169353,-0.328332,-0.035584,-0.270512,-0.311815,-0.230843,-0.366265,-0.099194,-0.650203,-0.134552,-0.23636,1.008309,0.313535,-0.123254,2
-0.781236,-0.16792,-0.356964,-0.035858,-0.253683,-0.341286,-0.237306,-0.393155,-0.02158,0.937827,-0.03468,-0.205292,0.376903,4.613518,-0.119859,3
0.389172,-0.122368,-0.14038,-0.035187,-0.182816,0.119471,-0.155588,-0.297222,-0.319276,-0.650203,-0.134552,-0.235506,-0.301711,-0.402651,-0.047119,2
0.272132,-0.133027,-0.247784,-0.035181,-0.19191,0.152553,-0.176168,-0.208455,-0.29271,-0.650203,-0.134552,-0.244821,-0.27614,-0.463217,-0.208271,2
0.389172,-0.122115,-0.292779,-0.03537,-0.080667,0.167532,-0.078331,0.155703,-0.461742,1.14512,-0.000255,-0.186097,-0.114846,-0.357922,-0.208271,3
-0.547154,-0.156243,-0.271779,-0.03184,-0.279231,-0.334463,-0.238874,-0.300824,-0.43127,1.454174,0.044359,-0.249772,-0.413829,-0.360706,-0.086059,1
1.793662,-0.11132,0.196947,-0.034562,-0.223021,-0.330487,-0.161693,-0.364731,-0.039291,-0.650203,-0.134552,-0.056607,-0.272206,1.363708,0.193582,1
-0.898276,-0.156076,0.288243,-0.035312,-0.247659,-0.249458,-0.230664,-0.356109,-0.180195,-0.45653,-0.120742,-0.216837,-0.665605,-0.524741,-0.109119,1
-1.249399,-0.163257,-0.333433,-0.035841,-0.231253,0.845534,-0.244326,-0.398291,0.275595,-0.650203,-0.134552,-0.284626,0.884388,0.508201,-0.208271,3
-1.015317,-0.165997,0.5142,-0.032625,-0.284681,-0.381854,-0.254853,-0.397712,-0.342716,-0.650203,-0.134552,-0.1245,-0.185658,0.018271,-0.208271,0
0.623254,0.240225,0.324034,-0.034635,0.205076,0.23896,0.181844,-0.083905,-0.336205,-0.282356,-0.090733,-0.062399,-0.868205,-0.528309,-0.04126,3
0.272132,-0.061452,1.564452,-0.023749,-0.273306,-0.362925,-0.235626,-0.39762,1.092109,-0.650203,-0.134552,-0.135392,-0.329249,0.468781,0.807537,0
-0.781236,-0.16345,-0.327908,-0.035525,-0.256299,-0.36365,-0.233746,-0.366337,-0.179153,-0.650203,-0.134552,-0.122937,-0.785592,-0.190406,-0.208271,1
-1.249399,-0.171338,-0.264923,-0.03586,-0.276669,-0.356726,-0.250212,-0.385083,-0.311983,-0.650203,-0.134552,-0.181027,-0.606595,-0.288827,-0.208271,0
-1.366439,-0.156546,-0.385706,-0.035834,-0.11517,-0.270359,-0.223208,-0.243716,-0.272394,-0.650203,-0.134552,0.126553,-0.903611,-0.400301,-0.119406,2
1.793662,0.116105,1.070042,-0.033055,-0.130744,-0.178335,0.097251,-0.212204,-0.364073,-0.650203,-0.134552,-0.072413,-0.840667,-0.529092,0.113914,1
-0.196032,0.045083,0.367366,-0.034188,-0.097682,-0.339721,-0.047327,-0.363401,-0.010381,0.22038,-0.010009,0.908788,-0.71478,-0.535619,-0.006176,3
0.506213,-0.028275,-0.320097,-0.035537,0.167231,-0.038927,0.120739,-0.212613,-0.446115,-0.650203,-0.134552,0.081548,-0.870172,-0.280647,-0.162709,2
-1.015317,-0.170616,-0.378856,-0.035843,-0.271783,-0.312675,-0.249936,-0.389532,-0.271353,-0.650203,-0.134552,-0.236829,-0.584958,0.082841,0.061186,2
-0.547154,-0.154194,0.165215,-0.03168,-0.281323,-0.381,-0.249767,-0.397488,-0.10831,-0.650203,-0.134552,-0.03194,0.87652,-0.266288,-0.208271,1
-0.547154,-0.149942,-0.351732,-0.035751,-0.139973,0.197965,-0.175338,-0.27019,0.006288,0.34122,-0.105901,-0.222805,-0.258437,-0.354789,-0.16754,2
-1.132358,-0.163509,-0.331733,-0.035614,-0.213413,-0.253083,-0.224759,-0.223466,-0.415122,-0.650203,-0.134552,-0.11487,-0.008628,-0.532225,-0.152497,4
0.155091,-0.161064,-0.331538,-0.035657,-0.2004,-0.262324,-0.147178,-0.227551,-0.297398,1.529248,-0.089563,-0.100665,-0.21713,-0.516126,-0.208271,3
-0.313072,-0.11688,-0.346619,-0.035869,0.228839,1.85258,-0.095282,-0.00758,-0.274478,0.163296,-0.086286,-0.2268,-0.895743,-0.530572,-0.125202,2
-0.781236,-0.162042,-0.336132,-0.035023,-0.268589,-0.277263,-0.231666,-0.36037,-0.284115,-0.188818,-0.004516,-0.253652,0.070052,1.053738,-0.159348,0
-0.196032,-0.131483,0.498313,-0.034452,-0.247763,-0.320731,-0.184728,-0.393295,-0.175767,-0.602968,-0.121069,-0.199207,-0.411862,3.475976,0.014561,1
-0.898276,-0.164812,-0.101297,-0.03506,-0.27396,-0.29147,-0.244793,-0.375425,0.087289,-0.267518,-0.073302,-0.268544,-0.254503,1.982081,0.014554,2
-1.015317,-0.13685,0.180905,-0.034126,-0.257674,-0.282371,-0.237683,-0.395956,-0.013767,-0.495567,-0.096335,-0.225075,0.618843,0.959668,0.128618,1
0.389172,-0.121865,-0.031788,-0.034367,-0.241024,-0.149731,-0.159901,-0.393146,-0.440385,-0.32867,-0.102968,-0.243631,-0.270239,0.457816,-0.070338,3
1.091417,0.133719,-0.056872,-0.034529,0.100993,-0.033114,0.157055,0.502751,-0.366678,-0.193325,-0.080996,0.03199,-0.960654,-0.539361,-0.042908,2
-0.547154,-0.163896,-0.196987,-0.035512,-0.268068,-0.36514,-0.225198,-0.395396,-0.161182,-0.650203,-0.134552,-0.161773,-0.122714,0.006959,-0.120072,3
0.506213,-0.150684,0.352581,-0.01255,-0.286201,-0.379923,-0.265572,-0.395103,0.453743,-0.650203,-0.134552,-0.2567,0.963068,0.612105,-0.208271,0
0.974376,0.098993,-0.28771,-0.034243,0.091568,-0.338257,0.208835,1.839285,-0.411475,1.181926,0.01318,1.744418,-0.834766,0.559022,-0.093975,2
0.857335,-0.126906,-0.343696,-0.035477,-0.214479,-0.332932,-0.387625,-0.348142,0.403997,-0.650203,-0.134552,0.08653,2.096057,0.077533,-0.208271,3
-0.547154,-0.157492,-0.201406,-0.035148,-0.257804,0.038239,-0.24998,-0.370214,-0.220044,-0.540219,-0.11592,-0.27474,0.160533,-0.324853,0.034148,0
0.155091,-0.011332,-0.334844,-0.034839,0.292987,-0.31065,0.285391,3.671623,-0.417726,-0.559042,-0.122271,2.011325,-0.85837,-0.534401,-0.130841,1
-0.664195,-0.161128,-0.21747,-0.035243,-0.264386,-0.25355,-0.221227,-0.326169,-0.070024,-0.650203,-0.134552,-0.246052,-0.21713,-0.084501,-0.101878,2
0.857335,0.028541,-0.332982,-0.035442,0.625078,-0.281131,0.738578,1.963492,-0.359646,-0.650203,-0.134552,2.168831,-0.358754,-0.031592,0.090563,2
-1.249399,-0.159853,-0.321161,-0.03546,-0.230085,-0.10984,-0.238195,-0.26461,-0.21223,-0.650203,-0.134552,-0.247986,0.197906,0.328938,-0.026945,0
2.261825,0.609723,1.14487,-0.023348,-0.189717,-0.360452,-0.024349,-0.371674,0.748574,-0.650203,-0.134552,-0.15516,-0.854436,-0.537185,1.069644,2
-0.430113,-0.13165,-0.061955,-0.034641,-0.238828,-0.087673,-0.209542,-0.32916,-0.221346,-0.650203,-0.134552,-0.24783,-0.771823,-0.262807,0.000478,0
-0.664195,-0.166803,-0.299014,-0.034966,-0.282335,-0.376522,-0.254889,-0.373374,0.591261,-0.650203,-0.134552,-0.198479,0.622777,0.333898,-0.208271,2
0.740295,0.54135,0.711473,-0.03516,1.08765,-0.036719,0.778526,0.496271,-0.398713,-0.167834,-0.079451,0.873221,-0.901644,-0.541014,-0.041402,1
-0.313072,-0.095989,6.031204,-0.033178,-0.236679,-0.245339,-0.20496,-0.161211,-0.064815,-0.346253,-0.088658,-0.189707,-0.378423,-0.422578,-0.000226,0
0.155091,-0.014267,-0.338598,-0.035782,1.118133,0.743327,0.61651,2.983268,-0.320838,1.63095,0.047621,0.0732,-0.844601,-0.534836,-0.095343,3
-0.430113,-0.149201,-0.082777,-0.035378,-0.22587,0.073848,-0.14924,-0.027524,-0.274739,-0.650203,-0.134552,-0.264799,-0.199427,-0.461477,-0.111243,3
-0.078991,-0.129259,-0.100104,-0.033583,-0.258599,-0.334497,-0.21131,-0.368396,0.02478,-0.426951,-0.025988,-0.134196,-0.476773,-0.527439,0.476604,1
-0.313072,-0.094196,-0.25845,-0.033962,-0.189171,-0.277608,-0.144484,0.372542,-0.436479,0.605384,-0.039424,-0.026268,-0.093209,-0.530311,-0.101274,2
-0.196032,-0.113104,-0.037672,-0.035321,-0.147926,-0.103398,-0.092127,-0.336008,-0.222127,-0.650203,-0.134552,-0.214379,-0.319414,3.377642,-0.077583,0
-0.313072,-0.159111,-0.248246,-0.035388,-0.256469,-0.223863,-0.205558,-0.365755,-0.265623,-0.650203,-0.134552,-0.238727,-0.413829,-0.519433,-0.208271,1
-0.547154,-0.169597,-0.293328,-0.035639,-0.215604,1.52443,-0.186815,-0.215436,-0.162224,-0.650203,-0.134552,-0.283613,1.850183,-0.193103,-0.208271,4
-0.313072,-0.129503,0.138135,-0.018143,-0.283434,-0.381793,-0.256522,-0.350925,-0.494559,-0.650203,-0.134552,-0.048459,4.106327,0.845931,-0.208271,0
1.55958,-0.065454,-0.243858,-0.035008,-0.174698,-0.281429,-0.046149,-0.394984,0.587355,-0.650203,-0.134552,-0.01798,-0.834766,-0.527526,-0.10104,2
-1.132358,-0.162294,-0.305942,-0.035631,-0.219671,-0.112666,-0.201764,-0.277704,-0.334121,0.58239,-0.017515,-0.222471,-0.47874,-0.464958,-0.208271,4
-0.430113,-0.156713,-0.08585,-0.033928,-0.276942,-0.295284,-0.246654,-0.36129,0.091716,-0.269322,-0.00759,-0.258241,3.500492,-0.052303,0.235151,0
-1.015317,-0.166072,-0.290134,-0.035436,-0.268678,-0.024354,-0.246776,-0.381203,0.015925,-0.650203,-0.134552,-0.281565,-0.817064,0.160899,-0.031579,0
-0.430113,-0.163955,-0.163544,-0.034947,-0.275685,-0.315399,-0.236942,-0.393415,0.173498,-0.650203,-0.134552,-0.245546,-0.284008,-0.269769,-0.208271,1
-0.664195,-0.170261,-0.335033,-0.035399,-0.282314,-0.322662,-0.249571,-0.391465,0.3131,-0.650203,-0.134552,-0.278245,-0.293843,2.295967,-0.208271,1
0.389172,-0.099644,0.048156,-0.035619,-0.019917,0.164639,-0.169408,-0.358677,-0.132793,-0.105052,-0.096367,-0.154358,-0.272206,-0.487322,-0.108641,4
1.325499,0.188046,-0.218875,-0.035218,0.59336,-0.196079,0.448578,1.068127,-0.441427,0.661404,-0.027096,1.062279,-0.657737,-0.531877,-0.091752,2
0.974376,0.072085,-0.32361,-0.031447,-0.15752,-0.345039,0.038419,1.576242,-0.251038,1.659878,0.348298,0.664311,-0.331216,-0.541711,0.088102,3
-0.664195,-0.146949,-0.327656,-0.035294,-0.215349,0.063124,-0.159256,-0.255451,-0.239838,-0.178396,-0.085084,-0.249654,-0.337117,-0.521957,-0.056163,4
1.442539,0.477366,1.524469,-0.032366,0.001047,0.232131,0.174879,0.016584,-0.084349,-0.386198,-0.099862,-0.157432,-0.651836,-0.541275,-0.022386,3
0.506213,-0.002469,-0.315887,-0.034961,0.086582,-0.308272,0.248255,0.875098,-0.441167,0.776131,-0.007496,0.977762,-0.79346,-0.118265,-0.081942,2
-1.015317,-0.14486,-0.267875,-0.033434,-0.247883,-0.071169,-0.186259,0.216414,0.211263,-0.063819,-0.09206,-0.258706,-0.592826,-0.455037,-0.108034,1
1.442539,-0.110321,-0.077602,-0.035201,-0.183213,-0.182847,-0.145459,-0.36,0.155787,-0.650203,-0.134552,-0.159883,-0.205328,-0.494545,-0.208271,2
-0.547154,-0.161935,-0.365321,-0.035909,0.01619,0.091822,-0.073609,-0.071355,-0.24114,-0.650203,-0.134552,-0.109068,-0.130582,-0.437894,-0.176348,4
-0.664195,-0.159904,-0.340699,-0.032317,-0.278251,-0.364815,-0.242737,-0.271361,-0.415903,1.083061,0.581437,-0.158842,1.437114,-0.508642,0.375308,1
-0.547154,-0.164201,-0.293123,-0.035464,-0.269405,-0.308285,-0.227076,-0.39629,0.177405,-0.650203,-0.134552,-0.22946,-0.651836,-0.257586,0.523756,1
-0.664195,-0.170859,-0.340561,-0.035811,-0.277236,-0.154765,-0.250653,-0.392483,-0.193217,-0.650203,-0.134552,-0.283873,-0.093209,0.240698,0.97734,0
-0.078991,-0.156738,0.082528,-0.034911,-0.265734,-0.326076,-0.212061,-0.38537,0.207617,-0.650203,-0.134552,-0.208377,-0.303678,-0.389075,-0.065998,2
-0.196032,-0.051304,-0.279442,-0.034869,0.041593,-0.22389,0.305247,1.362307,-0.40861,0.929596,-0.016313,0.279637,-0.285975,-0.535967,-0.102892,3
-0.547154,-0.09337,-0.023744,-0.034807,-0.145264,-0.170801,-0.106768,0.06813,-0.450804,-0.3671,-0.074691,-0.113869,-0.423664,0.371578,0.085613,1
-0.898276,-0.12537,-0.089499,-0.03525,-0.177993,0.16157,-0.214271,-0.259556,-0.178372,-0.590817,-0.127561,-0.237862,-0.40006,-0.249928,-0.040318,1
-1.366439,-0.163716,-0.295971,-0.035827,-0.236025,0.169829,-0.225325,-0.389857,-0.060127,-0.499706,-0.134552,-0.268817,-0.543651,-0.355137,-0.121303,0
-0.078991,-0.156679,0.444035,-0.005973,-0.286779,-0.382105,-0.256949,-0.395085,3.351522,-0.650203,-0.134552,-0.248771,2.03508,-0.393252,-0.208271,0
0.506213,-0.14411,-0.311791,-0.031127,-0.27744,-0.358135,-0.240329,-0.347789,-0.098934,0.75673,-0.01366,-0.189462,-0.142384,-0.378198,-0.08552,3
-0.196032,-0.15058,-0.208134,-0.034916,-0.253537,-0.221593,-0.218579,-0.342716,0.131565,-0.650203,-0.134552,-0.235167,0.066118,-0.348523,0.003353,1
1.091417,1.407234,0.019506,-0.034667,1.713442,-0.143979,2.275678,2.092678,-0.40809,0.520722,-0.036834,2.165377,-1.01573,-0.544321,-0.089829,2
-0.196032,-0.026705,0.835488,-0.035585,0.409651,0.607842,0.037974,0.359992,-0.415122,-0.213184,-0.020542,-0.093516,-0.681341,-0.379416,0.163748,2
-0.078991,-0.125818,-0.274841,-0.035821,0.240268,2.690125,0.019113,0.036993,-0.226816,-0.309386,-0.113345,-0.245693,-0.411862,-0.384463,-0.122812,1
0.389172,-0.074228,0.071223,-0.03372,-0.220422,-0.268509,-0.160876,-0.393606,-0.213012,-0.502116,-0.108539,-0.129239,0.119226,-0.526221,0.036895,2
-0.196032,-0.105364,-0.297142,-0.031712,-0.248711,-0.336652,-0.169812,0.19091,-0.143732,1.584325,0.229388,-0.067768,-0.620364,-0.440766,0.021107,3
-1.132358,-0.169798,-0.330579,-0.035816,-0.26055,-0.094367,-0.243288,-0.37762,-0.296356,-0.154859,-0.104778,-0.28071,-0.815097,1.907591,-0.124959,1
-1.132358,-0.170167,-0.303693,-0.035934,-0.094493,0.090643,-0.187224,-0.220755,-0.298961,0.64231,0.099523,-0.246287,-0.691176,2.116442,0.047644,1
3.783355,1.513775,-0.016804,-0.032194,0.415183,-0.26332,0.625179,-0.133629,-0.216137,-0.650203,-0.134552,1.400288,-0.697077,-0.506554,0.498299,1
1.676621,-0.136274,-0.325563,-0.03562,-0.054796,-0.205225,0.121969,-0.080563,-0.37397,1.218321,-0.080559,0.078535,0.701457,-0.510122,-0.168586,4
0.857335,0.060664,-0.292497,-0.035874,2.869206,1.803794,0.519101,1.029248,-0.358083,0.906658,0.037805,0.127889,-0.785592,-0.527961,-0.051893,2
0.272132,-0.089422,0.51507,-0.032981,-0.237033,-0.086873,-0.222915,-0.18915,-0.320318,-0.650203,-0.134552,-0.256045,0.317893,-0.48767,0.327994,1
-1.015317,-0.15709,-0.232982,-0.035825,-0.17429,0.228317,-0.241535,-0.365977,-0.226816,-0.650203,-0.134552,-0.248758,-0.364654,0.868034,-0.208271,0
0.272132,-0.150732,-0.355389,-0.033505,-0.260559,-0.32172,-0.213978,-0.076351,-0.345321,1.644687,0.048635,-0.182755,1.159767,-0.463739,-0.096727,4
0.506213,0.054401,0.141051,-0.035308,0.222827,0.060637,0.152269,-0.053008,-0.28125,-0.222408,-0.096289,0.03839,-0.720681,-0.355398,-0.081912,1
-0.781236,-0.169954,-0.030465,-0.035528,-0.281193,-0.284613,-0.245828,-0.394521,-0.076014,-0.650203,-0.134552,-0.279074,1.899358,-0.319545,-0.182066,3
-1.132358,-0.170241,-0.381388,-0.035817,-0.244344,0.151428,-0.208391,-0.335069,-0.340633,-0.650203,-0.134552,-0.272401,1.458751,-0.434239,-0.208271,3
0.272132,0.062492,0.786961,-0.029402,-0.230775,-0.175855,-0.17396,-0.258759,0.145109,-0.650203,-0.134552,-0.217236,-0.683308,-0.185967,0.626854,1
1.793662,-0.065212,-0.327688,-0.035069,-0.077137,-0.10045,-0.035068,-0.044754,-0.361208,0.352383,0.085635,-0.04634,-0.360721,-0.532138,-0.208271,1
0.155091,-0.109651,0.03366,-0.032664,-0.258754,-0.333325,-0.242045,-0.378952,0.433168,-0.650203,-0.134552,-0.121929,0.371002,-0.388466,4.02489,1
-0.313072,-0.161368,-0.189201,-0.035792,-0.138816,0.14361,-0.125506,-0.202655,-0.453408,-0.650203,-0.134552,-0.223735,1.529562,0.697212,-0.126244,4
-0.313072,-0.153635,-0.275384,-0.03492,-0.197836,0.50048,-0.178633,0.275619,-0.257288,0.256829,0.378728,-0.265532,0.296256,-0.381504,0.560133,2
-0.313072,-0.147647,-0.081964,-0.031969,-0.279026,-0.302459,-0.239176,-0.398024,1.856273,-0.650203,-0.134552,-0.271815,1.155833,0.481486,-0.011758,0
-0.547154,-0.164835,-0.248168,-0.035282,-0.252867,-0.236369,-0.234907,-0.282884,-0.277083,-0.650203,-0.134552,-0.221697,0.567702,-0.473138,-0.208271,3
0.623254,-0.013884,-0.211285,-0.034768,-0.080294,-0.143695,-0.065468,-0.253811,-0.180716,-0.199167,-0.072788,-0.041511,-0.942951,-0.532138,-0.014757,2
0.03805,-0.152245,-0.025991,-0.034122,-0.266548,-0.322526,-0.216755,-0.293817,0.46364,-0.650203,-0.134552,-0.207465,4.041416,0.530392,-0.208271,3
-1.249399,-0.166889,-0.036892,-0.035449,-0.270629,0.328803,-0.24546,-0.383414,-0.313025,-0.203422,-0.098848,-0.289344,-0.494476,-0.213553,-0.097097,3
0.272132,-0.170701,-0.332608,-0.000411,-0.287525,-0.38684,-0.261813,-0.398441,3.324956,-0.650203,-0.134552,-0.23392,0.636546,1.087589,-0.208271,0
-0.781236,-0.034713,0.21753,-0.03544,0.083726,1.931298,-0.080273,-0.35254,-0.227857,-0.587667,-0.128076,-0.249538,-0.677407,-0.43276,-0.062366,1
-0.898276,-0.139848,-0.091083,-0.035492,-0.180239,-0.082693,-0.170321,-0.320818,-0.338289,0.218819,-0.063409,-0.193367,-0.647902,-0.515604,-0.093504,2
-0.196032,-0.122656,-0.085715,-0.034627,-0.231162,-0.166133,-0.199395,-0.395193,-0.300263,-0.015144,-0.078031,-0.219835,-0.423664,-0.498026,-0.083456,3
0.155091,-0.125375,-0.338595,-0.035695,0.072399,0.293797,0.003796,0.088545,-0.44872,1.425507,0.027428,-0.133544,-0.49841,-0.520216,-0.09892,3
0.506213,-0.140822,-0.335681,-0.035648,-0.067094,0.157498,-0.127673,-0.033704,-0.329433,1.707194,-0.062129,-0.176291,-0.463004,-0.482014,-0.164377,1
0.506213,-0.100239,-0.279925,-0.034284,-0.211177,-0.213836,-0.17096,-0.089941,0.618869,0.690953,0.572074,-0.173761,-0.805262,-0.432673,-0.208271,2
-1.015317,-0.143573,-0.078956,-0.035283,-0.227918,0.765054,-0.209313,-0.388756,-0.092683,-0.450741,-0.118495,-0.280968,-0.590859,-0.380286,-0.092795,0
-0.313072,-0.163139,-0.068552,-0.035315,-0.26018,-0.282798,-0.230278,-0.346593,-0.191394,-0.650203,-0.134552,-0.242347,1.736097,0.566245,-0.208271,0
0.03805,-0.107563,-0.289405,-0.03567,0.046293,0.132885,-0.112444,-0.119919,-0.348967,-0.608095,-0.131743,-0.109597,-0.756087,-0.499679,-0.114948,2
-0.547154,-0.164776,-0.211499,-0.035703,-0.258068,-0.289932,-0.24257,-0.396732,0.159694,-0.650203,-0.134552,-0.212229,0.451649,0.108513,-0.04133,2
-0.430113,-0.168923,-0.348666,-0.035884,-0.230644,-0.135639,-0.2511,-0.357057,-0.336726,-0.650203,-0.134552,-0.229353,0.829312,-0.283083,-0.208271,2
-0.196032,-0.088333,-0.311048,-0.03537,0.068776,-0.32296,-0.092822,0.645647,-0.363292,2.0424,0.112928,2.119943,-0.531849,-0.531355,-0.078563,1
1.793662,0.309233,-0.308228,-0.035398,1.122335,-0.058493,1.418916,1.206179,-0.260153,0.892603,-0.069292,1.016327,-0.946885,-0.542581,-0.149232,1
-0.898276,-0.170044,0.062111,-0.034746,-0.284922,-0.353738,-0.254839,-0.398519,-0.180195,-0.650203,-0.134552,-0.276536,2.43438,1.252321,-0.047429,0
-1.015317,-0.168047,-0.373797,-0.035744,-0.257215,-0.329518,-0.249038,-0.354809,-0.005953,-0.650203,-0.134552,-0.151773,-0.592826,0.037329,-0.107688,2
-0.781236,-0.145419,-0.292885,-0.034272,-0.239326,-0.238293,-0.188676,-0.000799,-0.450543,0.564108,-0.006653,-0.194663,-0.191559,-0.461129,-0.058663,3
0.155091,-0.155057,-0.342609,-0.033185,-0.272231,-0.367823,-0.236502,-0.245082,-0.467733,1.088094,0.710725,-0.051912,0.315926,-0.495937,0.472046,1
0.272132,-0.113886,-0.310005,-0.035614,-0.029327,0.348342,-0.091101,-0.189161,-0.433093,-0.343117,-0.123504,-0.19525,-0.482674,-0.490803,-0.157301,2
0.272132,-0.154738,-0.203019,0.565712,-0.287521,-0.386847,-0.273149,-0.395279,4.033904,-0.650203,-0.134552,-0.204246,1.429245,-0.376196,-0.208271,1
0.506213,-0.131922,0.27029,-0.034395,-0.253083,-0.304281,-0.236092,-0.331777,-0.170037,-0.650203,-0.134552,-0.166837,0.807675,-0.261763,0.399658,1
-0.196032,-0.143891,-0.031412,-0.034834,-0.220374,-0.125592,-0.203357,-0.05122,-0.420331,-0.447584,-0.123535,-0.22616,-0.569222,-0.040207,-0.128642,0
0.623254,-0.164022,-0.335661,-0.031786,-0.283287,-0.371868,-0.249401,-0.334395,-0.140606,1.247793,1.464962,-0.208657,1.877721,-0.500114,-0.208271,1
1.208458,-0.084511,-0.070378,-0.035611,0.15287,0.203934,0.130498,0.102146,-0.472161,-0.650203,-0.134552,-0.107549,0.67982,-0.537882,-0.113086,3
1.208458,0.486748,-0.115258,-0.035408,1.36656,0.368422,1.043597,0.159452,-0.18306,0.464508,-0.058525,0.355667,-0.736417,-0.54406,-0.108429,2
0.389172,-0.12388,-0.102928,-0.034473,-0.232433,0.027813,-0.187128,-0.292382,-0.209365,0.011419,-0.091607,-0.256394,-0.042067,-0.514995,-0.114322,4
0.857335,0.091348,-0.208904,-0.035154,0.325441,-0.265352,0.333539,0.232307,-0.243745,-0.031842,-0.063627,1.206822,-0.929182,-0.492544,-0.04939,2
0.740295,0.995689,0.181367,-0.034555,1.232827,0.081016,1.900687,4.220287,-0.323964,0.391612,0.033826,0.682371,-0.815097,-0.539796,0.023152,3
1.442539,-0.126579,-0.305093,-0.035112,-0.214821,-0.278286,-0.112028,-0.357496,0.349042,-0.650203,-0.134552,-0.108564,-0.423664,-0.482884,-0.128213,1
-0.196032,-0.158622,0.006356,-0.03552,-0.211172,-0.202623,-0.166227,-0.162781,-0.301305,-0.390725,-0.121616,-0.194371,0.772269,0.396031,-0.138449,2
2.96407,-0.074026,-0.126355,-0.03453,-0.194828,-0.347851,-0.076126,-0.389312,1.694532,-0.650203,-0.134552,0.330623,-0.293843,-0.496024,-0.148504,1
0.857335,-0.111808,-0.209113,-0.035684,0.090983,0.56161,0.036087,-0.036193,-0.259632,-0.650203,-0.134552,-0.182842,0.062184,-0.320415,-0.113714,2
-1.132358,-0.169817,-0.285083,-0.03564,-0.275271,-0.312066,-0.252893,-0.386507,-0.126281,-0.499542,-0.124487,-0.247179,1.730196,-0.462347,-0.115121,4
-1.015317,-0.1517,-0.332036,-0.03482,-0.234305,-0.174433,-0.207896,-0.1002,-0.44273,1.194186,-0.030045,-0.219733,-0.429565,-0.505336,-0.127133,2
-0.196032,-0.141114,0.24232,-0.035257,-0.217378,0.337217,-0.200703,-0.331609,0.052388,-0.407752,-0.079981,-0.271923,0.618843,0.863335,-0.062356,3
-1.132358,-0.165854,-0.20619,-0.035403,-0.26963,-0.208104,-0.231203,-0.384777,-0.225253,-0.650203,-0.134552,-0.268255,-0.221064,-0.147243,-0.115268,1
-0.664195,-0.163338,-0.117213,-0.0344,-0.277938,-0.322492,-0.243638,-0.380695,0.0826,-0.650203,-0.134552,-0.252203,-0.59676,-0.159165,-0.208271,1
-0.664195,-0.157453,-0.30371,-0.034819,-0.262471,-0.296036,-0.250284,-0.326622,-0.375012,1.18769,0.395425,-0.221561,-0.785592,-0.411092,0.202711,1
1.091417,0.001747,-0.122389,-0.034279,-0.10725,0.002102,-0.136231,-0.022743,-0.245047,-0.374557,-0.093433,-0.157246,-0.573156,-0.534314,0.000351,1
-0.313072,-0.1672,-0.306563,-0.018065,-0.287356,-0.386603,-0.274517,-0.396353,4.737383,-0.650203,-0.134552,-0.187973,1.425312,-0.426929,-0.208271,1
