@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47'}
@attribute Key_Run {1,2,3,4,5}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {-D,-K}
@attribute Key_Scheme_version_ID {5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,5,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,48,118,0,28.915663,71.084337,0,0.112782,0.285777,0.528926,89.304801,132.231021,385.444145,2059.141446,-1673.6973,2.321953,12.404467,-10.082514,72.659273,0.437706,18.850792,0.363636,12,0.052632,7,0.947368,126,0.636364,21,0.631579,0.363636,0.461538,0.389865,0.712235,0.513598,0.289157,0.176375,0.823625,0.710843,?,0.289157,?,?,0.660259,0.363018,?,0.289157,0,0.142,0,0.0625,0,62.5,520964,631300,74317,30.120482,21.807229,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,6,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,42,123,0,25.454545,74.545455,0,0.068182,0.298656,0.539924,93.329891,134.980966,383.118136,3318.756389,-2935.638253,2.321928,20.113675,-17.791747,57.96258,0.351288,15.129166,0.181818,6,0.060606,8,0.939394,124,0.818182,27,0.428571,0.181818,0.255319,0.173995,0.662764,0.35106,0.254545,0.186364,0.813636,0.745455,0.444048,0.254545,0.213777,0.12722,0.662075,0.361788,0.213777,0.254545,0.016,0.136,0,0.078125,0,78.125,536964,631721,73896,27.878788,22.30303,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,7,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,44,121,0,26.666667,73.333333,0,0.083333,0.291666,0.532623,91.145679,133.155807,383.118136,2640.712366,-2257.594231,2.321928,16.004317,-13.682389,65.683461,0.398082,17.144441,0.181818,6,0.030303,4,0.969697,128,0.818182,27,0.6,0.181818,0.27907,0.254,0.729109,0.469813,0.266667,0.183333,0.816667,0.733333,0.430462,0.266667,0.204855,0.139456,0.644972,0.345782,0.204855,0.266667,0.005,0.137,0,0.046875,0,46.875,516964,631721,73896,30.30303,22.545455,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,8,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,42,123,0,25.454545,74.545455,0,0.068182,0.295124,0.536737,92.226188,134.184239,383.118136,2305.852298,-1922.734162,2.321928,13.974862,-11.652934,61.611703,0.373404,16.081646,0.333333,11,0.037879,5,0.962121,127,0.666667,22,0.6875,0.333333,0.44898,0.399376,0.8191,0.57204,0.254545,0.186364,0.813636,0.745455,0.229227,0.254545,0.17675,0.079882,0.694766,0.390891,0.17675,0.254545,0.01,0.131,0.046875,0.015625,46.875,15.625,517764,631721,73896,30.30303,22.181818,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,9,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,46,119,0,27.878788,72.121212,0,0.098485,0.287607,0.529828,89.877194,132.456922,383.118136,4638.765651,-4255.647516,2.321928,28.113731,-25.791803,70.307422,0.426106,18.351369,0.272727,9,0.060606,8,0.939394,124,0.727273,24,0.529412,0.272727,0.36,0.279108,0.698118,0.377728,0.278788,0.180303,0.819697,0.721212,?,0.278788,?,?,0.66157,0.367993,?,0.278788,0.015,0.138,0.03125,0.046875,31.25,46.875,520964,631721,73896,30.909091,22.060606,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,10,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,43,122,0,26.060606,73.939394,0,0.075758,0.294441,0.528182,92.012825,132.045494,383.118136,3524.323389,-3141.205254,2.321928,21.359536,-19.037608,63.981436,0.387766,16.700185,0.333333,11,0.068182,9,0.931818,123,0.666667,22,0.55,0.333333,0.415094,0.324967,0.657025,0.37516,0.260606,0.184848,0.815152,0.739394,0.313077,0.260606,0.191066,0.095526,0.620248,0.31833,0.191066,0.260606,0.005,0.126,0,0.046875,0,46.875,527364,631721,73896,32.727273,24.727273,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,1,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,48,118,0,28.915663,71.084337,0,0.107446,0.286924,0.524946,89.663319,131.235987,385.444145,4285.01908,-3899.574935,2.321953,25.813368,-23.491415,72.434891,0.436355,18.792578,0.363636,12,0.082707,11,0.917293,122,0.636364,21,0.521739,0.363636,0.428571,0.324525,0.707223,0.450436,0.289157,0.182242,0.817758,0.710843,0.506549,0.289157,0.231464,0.172311,0.639169,0.348068,0.230749,0.289157,0.01,0.131,0.046875,0,46.875,0,536164,631300,74317,33.13253,23.614458,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,2,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,43,123,0,25.903614,74.096386,0,0.075062,0.298897,0.542118,93.404858,135.529008,385.444145,3622.801139,-3237.356993,2.321953,21.824103,-19.502151,58.436791,0.352029,15.160897,0.090909,3,0.022556,3,0.977444,130,0.909091,30,0.5,0.090909,0.153846,0.146151,0.657097,0.33293,0.259036,0.183905,0.816095,0.740964,0.400278,0.259036,0.190031,0.125518,0.668554,0.342141,0.190527,0.259036,0.003,0.143,0.015625,0.0625,15.625,62.5,510564,631300,74317,27.710843,21.566265,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,3,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,48,118,0,28.915663,71.084337,0,0.111897,0.281177,0.519168,87.867533,129.791521,385.444145,2124.603031,-1739.158886,2.321953,12.798813,-10.476861,77.908369,0.469328,20.212622,0.294118,10,0.090909,12,0.909091,120,0.705882,24,0.454545,0.294118,0.357143,0.241867,0.721368,0.421014,0.289157,0.177058,0.822942,0.710843,0.29151,0.289157,0.208663,0.129647,0.681947,0.365047,0.207763,0.289157,0.01,0.131,0,0.078125,0,78.125,507364,631300,74317,33.73494,23.253012,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,4,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,44,122,0,26.506024,73.493976,0,0.082208,0.291268,0.533957,91.021026,133.488743,385.444145,2326.298069,-1940.853924,2.321953,14.013844,-11.691891,66.123264,0.398333,17.155083,0.333333,11,0.022556,3,0.977444,130,0.666667,22,0.785714,0.333333,0.468085,0.446319,0.789018,0.570377,0.26506,0.182809,0.817191,0.73494,?,0.26506,?,?,0.668139,0.372468,?,0.26506,0.016,0.152,0.0625,0.046875,62.5,46.875,526564,631300,74317,30.722892,22.048193,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,5,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,44,122,0,26.506024,73.493976,0,0.082582,0.292484,0.533878,91.400915,133.468832,385.444145,3277.446934,-2892.002789,2.321953,19.743656,-17.421704,64.562876,0.388933,16.750255,0.212121,7,0.030075,4,0.969925,129,0.787879,26,0.636364,0.212121,0.318182,0.29208,0.660515,0.372259,0.26506,0.18241,0.81759,0.73494,0.390331,0.26506,0.203976,0.130839,0.651805,0.367057,0.204557,0.26506,0.001,0.141,0,0.046875,0,46.875,516964,631300,74317,29.518072,22.409639,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,6,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,40,125,0,24.242424,75.757576,0,0.05303,0.303987,0.543395,94.995867,135.848817,383.118136,2814.195656,-2431.07752,2.321928,17.055731,-14.733803,52.999842,0.321211,13.833812,0.30303,10,0.060606,8,0.939394,124,0.69697,23,0.555556,0.30303,0.392157,0.311046,0.748852,0.461368,0.242424,0.189394,0.810606,0.757576,0.350817,0.242424,0.17567,0.083764,0.654454,0.34142,0.17567,0.242424,0.016,0.169,0,0.109375,0,109.375,521764,631721,73896,29.090909,22.909091,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,7,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,45,120,0,27.272727,72.727273,0,0.090909,0.290205,0.531094,90.689111,132.773604,383.118136,2293.374247,-1910.256111,2.321928,13.899238,-11.57731,66.764173,0.404631,17.426524,0.272727,9,0.045455,6,0.954545,126,0.727273,24,0.6,0.272727,0.375,0.316228,0.674242,0.405786,0.272727,0.181818,0.818182,0.727273,?,0.272727,?,?,0.646556,0.352703,?,0.272727,0.013,0.155,0.015625,0.03125,15.625,31.25,516964,631721,73896,30.909091,22.666667,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,8,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,41,124,0,24.848485,75.151515,0,0.060606,0.301736,0.542248,94.292429,135.561977,383.118136,2286.656627,-1903.538491,2.321928,13.858525,-11.536597,54.630776,0.331096,14.259512,0.272727,9,0.030303,4,0.969697,128,0.727273,24,0.692308,0.272727,0.391304,0.359937,0.767218,0.510286,0.248485,0.187879,0.812121,0.751515,0.398178,0.248485,0.185636,0.106477,0.663269,0.370542,0.185636,0.248485,0,0.142,0,0.109375,0,109.375,528164,631721,73896,28.484848,22.545455,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,9,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,42,123,0,25.454545,74.545455,0,0.068182,0.298798,0.540581,93.374262,135.145326,383.118136,2562.507786,-2179.389651,2.321928,15.53035,-13.208422,57.893232,0.350868,15.111065,0.333333,11,0.030303,4,0.969697,128,0.666667,22,0.733333,0.333333,0.458333,0.421637,0.750803,0.54476,0.254545,0.186364,0.813636,0.745455,0.189425,0.254545,0.16133,0.072934,0.640519,0.321946,0.16133,0.254545,0.016,0.157,0,0.078125,0,78.125,519364,631721,73896,27.878788,21.69697,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,10,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,36,129,0,21.818182,78.181818,0,0.022727,0.312364,0.554573,97.613847,138.643266,383.118136,2568.827122,-2185.708987,2.321928,15.568649,-13.246721,42.591037,0.258127,11.116946,0.151515,5,0.05303,7,0.94697,125,0.848485,28,0.416667,0.151515,0.222222,0.151697,0.733012,0.432724,0.218182,0.195455,0.804545,0.781818,0.285238,0.218182,0.147974,0.045584,0.603076,0.309176,0.147974,0.218182,0,0.142,0,0.09375,0,93.75,522564,631721,73896,23.636364,21.454545,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,1,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,42,124,0,25.301205,74.698795,0,0.066739,0.29828,0.54049,93.212161,135.121894,385.444145,4506.88798,-4121.443834,2.321953,27.149928,-24.827975,58.483472,0.35231,15.173008,0.352941,12,0.075758,10,0.924242,122,0.647059,22,0.545455,0.352941,0.428571,0.329914,0.69385,0.412862,0.253012,0.185912,0.814088,0.746988,0.295957,0.253012,0.183133,0.08487,0.618153,0.30784,0.181645,0.253012,0,0.157,0,0.015625,0,15.625,526564,631300,74317,28.915663,22.168675,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,2,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,44,122,0,26.506024,73.493976,0,0.082333,0.289253,0.521659,90.391188,130.414274,385.444145,3307.437802,-2921.993657,2.321953,19.924324,-17.602371,69.986559,0.421606,18.15738,0.242424,8,0.052632,7,0.947368,126,0.757576,25,0.533333,0.242424,0.333333,0.264197,0.682843,0.372946,0.26506,0.182638,0.817362,0.73494,0.361659,0.26506,0.217526,0.125913,0.65435,0.342962,0.217717,0.26506,0.016,0.126,0.015625,0.015625,15.625,15.625,539364,631300,74317,36.746988,25.301205,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,3,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,38,128,0,22.891566,77.108434,0,0.031673,0.303198,0.540768,94.749021,135.191444,385.444145,2254.116524,-1868.672378,2.321953,13.579015,-11.257063,53.233654,0.320685,13.810991,0.242424,8,0.075188,10,0.924812,123,0.757576,25,0.444444,0.242424,0.313725,0.214658,0.695147,0.424512,0.228916,0.197359,0.802641,0.771084,0.150424,0.228916,0.141696,0.023525,0.667825,0.347629,0.140475,0.228916,0,0.142,0,0.015625,0,15.625,522564,631300,74317,28.915663,23.13253,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,4,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,42,124,0,25.301205,74.698795,0,0.067542,0.297595,0.541287,92.998035,135.321242,385.444145,2204.174824,-1818.730679,2.321953,13.278162,-10.956209,58.337352,0.35143,15.135099,0.212121,7,0.030075,4,0.969925,129,0.787879,26,0.636364,0.212121,0.318182,0.29208,0.718159,0.44636,0.253012,0.1854,0.8146,0.746988,?,0.253012,?,?,0.666545,0.38156,?,0.253012,0.015,0.126,0,0.078125,0,78.125,525764,631300,74317,27.710843,21.325301,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,5,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,38,128,0,22.891566,77.108434,0,0.037376,0.310339,0.551234,96.980644,137.807989,385.444145,3613.870731,-3228.426586,2.321953,21.770306,-19.448353,47.155806,0.284071,12.234148,0.242424,8,0.067669,9,0.932331,124,0.757576,25,0.470588,0.242424,0.32,0.230036,0.687628,0.365595,0.228916,0.191493,0.808507,0.771084,0.263792,0.228916,0.15778,0.054342,0.631822,0.321767,0.158114,0.228916,0.016,0.126,0,0.09375,0,93.75,520964,631300,74317,25.903614,21.927711,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,6,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,40,125,0,24.242424,75.757576,0,0.05303,0.300177,0.539288,93.805178,134.821906,383.118136,3680.274451,-3297.156316,2.321928,22.304694,-19.982766,56.732076,0.343831,14.807985,0.272727,9,0.068182,9,0.931818,123,0.727273,24,0.5,0.272727,0.352941,0.262445,0.730601,0.41648,0.242424,0.189394,0.810606,0.757576,0.252332,0.242424,0.176002,0.066293,0.598737,0.293971,0.176002,0.242424,0.015,0.127,0.015625,0.0625,15.625,62.5,516164,631721,73896,27.272727,22.30303,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,7,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,44,121,0,26.666667,73.333333,0,0.083333,0.29397,0.53485,91.865773,133.712545,383.118136,2405.843348,-2022.725212,2.321928,14.580869,-12.258941,63.352136,0.383952,16.535927,0.272727,9,0.05303,7,0.94697,125,0.727273,24,0.5625,0.272727,0.367347,0.296972,0.72337,0.503172,0.266667,0.183333,0.816667,0.733333,?,0.266667,?,?,0.685032,0.368062,?,0.266667,0.01,0.132,0,0.125,0,125,528164,631721,73896,29.090909,22.30303,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,8,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,50,115,0,30.30303,69.69697,0,0.128788,0.282376,0.520758,88.242492,130.189428,383.118136,2415.238948,-2032.120812,2.321928,14.637812,-12.315884,76.670811,0.464672,20.012316,0.393939,13,0.030303,4,0.969697,128,0.606061,20,0.764706,0.393939,0.52,0.478471,0.752066,0.559732,0.30303,0.174242,0.825758,0.69697,0.311111,0.30303,0.227359,0.157725,0.659045,0.358444,0.227359,0.30303,0.005,0.143,0,0.109375,0,109.375,528964,631721,73896,33.333333,23.030303,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,9,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,47,118,0,28.484848,71.515152,0,0.106061,0.287681,0.531549,89.900267,132.88724,383.118136,2256.174465,-1873.056329,2.321928,13.673785,-11.351857,69.813152,0.42311,18.222356,0.272727,9,0.045455,6,0.954545,126,0.727273,24,0.6,0.272727,0.375,0.316228,0.746786,0.493519,0.284848,0.178788,0.821212,0.715152,0.403284,0.284848,0.231854,0.158659,0.680624,0.409168,0.231854,0.284848,0.015,0.185,0,0.140625,0,140.625,528164,631721,73896,30.30303,21.454545,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,10,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,46,119,0,27.878788,72.121212,0,0.098485,0.293748,0.533457,91.796361,133.364358,383.118136,1912.750717,-1529.632581,2.321928,11.592429,-9.2705,64.083543,0.388385,16.726836,0.272727,9,0.05303,7,0.94697,125,0.727273,24,0.5625,0.272727,0.367347,0.296972,0.764922,0.507427,0.278788,0.180303,0.819697,0.721212,0.54347,0.278788,0.209797,0.16739,0.658953,0.376599,0.209797,0.278788,0.004,0.126,0.015625,0.078125,15.625,78.125,520964,631721,73896,29.69697,22.909091,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,1,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,51,115,0,30.722892,69.277108,0,0.135064,0.27873,0.511448,87.10292,127.861579,385.444145,3098.217336,-2712.77319,2.321953,18.66396,-16.342007,82.57039,0.497412,21.422141,0.333333,11,0.037594,5,0.962406,128,0.666667,22,0.6875,0.333333,0.44898,0.399932,0.80565,0.544324,0.307229,0.172118,0.827882,0.692771,0.427631,0.307229,0.245717,0.185548,0.631687,0.330171,0.246319,0.307229,0.016,0.176,0,0.140625,0,140.625,530564,631300,74317,39.759036,25.301205,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,2,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,44,122,0,26.506024,73.493976,0,0.081792,0.29683,0.534986,92.758931,133.746043,385.444145,2605.299309,-2219.855164,2.321953,15.694574,-13.372621,61.298159,0.369266,15.903253,0.323529,11,0.083333,11,0.916667,121,0.676471,23,0.5,0.323529,0.392857,0.285891,0.745766,0.443388,0.26506,0.18298,0.81702,0.73494,0.44882,0.26506,0.236904,0.138823,0.626567,0.347648,0.235958,0.26506,0.015,0.139,0,0.078125,0,78.125,521764,631300,74317,31.927711,23.493976,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,3,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,42,124,0,25.301205,74.698795,0,0.067627,0.298637,0.537348,93.323779,134.336331,385.444145,3088.572576,-2703.128431,2.321953,18.605859,-16.283906,58.448294,0.352098,15.163882,0.242424,8,0.052632,7,0.947368,126,0.757576,25,0.533333,0.242424,0.333333,0.264197,0.720551,0.401969,0.253012,0.1854,0.8146,0.746988,0.37713,0.253012,0.197732,0.112176,0.662199,0.361718,0.19893,0.253012,0.016,0.142,0,0.078125,0,78.125,526564,631300,74317,29.518072,23.012048,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,4,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,45,121,0,27.108434,72.891566,0,0.084753,0.291684,0.535933,91.150885,133.982647,385.444145,3183.131077,-2797.686932,2.321953,19.175488,-16.853536,66.081461,0.398081,17.144238,0.272727,9,0.067669,9,0.932331,124,0.727273,24,0.5,0.272727,0.352941,0.263204,0.706311,0.448858,0.271084,0.186726,0.813274,0.728916,0.541986,0.271084,0.21085,0.148595,0.6635,0.349879,0.21001,0.271084,0,0.167,0,0.09375,0,93.75,516164,631300,74317,28.915663,21.566265,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,5,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1489,166,43,123,0,25.903614,74.096386,0,0.074895,0.294894,0.533544,92.153994,133.38539,385.444145,3315.784466,-2930.34032,2.321953,19.974605,-17.652653,62.64938,0.377406,16.253816,0.333333,11,0.06015,8,0.93985,125,0.666667,22,0.578947,0.333333,0.423077,0.342453,0.729323,0.41934,0.259036,0.184133,0.815867,0.740964,0.315399,0.259036,0.183673,0.09764,0.651642,0.338074,0.184195,0.259036,0,0.151,0,0.078125,0,78.125,516964,631300,74317,32.53012,23.493976,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,6,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,45,120,0,27.272727,72.727273,0,0.090909,0.291555,0.534034,91.110891,133.508555,383.118136,2584.241534,-2201.123399,2.321928,15.66207,-13.340142,66.120123,0.400728,17.258416,0.272727,9,0.015152,2,0.984848,130,0.727273,24,0.818182,0.272727,0.409091,0.41304,0.656795,0.427122,0.272727,0.181818,0.818182,0.727273,0.413859,0.272727,0.217834,0.143967,0.605969,0.30707,0.217834,0.272727,0.006,0.136,0.03125,0,31.25,0,521764,631721,73896,27.878788,21.818182,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,7,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,41,124,0,24.848485,75.151515,0,0.060606,0.302534,0.545011,94.541908,136.252735,383.118136,2779.876481,-2396.758346,2.321928,16.847736,-14.525808,54.102502,0.327894,14.121624,0.242424,8,0.045455,6,0.954545,126,0.757576,25,0.571429,0.242424,0.340426,0.282742,0.688246,0.414427,0.248485,0.187879,0.812121,0.751515,0.436539,0.248485,0.169474,0.105851,0.640496,0.360904,0.169474,0.248485,0.005,0.125,0,0.0625,0,62.5,517764,631721,73896,26.666667,21.575758,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,8,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,39,126,0,23.636364,76.363636,0,0.045455,0.303777,0.546961,94.93019,136.740236,383.118136,3332.484881,-2949.366746,2.321928,20.196878,-17.87495,51.82187,0.314072,13.526342,0.181818,6,0.068182,9,0.931818,123,0.818182,27,0.4,0.181818,0.25,0.158114,0.691919,0.339266,0.236364,0.190909,0.809091,0.763636,?,0.236364,?,?,0.66607,0.350417,?,0.236364,0.016,0.125,0.015625,0.03125,15.625,31.25,527364,631721,73896,25.454545,21.333333,?,?,?
'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,9,weka.classifiers.bayes.NaiveBayes,-K,5995231201785697655,20251028.1208,1490,165,48,117,0,29.090909,70.909091,0,0.113636,0.283478,0.526463,88.586959,131.61565,383.118136,2033.816733,-1650.698597,2.321928,12.326162,-10.004234,73.957463,0.448227,19.304088,0.333333,11,0.030303,4,0.969697,128,0.666667,22,0.733333,0.333333,0.458333,0.421637,0.763774,0.555609,0.290909,0.177273,0.822727,0.709091,0.431271,0.290909,0.226918,0.173844,0.69775,0.406438,0.226918,0.290909,0.01,0.132,0,0.046875,0,46.875,521764,631721,73896,32.121212,21.818182,?,?,?
