@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5,6,7}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomTree,weka.classifiers.trees.RandomForest,weka.classifiers.trees.REPTree,weka.classifiers.trees.LMT,weka.classifiers.rules.JRip,weka.classifiers.rules.OneR,weka.classifiers.rules.DecisionTable,weka.classifiers.lazy.IBk,weka.classifiers.lazy.KStar,weka.classifiers.lazy.LWL,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.functions.RBFClassifier,weka.classifiers.functions.SMO,weka.classifiers.meta.AttributeSelectedClassifier,weka.classifiers.meta.FilteredClassifier}
@attribute Key_Scheme_options {'-C 0.1 -M 10','-K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20','-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0','-I -1 -M 15 -W 0.0','-F 3 -N 2.0 -O 2 -S 1','-B 6','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-B 40 -M a','-U 0 -K -1 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\" -W weka.classifiers.trees.DecisionStump','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 10','-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 10.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 210.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 220.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 15.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 220.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 15.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1','-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 10.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 4 -K 5 -P 30.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 1 -K 5 -P 100.0 -S 1\\\" -F \\\"weka.filters.supervised.instance.SMOTE -C 5 -K 5 -P 210.0 -S 1\\\" -S 1\" -S 1 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.rules.OneR -- -B 6','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,-9051119597407396024,1116839470751428698,-9216785998198681299,-1113212459618104943,-6589312996832147161,-3459427003147861443,2888557078165701326,-3080186098777067172,332458330800479083,1979797405383665815,-5990607817048210779,-7847475556438394611,-6585883636378691736,-1151805453487947577,-4523450618538717400}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 73\nSize of the tree: 118\n','Number of leaves: 90\nSize of the tree: 152\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 84\nSize of the tree: 140\n','Number of leaves: 51\nSize of the tree: 92\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 56\nSize of the tree: 102\n','Number of leaves: 74\nSize of the tree: 129\n','Number of leaves: 60\nSize of the tree: 110\n','Number of leaves: 72\nSize of the tree: 116\n','Number of leaves: 72\nSize of the tree: 125\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 68\nSize of the tree: 117\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 67\nSize of the tree: 115\n','Number of leaves: 53\nSize of the tree: 96\n','Number of leaves: 52\nSize of the tree: 94\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 58\nSize of the tree: 106\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 79\nSize of the tree: 130\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 54\nSize of the tree: 98\n','Number of leaves: 83\nSize of the tree: 138\n','Number of leaves: 43\nSize of the tree: 76\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 55\nSize of the tree: 91\n','Number of leaves: 61\nSize of the tree: 103\n','Number of leaves: 63\nSize of the tree: 107\n','Number of leaves: 65\nSize of the tree: 111\n','Number of leaves: 57\nSize of the tree: 95\n','Number of leaves: 64\nSize of the tree: 109\n','Number of leaves: 76\nSize of the tree: 124\n','Number of leaves: 54\nSize of the tree: 89\n','Number of leaves: 71\nSize of the tree: 114\n','Number of leaves: 91\nSize of the tree: 154\n','Number of leaves: 87\nSize of the tree: 146\n','Number of leaves: 78\nSize of the tree: 137\n','Number of leaves: 64\nSize of the tree: 118\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 50\nSize of the tree: 90\n','Number of leaves: 70\nSize of the tree: 121\n','Number of leaves: 45\nSize of the tree: 80\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1167,194,56,138,0,28.865979,71.134021,0,0.057722,0.286536,0.517942,93.840868,132.621718,422.163885,3746.326705,-3324.16282,2.176102,19.310962,-17.13486,65.059923,0.33536,15.411058,0.28,7,0.094675,16,0.905325,153,0.72,18,0.304348,0.28,0.291667,0.192082,0.678107,0.273869,0.28866,0.237014,0.762986,0.71134,0.288476,0.28866,0.286623,0.05514,0.55165,0.283159,0.283822,0.28866,0.005,3.584,0,1.46875,0,1468.75,827377,486327,84478,35.051546,25.876289,?,?,?,?,?,47,5,5
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,58,156,0,27.102804,72.897196,0,0.037537,0.288573,0.522439,93.903895,133.333192,470.01699,3994.666406,-3524.649416,2.196341,18.666665,-16.470324,63.749921,0.297897,13.563323,0.172414,5,0.124324,23,0.875676,162,0.827586,24,0.178571,0.172414,0.175439,0.048809,0.719105,0.232007,0.271028,0.233534,0.766466,0.728972,0.257836,0.271028,0.263811,0.036269,0.577743,0.295706,0.217375,0.271028,0.016,4.647,0.015625,1.359375,15.625,1359.375,904516,534643,92733,34.579439,24.299065,?,?,?,?,?,47,16,16
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,63,151,0,29.439252,70.560748,0,0.081153,0.282323,0.517115,91.870279,131.974474,470.01699,4320.672665,-3850.655675,2.196341,20.190059,-17.993718,81.595259,0.381286,17.360066,0.448276,13,0.135135,25,0.864865,160,0.551724,16,0.342105,0.448276,0.38806,0.280463,0.704939,0.251251,0.294393,0.221031,0.778969,0.705607,0.290192,0.294393,0.288911,0.070831,0.551557,0.281882,0.286489,0.294393,0.012,4.28,0,1.75,0,1750,903892,534643,92733,36.915888,24.859813,?,?,?,?,?,47,11,11
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,59,155,0,27.570093,72.429907,0,0.061589,0.289143,0.520773,94.111279,132.944997,469.781891,4053.457409,-3583.675517,2.195242,18.94139,-16.746147,69.083401,0.32282,14.70542,0.310345,9,0.172973,32,0.827027,153,0.689655,20,0.219512,0.310345,0.257143,0.119472,0.677726,0.229995,0.275701,0.21602,0.78398,0.724299,0.280631,0.275701,0.276338,0.059467,0.567707,0.301796,0.259696,0.275701,0.01,4.296,0,1.578125,0,1578.125,902726,534643,92733,35.514019,25.514019,?,?,?,?,?,47,10,10
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,54,160,0,25.233645,74.766355,0,0.02777,0.299013,0.532805,97.217472,135.837985,471.576866,4378.572993,-3906.996127,2.20363,20.460621,-18.256991,51.707986,0.241626,10.964911,0.172414,5,0.167568,31,0.832432,154,0.827586,24,0.138889,0.172414,0.153846,0.004434,0.624977,0.181515,0.252336,0.221518,0.778482,0.747664,0.252493,0.252336,0.251964,0.030925,0.55122,0.268394,0.204954,0.252336,0.006,4.282,0,1.609375,0,1609.375,905023,534643,92733,29.906542,24.766355,?,?,?,?,?,47,6,6
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,52,162,0,24.299065,75.700935,0,0.026453,0.303267,0.536842,98.600392,136.867398,471.576866,3933.868346,-3462.29148,2.20363,18.382562,-16.178932,60.579324,0.283081,12.846119,0.448276,13,0.156757,29,0.843243,156,0.551724,16,0.309524,0.448276,0.366197,0.251225,0.739795,0.311773,0.242991,0.230355,0.769645,0.757009,0.237473,0.242991,0.237794,0.005761,0.537714,0.26609,0.266521,0.242991,0.015,4.591,0,1.328125,0,1328.125,902052,534643,92733,29.906542,24.766355,?,?,?,?,?,47,15,15
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,66,148,0,30.841121,69.158879,0,0.097638,0.277177,0.510962,90.117856,130.269322,471.576866,4205.919436,-3734.34257,2.20363,19.653829,-17.450199,87.036815,0.406714,18.456549,0.310345,9,0.075676,14,0.924324,171,0.689655,20,0.391304,0.310345,0.346154,0.259334,0.680336,0.251272,0.308411,0.216843,0.783157,0.691589,0.316863,0.308411,0.311325,0.096719,0.564375,0.274605,0.300906,0.308411,0.015,4.718,0,1.640625,0,1640.625,906076,534643,92733,37.850467,25.140187,?,?,?,?,?,47,15,15
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,57,157,0,26.635514,73.364486,0,0.043773,0.291212,0.525052,94.680949,133.861434,471.576866,4096.214632,-3624.637766,2.20363,19.14119,-16.93756,64.715828,0.30241,13.723283,0.241379,7,0.145946,27,0.854054,158,0.758621,22,0.205882,0.241379,0.222222,0.089353,0.605033,0.213325,0.266355,0.225417,0.774583,0.733645,0.264057,0.266355,0.264199,0.040729,0.564859,0.287931,0.241726,0.266355,0.01,4.344,0,1.90625,0,1906.25,903305,534643,92733,35.046729,24.953271,?,?,?,?,?,47,9,9
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,60,154,0,28.037383,71.962617,0,0.069565,0.2883,0.52522,93.815206,134.043101,470.01699,4484.760366,-4014.743375,2.196341,20.956824,-18.760483,66.623698,0.311326,14.174743,0.241379,7,0.2,37,0.8,148,0.758621,22,0.159091,0.241379,0.191781,0.035044,0.622554,0.191709,0.280374,0.207303,0.792697,0.719626,0.286525,0.280374,0.281705,0.073069,0.550266,0.274209,0.244499,0.280374,0.016,4.401,0.03125,1.71875,31.25,1718.75,904748,534643,92733,34.11215,24.018692,?,?,?,?,?,47,16,16
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,54,160,0,25.233645,74.766355,0,0.026554,0.295667,0.531666,96.212648,135.688212,470.01699,4030.129665,-3560.112675,2.196341,18.832382,-16.636041,55.595794,0.259793,11.828465,0.275862,8,0.189189,35,0.810811,150,0.724138,21,0.186047,0.275862,0.222222,0.074035,0.664865,0.197059,0.252336,0.22657,0.77343,0.747664,0.2511,0.252336,0.248959,0.02478,0.563503,0.27366,0.2176,0.252336,0.022,5.257,0.03125,2.046875,31.25,2046.875,902453,534643,92733,33.17757,24.579439,?,?,?,?,?,47,22,22
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1821,1284,214,59,155,0,27.570093,72.429907,0,0.045934,0.29125,0.524667,94.79716,133.939204,469.781891,3781.511484,-3311.729593,2.195242,17.670614,-15.475372,63.571763,0.297064,13.532187,0.275862,8,0.135135,25,0.864865,160,0.724138,21,0.242424,0.275862,0.258065,0.133372,0.708108,0.314092,0.275701,0.230205,0.769795,0.724299,0.266325,0.275701,0.268363,0.045008,0.568351,0.288803,0.233549,0.275701,0.016,5.068,0,2.203125,0,2203.125,902951,534643,92733,32.242991,25.046729,?,?,?,?,?,47,16,16
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1822,1284,214,62,152,0,28.971963,71.028037,0,0.076486,0.280475,0.514489,91.189992,131.168443,471.576866,3883.481915,-3411.905049,2.20363,18.147112,-15.943482,85.772613,0.400807,18.188469,0.344828,10,0.102703,19,0.897297,166,0.655172,19,0.344828,0.344828,0.344828,0.242125,0.678658,0.236061,0.28972,0.220796,0.779204,0.71028,0.289613,0.28972,0.288912,0.068865,0.578033,0.29908,0.288817,0.28972,0.006,4.795,0,1.828125,0,1828.125,906109,534643,92733,38.785047,25.046729,?,?,?,?,?,47,6,6
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1822,1284,214,63,151,0,29.439252,70.560748,0,0.069619,0.281601,0.515369,91.556332,131.392774,471.576866,4392.188376,-3920.61151,2.20363,20.524245,-18.320615,80.432718,0.375854,17.05612,0.275862,8,0.086486,16,0.913514,169,0.724138,21,0.333333,0.275862,0.301887,0.205412,0.642125,0.228909,0.294393,0.233735,0.766265,0.705607,0.298285,0.294393,0.293475,0.067185,0.546,0.276333,0.291657,0.294393,0,4.292,0,1.953125,0,1953.125,904789,534643,92733,35.514019,25.514019,?,?,?,?,?,47,0,0
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1822,1284,214,70,144,0,32.71028,67.28972,0,0.119845,0.270204,0.501178,87.850614,127.774865,471.576866,3724.059209,-3252.482343,2.20363,17.402146,-15.198516,95.276734,0.445218,20.203861,0.344828,10,0.081081,15,0.918919,170,0.655172,19,0.4,0.344828,0.37037,0.281042,0.725815,0.283044,0.327103,0.210301,0.789699,0.672897,0.325898,0.327103,0.326067,0.118561,0.60845,0.321321,0.300236,0.327103,0,4.202,0,2.375,0,2375,903541,534643,92733,40.654206,25.88785,?,?,?,?,?,47,0,0
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.lazy.KStar -- -B 20 -M a',-1151805453487947577,20251029.1822,1284,214,65,149,0,30.373832,69.626168,0,0.086178,0.278517,0.509688,90.553681,129.944294,471.576866,3983.507975,-3511.931109,2.20363,18.614523,-16.410893,84.68552,0.395727,17.957946,0.413793,12,0.097297,18,0.902703,167,0.586207,17,0.4,0.413793,0.40678,0.312021,0.790308,0.406582,0.303738,0.225287,0.774713,0.696262,0.302409,0.303738,0.301463,0.081094,0.570154,0.299941,0.287743,0.303738,0.015,4.324,0.015625,2.515625,15.625,2515.625,903348,534643,92733,36.915888,25.514019,?,?,?,?,?,47,15,15
