@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomTree,weka.classifiers.trees.RandomForest,weka.classifiers.trees.REPTree,weka.classifiers.trees.LMT,weka.classifiers.rules.JRip,weka.classifiers.rules.OneR,weka.classifiers.rules.DecisionTable,weka.classifiers.lazy.IBk,weka.classifiers.lazy.KStar,weka.classifiers.functions.RBFClassifier,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-C 0.1 -M 10','-K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20','-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0','-I -1 -M 15 -W 0.0','-F 3 -N 2.0 -O 2 -S 1','-B 6','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-B 40 -M a','-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,-9051119597407396024,1116839470751428698,-9216785998198681299,-1113212459618104943,-6589312996832147161,-3459427003147861443,2888557078165701326,-3080186098777067172,332458330800479083,-7847475556438394611,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 66\nSize of the tree: 113\n','Number of leaves: 64\nSize of the tree: 109\n','Number of leaves: 47\nSize of the tree: 84\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 40\nSize of the tree: 70\n','Number of leaves: 75\nSize of the tree: 131\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 73\nSize of the tree: 127\n','Number of leaves: 52\nSize of the tree: 94\n','Number of leaves: 53\nSize of the tree: 96\n','Number of leaves: 60\nSize of the tree: 101\n','Number of leaves: 43\nSize of the tree: 76\n','Number of leaves: 57\nSize of the tree: 104\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 85\nSize of the tree: 142\n','Number of leaves: 48\nSize of the tree: 86\n','Number of leaves: 72\nSize of the tree: 125\n','Number of leaves: 63\nSize of the tree: 107\n','Number of leaves: 79\nSize of the tree: 139\n','Number of leaves: 81\nSize of the tree: 134\n','Number of leaves: 71\nSize of the tree: 123\n','Number of leaves: 54\nSize of the tree: 98\n','Number of leaves: 57\nSize of the tree: 95\n','Number of leaves: 59\nSize of the tree: 108\n','Number of leaves: 62\nSize of the tree: 114\n','Number of leaves: 89\nSize of the tree: 141\n','Number of leaves: 62\nSize of the tree: 105\n','Number of leaves: 55\nSize of the tree: 100\n','Number of leaves: 39\nSize of the tree: 68\n','Number of leaves: 67\nSize of the tree: 106\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 87\nSize of the tree: 137\n','Number of leaves: 68\nSize of the tree: 117\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2222,1089,272,80,192,0,29.411765,70.588235,0,0.071474,0.283222,0.527494,92.713264,134.998311,592.443388,201923.133989,-201330.690601,2.178101,742.364463,-740.186363,86.485293,0.317961,14.598069,0.171429,6,0.135021,32,0.864979,205,0.828571,29,0.157895,0.171429,0.164384,0.035164,0.511573,0.134417,0.294118,0.221953,0.778047,0.705882,0.289441,0.294118,0.291533,0.07147,0.533065,0.254081,0.244597,0.294118,0.006,0,0.015625,0,15.625,0,84241,454113,116692,30.882353,21.985294,?,?,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2222,1089,272,77,195,0,28.308824,71.691176,0,0.068837,0.287962,0.532214,94.280328,136.235822,592.215395,200863.613063,-200271.397667,2.177262,738.469166,-736.291903,83.943493,0.308616,14.174487,0.285714,10,0.113924,27,0.886076,210,0.714286,25,0.27027,0.285714,0.277778,0.167792,0.605485,0.178409,0.283088,0.216337,0.783663,0.716912,0.289386,0.283088,0.285821,0.066367,0.537755,0.25332,0.259582,0.283088,0,0,0,0,0,0,84842,454113,116692,31.25,21.691176,?,?,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2222,1089,272,79,193,0,29.044118,70.955882,0,0.077853,0.284911,0.529419,93.296408,135.549603,591.945982,202999.573467,-202407.627485,2.176272,746.321961,-744.145689,93.197421,0.342638,15.744244,0.4,14,0.135021,32,0.864979,205,0.6,21,0.304348,0.4,0.345679,0.236694,0.625618,0.189837,0.290441,0.218507,0.781493,0.709559,0.2888,0.290441,0.288145,0.067775,0.535331,0.255851,0.275059,0.290441,0.016,0,0,0,0,0,82536,454113,116692,30.147059,21.544118,?,?,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20251029.2222,1089,272,75,197,0,27.573529,72.426471,0,0.055106,0.289706,0.538025,94.787768,137.600606,593.91284,211578,-210984.08716,2.183503,777.860294,-775.676791,82.678506,0.303965,13.920983,0.2,7,0.118143,28,0.881857,209,0.8,28,0.2,0.2,0.2,0.081857,0.540928,0.142941,0.275735,0.223619,0.776381,0.724265,0.283724,0.275735,0.278851,0.054678,0.525907,0.251039,0.264848,0.275735,0,0,0,0,0,0,74883,454113,116692,27.573529,20.073529,?,?,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1088,273,81,192,0,29.67033,70.32967,0,0.060157,0.292571,0.389919,95.79899,99.82455,594.135737,572.557819,21.577917,2.176321,2.097281,0.07904,78.459146,0.287396,13.205593,0.2,7,0.113445,27,0.886555,211,0.8,28,0.205882,0.2,0.202899,0.087634,0.690216,0.278326,0.296703,0.239887,0.760113,0.703297,0.296412,0.296703,0.290403,0.061919,0.609871,0.30751,0.2584,0.296703,0.364,0.015,0.1875,0,187.5,0,4986723,453700,117105,97.802198,85.347985,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,103,169,0,37.867647,62.132353,0,0.157324,0.287003,0.382672,93.903428,97.869027,593.91284,551.683821,42.229019,2.183503,2.028249,0.155254,88.693329,0.326078,14.933728,0.228571,8,0.054852,13,0.945148,224,0.771429,27,0.380952,0.228571,0.285714,0.217926,0.803918,0.350557,0.378676,0.228197,0.771803,0.621324,0.392277,0.378676,0.366225,0.16542,0.654435,0.339159,0.327563,0.378676,0.378,0.016,0.28125,0,281.25,0,5087128,454113,116692,97.426471,83.602941,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,97,175,0,35.661765,64.338235,0,0.130419,0.286233,0.381424,93.65159,97.54972,593.91284,555.327514,38.585327,2.183503,2.041645,0.141858,93.433438,0.343505,15.731843,0.285714,10,0.063291,15,0.936709,222,0.714286,25,0.4,0.285714,0.333333,0.257792,0.779626,0.447068,0.356618,0.232234,0.767766,0.643382,0.381972,0.356618,0.3457,0.14036,0.6273,0.390992,0.314133,0.356618,0.379,0.01,0.25,0,250,0,5016357,454113,116692,96.691176,83.529412,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,93,179,0,34.191176,65.808824,0,0.113329,0.287551,0.382026,94.130218,97.769457,592.443388,1627.839541,-1035.396153,2.178101,5.984704,-3.806604,92.341924,0.339492,15.586624,0.2,7,0.063291,15,0.936709,222,0.8,28,0.318182,0.2,0.245614,0.167889,0.729295,0.2823,0.341912,0.2321,0.7679,0.658088,0.336239,0.341912,0.331161,0.116233,0.646098,0.351202,0.291896,0.341912,0.379,0.015,0.28125,0,281.25,0,5040420,454113,116692,96.323529,85.220588,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,99,173,0,36.397059,63.602941,0,0.154931,0.285998,0.383296,93.637217,98.115816,592.215395,557.590169,34.625226,2.177262,2.049964,0.127299,95.928583,0.352679,16.198259,0.314286,11,0.101266,24,0.898734,213,0.685714,24,0.314286,0.314286,0.314286,0.21302,0.716215,0.29914,0.363971,0.216178,0.783822,0.636029,0.36942,0.363971,0.361573,0.154871,0.642327,0.358989,0.361826,0.363971,0.409,0.017,0.234375,0.015625,234.375,15.625,5007787,454113,116692,97.058824,83.088235,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1088,273,95,178,0,34.798535,65.201465,0,0.12574,0.28855,0.384861,94.434495,98.463427,595.605189,1645.989805,-1050.384616,2.181704,6.029267,-3.847563,88.342526,0.323599,14.832397,0.142857,5,0.088235,21,0.911765,217,0.857143,30,0.192308,0.142857,0.163934,0.062209,0.691176,0.260854,0.347985,0.224999,0.775001,0.652015,0.346087,0.347985,0.339564,0.129838,0.630361,0.35529,0.306891,0.347985,0.429,0.022,0.21875,0,218.75,0,5014093,453700,117105,96.703297,83.663004,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,86,186,0,31.617647,68.382353,0,0.078839,0.291056,0.385766,95.245007,98.681651,593.684848,560.4088,33.276047,2.182665,2.060326,0.122338,80.015029,0.294173,13.477694,0.285714,10,0.059072,14,0.940928,223,0.714286,25,0.416667,0.285714,0.338983,0.267558,0.788909,0.371838,0.316176,0.24352,0.75648,0.683824,0.311639,0.316176,0.306359,0.079829,0.615731,0.327431,0.279887,0.316176,0.455,0.031,0.28125,0,281.25,0,5004459,454113,116692,97.794118,86.323529,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,96,176,0,35.294118,64.705882,0,0.123689,0.288272,0.384439,94.366464,98.387181,592.443388,559.403469,33.039919,2.178101,2.05663,0.12147,84.635355,0.311159,14.285813,0.257143,9,0.067511,16,0.932489,221,0.742857,26,0.36,0.257143,0.3,0.219787,0.776914,0.425685,0.352941,0.235034,0.764966,0.647059,0.364085,0.352941,0.340729,0.13116,0.629535,0.351733,0.307434,0.352941,0.472,0.016,0.265625,0.015625,265.625,15.625,5013468,454113,116692,97.058824,84.264706,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,107,165,0,39.338235,60.661765,0,0.191817,0.28631,0.381846,93.724147,97.723557,592.443388,1628.497992,-1036.054605,2.178101,5.987125,-3.809024,94.04365,0.345749,15.873863,0.457143,16,0.088608,21,0.911392,216,0.542857,19,0.432432,0.457143,0.444444,0.359959,0.790476,0.471852,0.393382,0.20907,0.79093,0.606618,0.392476,0.393382,0.387068,0.189531,0.635947,0.363473,0.364955,0.393382,0.457,0.016,0.234375,0,234.375,0,5019838,454113,116692,95.588235,84.264706,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,104,168,0,38.235294,61.764706,0,0.166618,0.285086,0.378016,93.323477,96.74333,592.443388,1614.104357,-1021.660969,2.178101,5.934207,-3.756107,95.556538,0.351311,16.129227,0.257143,9,0.050633,12,0.949367,225,0.742857,26,0.428571,0.257143,0.321429,0.259061,0.750512,0.330079,0.382353,0.221016,0.778984,0.617647,0.395692,0.382353,0.372951,0.174197,0.668916,0.378134,0.343238,0.382353,0.473,0.01,0.21875,0,218.75,0,5061958,454113,116692,97.426471,85.588235,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1088,273,82,191,0,30.03663,69.96337,0,0.0648,0.292593,0.39081,95.726602,99.942183,596.102595,583.704712,12.397883,2.183526,2.138112,0.045413,76.192301,0.279093,12.781743,0.114286,4,0.071429,17,0.928571,221,0.885714,31,0.190476,0.114286,0.142857,0.053769,0.728812,0.253475,0.300366,0.23852,0.76148,0.699634,0.295011,0.300366,0.292815,0.066585,0.611262,0.300538,0.267459,0.300366,0.452,0.026,0.296875,0,296.875,0,4950904,453700,117105,96.336996,83.296703,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,87,185,0,31.985294,68.014706,0,0.087579,0.292129,0.390048,95.629053,99.822492,592.443388,577.387535,15.055853,2.178101,2.122748,0.055352,76.747584,0.28216,12.954417,0.257143,9,0.075949,18,0.924051,219,0.742857,26,0.333333,0.257143,0.290323,0.202902,0.718324,0.29116,0.319853,0.240355,0.759645,0.680147,0.327088,0.319853,0.316382,0.090184,0.602701,0.313467,0.305409,0.319853,0.46,0.022,0.1875,0.03125,187.5,31.25,4964852,454113,116692,96.691176,84.044118,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,99,173,0,36.397059,63.602941,0,0.149139,0.290861,0.385935,95.229387,98.791474,592.215395,2703.630105,-2111.41471,2.177262,9.939817,-7.762554,82.395779,0.302926,13.913144,0.314286,11,0.105485,25,0.894515,212,0.685714,24,0.305556,0.314286,0.309859,0.206316,0.716757,0.263193,0.363971,0.218661,0.781339,0.636029,0.357568,0.363971,0.353605,0.148931,0.619934,0.331231,0.315392,0.363971,0.483,0.008,0.125,0.046875,125,46.875,5033539,454113,116692,97.426471,85.661765,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,106,166,0,38.970588,61.029412,0,0.175562,0.285365,0.380353,93.445073,97.383648,591.945982,538.470594,53.475388,2.176272,1.979671,0.196601,97.720786,0.359268,16.508396,0.314286,11,0.042194,10,0.957806,227,0.685714,24,0.52381,0.314286,0.392857,0.341332,0.825558,0.501175,0.389706,0.221777,0.778223,0.610294,0.39377,0.389706,0.381768,0.179368,0.652014,0.373234,0.347529,0.389706,0.555,0.015,0.140625,0,140.625,0,5031427,454113,116692,97.794118,84.705882,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20',1116839470751428698,20251029.2222,1089,272,88,184,0,32.352941,67.647059,0,0.086849,0.286989,0.381014,93.89896,97.444867,593.91284,541.345878,52.566962,2.183503,1.990242,0.193261,91.137581,0.335065,15.345279,0.285714,10,0.07173,17,0.92827,220,0.714286,25,0.37037,0.285714,0.322581,0.239621,0.8261,0.395846,0.323529,0.244763,0.755237,0.676471,0.353572,0.323529,0.316856,0.096543,0.652978,0.362427,0.301478,0.323529,0.585,0.039,0.140625,0.015625,140.625,15.625,5078001,454113,116692,98.897059,85.073529,?,?,?,?,-1
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2222,1088,273,75,198,0,27.472527,72.527473,0,0.040439,0.298371,0.421924,97.697981,108.018226,594.135737,28469.169456,-27875.03372,2.176321,104.282672,-102.106351,64.701529,0.237002,10.890025,0.371429,13,0.147059,35,0.852941,203,0.628571,22,0.270833,0.371429,0.313253,0.197049,0.640636,0.263014,0.274725,0.238845,0.761155,0.725275,0.265526,0.274725,0.265959,0.033984,0.534092,0.264421,0.238944,0.274725,0.032,0,0,0,0,0,25405,453700,117105,86.813187,72.967033,?,96,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2222,1089,272,81,191,0,29.779412,70.220588,0,0.055075,0.297562,0.424368,97.358117,108.532811,593.91284,38093.334927,-37499.422087,2.183503,140.049025,-137.865522,63.421734,0.233168,10.678627,0.171429,6,0.07173,17,0.92827,220,0.828571,29,0.26087,0.171429,0.206897,0.119987,0.659132,0.203434,0.297794,0.244779,0.755221,0.702206,0.282027,0.297794,0.284361,0.055582,0.548708,0.261629,0.240944,0.297794,0.016,0,0.015625,0,15.625,0,28635,454113,116692,84.926471,76.323529,?,112,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2222,1089,272,80,192,0,29.411765,70.588235,0,0.05918,0.296824,0.414264,97.116838,105.948518,593.91284,34868.739095,-34274.826255,2.183503,128.193894,-126.010391,72.844057,0.267809,12.265109,0.342857,12,0.122363,29,0.877637,208,0.657143,23,0.292683,0.342857,0.315789,0.206351,0.645027,0.208616,0.294118,0.240369,0.759631,0.705882,0.284602,0.294118,0.280837,0.055479,0.551418,0.274754,0.255588,0.294118,0.031,0,0,0,0,0,23405,454113,116692,86.029412,76.323529,?,86,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2222,1089,272,74,198,0,27.205882,72.794118,0,0.010564,0.301031,0.416025,98.542981,106.470541,592.443388,16703.904408,-16111.46102,2.178101,61.411413,-59.233313,58.758209,0.216023,9.917945,0.2,7,0.063291,15,0.936709,222,0.8,28,0.318182,0.2,0.245614,0.167889,0.643339,0.246627,0.272059,0.266897,0.733103,0.727941,0.254908,0.272059,0.256235,0.009981,0.517075,0.253643,0.215609,0.272059,0.016,0,0,0,0,0,24250,454113,116692,90.808824,77.867647,?,90,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2222,1089,272,86,186,0,31.617647,68.382353,0,0.088285,0.285697,0.407714,93.538785,104.366473,592.215395,25215.817734,-24623.602339,2.177262,92.705212,-90.52795,88.830661,0.326583,14.999722,0.228571,8,0.105485,25,0.894515,212,0.771429,27,0.242424,0.228571,0.235294,0.12623,0.690356,0.230752,0.316176,0.233766,0.766234,0.683824,0.319382,0.316176,0.31219,0.088888,0.582384,0.310591,0.289542,0.316176,0.015,0,0,0,0,0,25330,454113,116692,90.441176,76.470588,?,96,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2222,1088,273,78,195,0,28.571429,71.428571,0,0.03868,0.301185,0.405772,98.56962,103.813319,595.605189,17746.993401,-17151.388212,2.181704,65.007302,-62.825598,48.492439,0.177628,8.141709,0.114286,4,0.054622,13,0.945378,225,0.885714,31,0.235294,0.114286,0.153846,0.082545,0.495738,0.146593,0.285714,0.247667,0.752333,0.714286,0.263936,0.285714,0.270686,0.038201,0.535771,0.256824,0.217602,0.285714,0.019,0,0,0,0,0,17800,453700,117105,90.10989,82.271062,?,60,?,?,?
'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20251029.2222,1089,272,81,191,0,29.779412,70.220588,0,0.050081,0.298776,0.419752,97.771311,107.375505,593.684848,32741.8413,-32148.156452,2.182665,120.374417,-118.191752,65.143764,0.239499,10.972785,0.171429,6,0.080169,19,0.919831,218,0.828571,29,0.24,0.171429,0.2,0.105772,0.676914,0.222398,0.297794,0.252298,0.747702,0.702206,0.301386,0.297794,0.283826,0.056648,0.531458,0.259532,0.258402,0.297794,0.014,0,0,0,0,0,29045,454113,116692,85.661765,75.661765,?,114,?,?,?
